audit_case_key	corpus_snapshot_key	normalization_pipeline_key	normalized_expression_identity_sha256	representative_expression_identity_sha256	representative_observation_expression_identity_sha256	occurrence_count	document_count	primary_stratum_code	stratum_codes_json	audit_split_code	selection_ordinal	split_ordinal	selection_sha256	tuning_eligible
audit_case.round2b.sha256_1abbac17c11d02097bac008b10042a4c669211ebc04d639485a9fe2d59f17880	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8c394235af97368f357412e9d61cffb5c34cd21dcb609c77287285ecf0946b83	0c2aa954a5332f45598ff4364f7d7f0d2a6af70c26a702c9fa5d7a672d1584e4	0678636625759ef111883ec7abb819305bfa8fdd2f9ad37140619d8c0d26ffe9	7	7	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	181	134	1abbac17c11d02097bac008b10042a4c669211ebc04d639485a9fe2d59f17880	false
audit_case.round2b.sha256_1abe27fefd9f714de6236d6b03444b0f9182971f71e99437f29fb5b691e29fac	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	88d1b6abc5b7a5cddce4cd6aaedf93d2177ad3c9b65c94a8e6610379634418af	81f39cfd230639c5e8d352968f5d6b028f6f34b07eefa4f3e3f072243c7a9b82	021cc6b9dd88a6c482f3b033ae8290ef6d7147cb8e562190de06d1914a71659a	1	1	hard_negative	"[""hard_negative""]"	held_out	182	135	1abe27fefd9f714de6236d6b03444b0f9182971f71e99437f29fb5b691e29fac	false
audit_case.round2b.sha256_1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a3964c23d9ffebf0cacebf8e7ad0de7bf7a5477d092d7afb9cafea8996c08952	f2818abbc734451a09e240e3efb1cd1b95e5241a1883a879181bd9150cf26b6f	b018d296acbd81930cc38eab9d014dac4735499a554c006a827d900dff81fdfa	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	183	136	1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	false
audit_case.round2b.sha256_1b335c072f52e8aba42184cbc6107afdbe191ca31a0155096cd378dc7ef4e74f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d88d86e34ecf1fd54c2824a3317388110a68d4ed6b5469b2ed2dc45660f28106	c1db3bb885cac942b0419c8d0baff4e6a2aecb59a5f394db86787bce12472e87	1803cc72d7959c9c63d8429840d60b81128d60c002a4041c499cbb18e692beae	2	2	unresolved	"[""unresolved""]"	held_out	184	137	1b335c072f52e8aba42184cbc6107afdbe191ca31a0155096cd378dc7ef4e74f	false
audit_case.round2b.sha256_1b4c6e7ddd1ce9d83876dc78e2c53f0ebde3929ae7626634dffe1fd34390654d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d7039755bd78360a7d87d628c39c89f3eb15fd4cd65dd52b872bda234893c13e	e84d5fd32f02777c3f14a38a46ccc3138900d49935a22a1cf312339ff630c537	01f8e245004b8b5bfa592c94586e86b550f1540fadc9ca50f2940db8fd3d4505	1	1	hard_negative	"[""hard_negative""]"	held_out	185	138	1b4c6e7ddd1ce9d83876dc78e2c53f0ebde3929ae7626634dffe1fd34390654d	false
audit_case.round2b.sha256_1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	7944a48690277f21b9ba6a0e8671fc7d3c0425ca7b3e33cad45b14fd51338526	5da0027d14c5d5a115de7d7eec6df6d9e86f50be1490c4175cce1118913f1bc1	20bf0a7c13b9008e36094c387b25391705bc42fd11a7c2d1904cd9cf77781659	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	186	48	1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	true
audit_case.round2b.sha256_1b6de891cf64ce1ee8c51767b264e88a74a89070695f58e1441f4bacf99ed788	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	dbe6663f902468145628defc4974590d6c393ad0a5a5923931d9b7ac75bd5390	feb71112ba29cd63ab284526137a78252bc0fd4370383a55043932fb5c5be3e3	347bf158255c879d3b6e760669a8ed37cb5262347a890856c43c17c6303f76ba	1	1	unresolved	"[""unresolved""]"	held_out	187	139	1b6de891cf64ce1ee8c51767b264e88a74a89070695f58e1441f4bacf99ed788	false
audit_case.round2b.sha256_1b71eda9a59d55f9148fd7681df75835561bcf101762aba9a8450bc94c9b904d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8e61685123dd669e7692bca4661239b5436222e59b437209f60a64362bcfbc3b	be1fd56ccbca68a3e966e30aafb9ac801b59d57ce84313001938627abba14306	9ea7e432adbbfa658d669a2eee16d46a2a2e9a322e01201bf26448854ec99cf4	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	188	49	1b71eda9a59d55f9148fd7681df75835561bcf101762aba9a8450bc94c9b904d	true
audit_case.round2b.sha256_1b8422ce18e07f0452c93f54ccbd3840d2a0438d0793dd25f792895f09c76912	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a1b3b7ecae6f99b5b91f0ced72d3787aeacd78427bd224fdc7458459e18cfa22	97f21c8859f1ed7a94954034ef4d4d08e808fd0a35b97289eec43707e6056436	63c6fc0a41a1605b00b4e4a1cc7aaabb105973fee7fc9fe82581d054c3896141	1	1	unresolved	"[""unresolved""]"	held_out	189	140	1b8422ce18e07f0452c93f54ccbd3840d2a0438d0793dd25f792895f09c76912	false
audit_case.round2b.sha256_1b8d07234e3726e4f56c1575d11bc9baf9c76d020b7c3fa64685511491d48b3d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	4475980e972928d4a21bdd23a3f6d3f0391fa6fb1d4e440f004e81951f8fe9ab	bc089a59852b1537f689d795ae39120ab0c5a6de3220c823a03355166c48bd6f	543eecfc96feb7be8ca2d6249150d2a4749e26a71c2ddd3138773f5aedbc6c45	1	1	hard_negative	"[""hard_negative""]"	held_out	190	141	1b8d07234e3726e4f56c1575d11bc9baf9c76d020b7c3fa64685511491d48b3d	false
audit_case.round2b.sha256_1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b82ae1bc4c4efed0370a8917782358a4c55c7cf8f35c2722cce455a73aba2160	214b9fb7ebeb78191b52f7dae2488eea5a25a3ddfc6a7dde719c771bf93dabb2	e78cedf380eb9007637cfe85579b8f2c4623e55a8b9662f9884582e6678d3d48	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	191	142	1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	false
audit_case.round2b.sha256_1ba700f895861d132e3997920dc97471bd5b7b066eb2a2f2d07b85ca4c8d5110	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8964a252765fb5c7a0c98b28516abb1c3d4f0e72f28a882e35c6555d165b5024	7fd35e4389caee63c138aa26471c06a69cea1226e489ce6dcf5fdd65e3de3d2f	c3fb34177349818ca2b268f75482a74a770789c865f52c0202995dd15fda3252	1	1	unresolved	"[""unresolved""]"	held_out	192	143	1ba700f895861d132e3997920dc97471bd5b7b066eb2a2f2d07b85ca4c8d5110	false
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8a1ab16f64abfb40cb6043b3b8be9c20aaf03c3f9ed532f70f24abad9ee720fb	1471406439ec7e141e2240d05684ffa785c11b62e81722dd4c05dffdf6f304a5	d88cd6a684b9bd35d36e6ceb0b8fb42d7afd436a366b38f12ef8f1260e4a1222	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	193	144	1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	false
audit_case.round2b.sha256_1bc6829f72d30b7fc3e89f2fdb2c3463951ab5ff1c28059c0144d04a9df6a7ca	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	49a230da5451e6199b90a1d336d22280094c568424baa2cb2e2165a65dffecda	7818e1bf8076c8ab7762ba9f05289595d979983b397754706421446dfa5d7f4a	e98903a456da9cd12974cd99223c53290f0ff7be5507aa1c3f19ff49f204e320	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	194	145	1bc6829f72d30b7fc3e89f2fdb2c3463951ab5ff1c28059c0144d04a9df6a7ca	false
audit_case.round2b.sha256_1bcf2661c2178cb87428c8bcf7ae6f08d87002983666e1f30fcb7d5743eb43f8	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d73487aaf9f78b1c0f2f002d2bd6f85871cac599eee7e69e4986612d3d258e67	66de59a3c776f3f820ef4f7c69f1fd8d45de53f188a950d973c74cc0aadcb120	0485c956f6877dd5457690c78cc4d302146f768492efaac08c5c92ead960f79b	17	17	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	195	146	1bcf2661c2178cb87428c8bcf7ae6f08d87002983666e1f30fcb7d5743eb43f8	false
audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ed1f48b79d306e4bd5b4f65eba0edb2bb2c309242b5cb6be4c7228b8b0c5d083	faeff14926f97548125d3a4dfef6a83ffc9b3dc384a152e20dfaa942d3ae2db2	6bb808693aed901f64ba4dd8de4db605fb4d70f5a888f42ab32267ac394de115	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	196	147	1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	false
audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	e9c189cde46ab0e1009385c462a166c67e5f4a2ac483b2bbc53e5f888b2129fc	10a274a669a9bc125e5dec777056ee1f63259353a4b4acb892ec585793f2ccb2	92165fd7629ed60ba3851a1a20896a0008f7a665ac3b7ab6693f956a708310b7	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	197	148	1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	false
audit_case.round2b.sha256_1c06090e1bee3b2a1996d9fa6ca915b74b499559848c6dae909da3cfc04ad1c3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	785592b10e89b2aaacad870c9856ebeeb13f07f6b617a5540a5b71aa18a872e2	7198d0165ec783dae4ac4701428ec2654d793d199d9aad16fbe24d681d92b3be	c698ed5e654b47b402c52fd9452bdd429d23ab24019589b0ebfa65cae1b94aee	1	1	unresolved	"[""unresolved""]"	held_out	198	149	1c06090e1bee3b2a1996d9fa6ca915b74b499559848c6dae909da3cfc04ad1c3	false
audit_case.round2b.sha256_1c5c5e8acdaf9338c813359a6b42f247c224e0cb2aea564de6692a1465472cf7	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	df6b1dab61bd1bd134702c08ae5ada1d69cff7693600cc9b03ee4c4827095acd	af19b811e868f44bc58125c164240f925034e38f6ac43915fe4304592571b840	01589889f44c70baaebefb378176ba5ddaaaddbc5ed32054bda522bc857b8824	2	2	unresolved	"[""unresolved""]"	held_out	199	150	1c5c5e8acdaf9338c813359a6b42f247c224e0cb2aea564de6692a1465472cf7	false
audit_case.round2b.sha256_1c9acbc00b9324ce318ef97cb9b87fb2fe81495b23b53aff9971def09954dea4	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ce49bad08a4c41aa176df4877c393e36955c23a2c13429710be3f0ca5230de3e	13bcdb3d0f6106d6d56b51d966f9b7b726ce0db3b3329c51188819cac4c2fa30	506545e34078863fb0bc5d140ab87a83d25509f63454358597fc2ecaca4467c4	5	5	hard_negative	"[""hard_negative""]"	development	200	50	1c9acbc00b9324ce318ef97cb9b87fb2fe81495b23b53aff9971def09954dea4	true
audit_case.round2b.sha256_1cd049249daf270f4ecab5b08c701c87b69c8e566b5333da274629df03a856ce	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	aafe369ca21cc68a00fb146c16cabc1b6a52b513eee5fa59ff96613003d7a8fe	abab6ce6a884e7e6a55d6be77a0fbaf69d2dd167dd4a23ab5ab48063a72c6012	bc8872e41b209937680b6c43138e7bfc25ace6a9772a5fb0e269bc1655f7afa4	2	2	hard_negative	"[""hard_negative""]"	held_out	201	151	1cd049249daf270f4ecab5b08c701c87b69c8e566b5333da274629df03a856ce	false
audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	6e241c99c3476995fbbcf3a0beb8d6dc2a80d222faa518dfeda0ed4f079b5992	c8a8e389a27e663cd9eb7a0b92608c6ab6a72389e3fa3664e9dc6f517f86b9b0	f989e3dd9185ab9b142e952d6fe90f8a2ca66a371c7a1451947de49722b4e84d	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	202	152	1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	false
audit_case.round2b.sha256_1cdbf6890f20d94e4bd15565129efb9ae979185a5089b5188dc9e21f08ab1f66	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	fc51f86f950dbe1fe0a1e22327eecae32e7ff359ac930a3cdca34808d715323d	d4e451b0b0017988f5266b03c51c6f12f77aa5cb9705a4b9f328977a7382ecda	825467ca441ae21e5339fdd0acb928b8896f47499daae5c569490980831dad93	1	1	unresolved	"[""unresolved""]"	held_out	203	153	1cdbf6890f20d94e4bd15565129efb9ae979185a5089b5188dc9e21f08ab1f66	false
audit_case.round2b.sha256_1d2b2585302ac82a718d40f302a90903f12af193bf46c0f8f19d5e4633141964	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	272dd0654d8749d5ba002f5906345a245028dea2d1bfe663fe0effdd539242f8	6296c166156ead449e2dfb2838c0832d60d9192f0cb0fd889e774b3fa55b7cd4	85b50f97b58c094492bf2b9470830a26ebdc253a329c227da92bbeff0d775924	1	1	hard_negative	"[""hard_negative""]"	held_out	204	154	1d2b2585302ac82a718d40f302a90903f12af193bf46c0f8f19d5e4633141964	false
audit_case.round2b.sha256_1d359bc30d3ce2d0753b140b0a1ef75d9850c04cc114b7d2cfc181d7e42d8c63	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	01ad8c91ca9d2ebf9200837c9bc222c7493f90ceed72af79f2843bf782d8744c	2dc06f9a4b4a3ca79da8786d18d009727527382d8f589b0be9393bc4cb7e12bf	3ee0a7c6348544900ea1adee437369d34edaf610d70663e544937f348cbe5650	3	3	unresolved	"[""unresolved""]"	development	205	51	1d359bc30d3ce2d0753b140b0a1ef75d9850c04cc114b7d2cfc181d7e42d8c63	true
audit_case.round2b.sha256_1d92abb150895c0312be5e69b8dc6d706bd276b28188e73d62d817ceab0c0ca5	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b7b2c660b6ac59cd761408aba86f589524aceef5f02bbf624a09cedc6828e4db	6c6f9bbd2228eeb8568906648c64abf50d3804670371a5c3f48ee5c32e4f4660	0038fe99f781506a2a7328b45783deb5721c1b61eb92844bfb38b53f807fad1e	1	1	hard_negative	"[""hard_negative""]"	held_out	206	155	1d92abb150895c0312be5e69b8dc6d706bd276b28188e73d62d817ceab0c0ca5	false
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1a106954eca8975b07a80090aedd20b78e75caa51d04da69c372a667ad050343	031e0ed2b08b92df66cec9bcc106c65e4fb478f193214021818b749ecd0836d4	d2ecbf2c984b207cb2c5ab7ed256ae784ca0fcf82151cc4c23ce69a5d4a67423	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	207	156	1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	false
audit_case.round2b.sha256_1dc9232a7d531377ec2366b4568322534a7bff2540ac8256b9078c3ae06134df	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b2525aa320a8613922ab27e2f141edc7ff5f0b4a76bb10a31f7ca2d3e9de2b2b	b598963c7012ed667460cee7dbfad024bde2a631c11a0edf446b885e7ede2e04	4f87a84e389213bb84fcd109185b0cc4a99b26ccce802f4d740b13adfdc3ac1a	6	6	hard_negative	"[""hard_negative""]"	held_out	208	157	1dc9232a7d531377ec2366b4568322534a7bff2540ac8256b9078c3ae06134df	false
audit_case.round2b.sha256_1e231df2e4d8214941e4fdd7f9c186648bb99151b1aa8ea176e0476697249a66	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	403f41fd660b1993a7d37e45b4c33666ee642f94ad137ccd00e9b9e178d38e80	239ac8e23d226b2f0e5b6aebf97b4c5c841f98d22051092bab83566c777c1c68	b099545e2ac46af8e3c1b676781eeab5c13983219a4ca18af42ab8767fce88c3	1	1	hard_negative	"[""hard_negative""]"	held_out	209	158	1e231df2e4d8214941e4fdd7f9c186648bb99151b1aa8ea176e0476697249a66	false
audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	6a75e02423d049efd4323f07516d759d52b82aed5d87c932836c38bffa28c33a	b45d778cdf490f019905a1c555d1236ffb97a17f4827e2202da642d37e1ddfa3	4c6a23aa15c12c69a8f8b3d8afa6c1a3c6ca323978f5afbb6cf6af897d97467a	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	210	52	1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	true
audit_case.round2b.sha256_1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1ab77462b1ff35f26082df3d693c007473cfc4d61503b124193e5eb789a33298	ff3e21927b7237fb2f6f91798983a36192dac1ca3146f01ca13ad43ff51dd6a7	0ae7c1c365421248f5248d4b789e09c507787360fd2c8b3725fffa2df89f000c	15	15	graph_reference	"[""exact"",""graph_reference""]"	held_out	211	159	1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	false
audit_case.round2b.sha256_1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a78e831a7d178f3669976b5321656fac6dd37a974a61b1c70964ce69da3f2081	6f92cae615f5c7410fc3285e3b44cdd4811b1c7bbab426de5df527715be9f8c7	0af218cf499aa17514e3fc69bea551d5e03887f7f6ca211e07351cda2afa0188	6	6	graph_reference	"[""exact"",""graph_reference""]"	held_out	212	160	1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	false
audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a598bfe795b26a6d50329b9893e13845d1a6896c306c265c781e1b47a4862602	484e378bde7c1036c46731b6c7ec68c14165596e80f6920d7cc363c5c27072e0	bf23607ca2f64404e473f0039f8434975e57b31ad79ec96964395984ae97bc78	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	213	161	1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	false
audit_case.round2b.sha256_1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0c89de4087563f3a06e9b6720dbf947bbd2dfafdc698b70bb3db5a9d24bf77aa	f2b7c358504e530481bcc06ce51ce7d393edb468eaec1882bace0eb19437cf18	11588072702d87f3d8c59441617111f77a00d6a827389592a6563121334d44fb	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	214	53	1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	true
audit_case.round2b.sha256_1ed6b38d9b6eb03527cdb6fafdd520d8a7b46110b1ca8cf0a27c9fdf17bfabcb	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	7ec518da901fea0e72d1d63e4615f6d132e74332ac647849366cd9efd925dce6	5d86b22192b3757e88ecd802281b70018392b0ee32a486c5584edcba7cb8c358	1215aa53f7266a5a27e213cd2392d2fb282928770f00e256d7260ff5e00b5807	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	215	162	1ed6b38d9b6eb03527cdb6fafdd520d8a7b46110b1ca8cf0a27c9fdf17bfabcb	false
audit_case.round2b.sha256_1f05341772cd158c7a23edeee7434519a210db652d2d903d91a065976237ae5d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b16ee1d701ad2f89b1c88bfa3611bef2dbd679dd2c8b29ea3b7dc98c014ed6b5	659f14563c2d45704202fd22a6148eedcadd0db86ce9b29c043e8edb2bde74d6	15dab818ad9a70a59010e8e7b0dba485d249fbd9dac11418cd13baa2bdac0c7a	1	1	unresolved	"[""unresolved""]"	development	216	54	1f05341772cd158c7a23edeee7434519a210db652d2d903d91a065976237ae5d	true
audit_case.round2b.sha256_1f119f77e02329f3dcb4ce48b4179045c75f273ff0172741b3acc4d0a5c15b35	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a29745c8eceae29790a304721be0d69d93ad5629379e8576b13afb91d6c24858	7c879caf20912dcb3d78545ee4ef229179704f512ad1de326f85b8d5e1735247	c5ba4bb7356319ac9cb25a48e1fdbce114b73808e8e506bf53d1909e1669473e	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	217	163	1f119f77e02329f3dcb4ce48b4179045c75f273ff0172741b3acc4d0a5c15b35	false
audit_case.round2b.sha256_1f46fec0bb19451f0e488619329204680df04f3b7827b2e09df1ee3d25d652af	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	579f5144273b8bece4357ff0647c2424b88767f2c773da855ca7a5e657c5d9fb	3ae6adb8cde73ca44561fd72036f81897f38e109f365aa46f7dccff12cbf6c25	21a0d2c3ba4966f088b85537a9a2f661dcce3250375cec902703ddffc8490e5a	21	20	unresolved	"[""unresolved""]"	held_out	218	164	1f46fec0bb19451f0e488619329204680df04f3b7827b2e09df1ee3d25d652af	false
audit_case.round2b.sha256_1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	24bdf0edc8b80a3a0e1e8080600493f0c7b122fbb784debeebd9d39a748e4e5e	9d6625f1075db9ad442a66118335dad439e93f660a6636d60b5bb4c2ceccefe5	4e059fb5c78ef5a98bf4de166b754a2496b5617848910480e7b07ff7e628a67d	3	3	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	development	219	55	1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	true
audit_case.round2b.sha256_1f620a9555cd47bd5adaf184c9bdc716ae8cb968a73dce0c08ac6a7b27842a4d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	abf867f6790583d216b6110287b716b428113e0e5162fc01f1d03020606f624d	e288194addc85e0cc72a546a680fead6b8ea9fd6fd013b25ed83ca81be1ff37f	b01c9fcc85ce746d298063d77457c32bec0738b7a94fe1c1faee1ded66f63e5f	1	1	hard_negative	"[""hard_negative""]"	held_out	220	165	1f620a9555cd47bd5adaf184c9bdc716ae8cb968a73dce0c08ac6a7b27842a4d	false
audit_case.round2b.sha256_1f847e1a7ef17227ac1a05b7ddd8f32af2ba3aae60427723736094a61b26fe57	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ab47d9cec384a37a2f4612a16af8f3bcdef9aae866192f767da3811d8473ac02	e196c3264c31687bab5af963e78835e5ecf77afe8ef70e8dae40e6ca924d1167	029f3c11326eee81574a7607494e5118dc6c5205b10614a7e78ee316611c9c09	2	2	unresolved	"[""unresolved""]"	held_out	221	166	1f847e1a7ef17227ac1a05b7ddd8f32af2ba3aae60427723736094a61b26fe57	false
audit_case.round2b.sha256_1f8d673edd3c0a6f5d65665e3cf08fcff0739579dc00741ceddf1a09decbd5cb	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8051d2fc0089464268134e88e645fe7e935e8d4965eb9ea77b176ac2c2032df9	be690f6a3414837771456d12e66e8b20d0f73b9a5f44b36ae88e2c9d62ee4103	eefdac444948bb0b8cd37ce42b18a575d6cdb4ccb9f62e81ee9992b0c18ec398	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	222	167	1f8d673edd3c0a6f5d65665e3cf08fcff0739579dc00741ceddf1a09decbd5cb	false
audit_case.round2b.sha256_1fb2692581b23ccf6e808a94dc2fba1ed201e6de43d0046efdb4165c23e8f2f5	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	3bac922f1d76b61e7fbc3b85fdf146fcaee3653c4dcc9157d65b871498152409	e0f2b55a27d5ba4fc2d00e1b08ec094eec1b9b8d6577ca652962840ad5f780c7	edf4cba8a543b9d573ab31704e56c2cdba47a5063e9ec80a23b614f471d714a3	1	1	hard_negative	"[""hard_negative""]"	held_out	223	168	1fb2692581b23ccf6e808a94dc2fba1ed201e6de43d0046efdb4165c23e8f2f5	false
audit_case.round2b.sha256_1ffe13e1555d355929381ab8334aa82a889a5de57dfcabfa9055def42f5051ee	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	bc229177feb5744ad7cf54fe4626346c1a77474f44a8537a495b6ad385bf9299	05386578d753bf00508663499ce4a1c0468546b20c2b3ec38082c7986d003aa5	2c4d3d8e1b7ba919e71af30ac4f749055e3745df3cf8f84b65579f22f8dee9ef	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	224	169	1ffe13e1555d355929381ab8334aa82a889a5de57dfcabfa9055def42f5051ee	false
audit_case.round2b.sha256_204dd52ab197727114f746d497682fd81f69cbdeaf753484c60adc99e3632e04	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	34b49699dcba6360d3a601110a3eb1795f0e0c43c58d627646c63323dffab078	c45cf42afef5046e2659a136caa5e33f5c249ff68ddc4edbc783d25ac5014a8f	9e3bf31afc7fa2ee47ccf0a3707f4139c8a509132858c02a9d8cc8bebb2c0d54	1	1	hard_negative	"[""hard_negative""]"	held_out	225	170	204dd52ab197727114f746d497682fd81f69cbdeaf753484c60adc99e3632e04	false
