audit_case_key	audit_split_code	expects_unresolved	concept_key	relevance_grade_code	adjudication_rationale_sha256	adjudicated_at
audit_case.round2b.sha256_1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	held_out	false	category.nut_seed	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	held_out	false	sensory.hazelnut	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	held_out	false	sensory.raspberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ba700f895861d132e3997920dc97471bd5b7b066eb2a2f2d07b85ca4c8d5110	held_out	false	qualifier.bright	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ba700f895861d132e3997920dc97471bd5b7b066eb2a2f2d07b85ca4c8d5110	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	held_out	false	category.tea	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	held_out	false	sensory.black_tea	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	held_out	false	sensory.blackberry	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bbda454830698da57e441505c6a90a4b58b6ecf9adb2ced49da06f74e0d8481	held_out	false	sensory.blueberry	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bc6829f72d30b7fc3e89f2fdb2c3463951ab5ff1c28059c0144d04a9df6a7ca	held_out	false	category.citrus	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bc6829f72d30b7fc3e89f2fdb2c3463951ab5ff1c28059c0144d04a9df6a7ca	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bcf2661c2178cb87428c8bcf7ae6f08d87002983666e1f30fcb7d5743eb43f8	held_out	false	category.taste_oral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1bcf2661c2178cb87428c8bcf7ae6f08d87002983666e1f30fcb7d5743eb43f8	held_out	false	sensory.smooth_mouthfeel	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	false	category.nut_seed	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	false	sensory.honey	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	held_out	false	sensory.strawberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c06090e1bee3b2a1996d9fa6ca915b74b499559848c6dae909da3cfc04ad1c3	held_out	false	category.green_herbal	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c06090e1bee3b2a1996d9fa6ca915b74b499559848c6dae909da3cfc04ad1c3	held_out	false	sensory.mint	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c5c5e8acdaf9338c813359a6b42f247c224e0cb2aea564de6692a1465472cf7	held_out	false	sensory.fullness	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c5c5e8acdaf9338c813359a6b42f247c224e0cb2aea564de6692a1465472cf7	held_out	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c9acbc00b9324ce318ef97cb9b87fb2fe81495b23b53aff9971def09954dea4	development	false	qualifier.winey	3	7c275310f51256a4b98e49eb7c9582248ce736a3bd156ad86eff35789ab6006f	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1c9acbc00b9324ce318ef97cb9b87fb2fe81495b23b53aff9971def09954dea4	development	false	sensory.wine_like_character	3	c9d8fd250ab1757d8fdafc557fd1b97bfb987a1f33cd13f8a88017192450b720	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1cd049249daf270f4ecab5b08c701c87b69c8e566b5333da274629df03a856ce	held_out	false	sensory.cherry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	held_out	false	sensory.alcoholic	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	held_out	false	sensory.blackberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1cdbf6890f20d94e4bd15565129efb9ae979185a5089b5188dc9e21f08ab1f66	held_out	false	sensory.syrupy_mouthfeel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1d2b2585302ac82a718d40f302a90903f12af193bf46c0f8f19d5e4633141964	held_out	false	category.fruit	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1d359bc30d3ce2d0753b140b0a1ef75d9850c04cc114b7d2cfc181d7e42d8c63	development	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1d92abb150895c0312be5e69b8dc6d706bd276b28188e73d62d817ceab0c0ca5	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1d92abb150895c0312be5e69b8dc6d706bd276b28188e73d62d817ceab0c0ca5	held_out	false	sensory.blackcurrant	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	false	sensory.grapefruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	false	sensory.lemon	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	false	sensory.lime	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1dc9232a7d531377ec2366b4568322534a7bff2540ac8256b9078c3ae06134df	held_out	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1dc9232a7d531377ec2366b4568322534a7bff2540ac8256b9078c3ae06134df	held_out	false	category.tropical_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e231df2e4d8214941e4fdd7f9c186648bb99151b1aa8ea176e0476697249a66	held_out	false	sensory.peach	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	development	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	development	false	sensory.grape	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	development	false	sensory.smooth_mouthfeel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	held_out	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	held_out	false	sensory.rose	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	held_out	false	category.roast	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	held_out	false	sensory.smoky	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	false	category.taste_oral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	false	sensory.cherry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	development	false	category.floral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	development	false	category.tea	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	development	false	sensory.green_tea	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed3b6a890f7083238ed441d70c0087b3979427a7f81bf4c89c96a4d02bbbc65	development	false	sensory.jasmine	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed6b38d9b6eb03527cdb6fafdd520d8a7b46110b1ca8cf0a27c9fdf17bfabcb	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed6b38d9b6eb03527cdb6fafdd520d8a7b46110b1ca8cf0a27c9fdf17bfabcb	held_out	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ed6b38d9b6eb03527cdb6fafdd520d8a7b46110b1ca8cf0a27c9fdf17bfabcb	held_out	false	sensory.pineapple	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f05341772cd158c7a23edeee7434519a210db652d2d903d91a065976237ae5d	development	false	sensory.green_vegetal	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f119f77e02329f3dcb4ce48b4179045c75f273ff0172741b3acc4d0a5c15b35	held_out	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f119f77e02329f3dcb4ce48b4179045c75f273ff0172741b3acc4d0a5c15b35	held_out	false	sensory.pineapple	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f46fec0bb19451f0e488619329204680df04f3b7827b2e09df1ee3d25d652af	held_out	false	sensory.cocoa	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	development	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	development	false	category.taste_oral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	development	false	sensory.cherry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f5055beb5bf5a9875d7132bc4fc50e150319441836c60cbf32e096d1a498503	development	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f620a9555cd47bd5adaf184c9bdc716ae8cb968a73dce0c08ac6a7b27842a4d	held_out	false	sensory.roasted_character	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f620a9555cd47bd5adaf184c9bdc716ae8cb968a73dce0c08ac6a7b27842a4d	held_out	false	sensory.smoky	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f847e1a7ef17227ac1a05b7ddd8f32af2ba3aae60427723736094a61b26fe57	held_out	false	sensory.astringent	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f847e1a7ef17227ac1a05b7ddd8f32af2ba3aae60427723736094a61b26fe57	held_out	false	sensory.woody	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f8d673edd3c0a6f5d65665e3cf08fcff0739579dc00741ceddf1a09decbd5cb	held_out	false	category.tropical_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1f8d673edd3c0a6f5d65665e3cf08fcff0739579dc00741ceddf1a09decbd5cb	held_out	false	sensory.mango	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1fb2692581b23ccf6e808a94dc2fba1ed201e6de43d0046efdb4165c23e8f2f5	held_out	false	category.orchard_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1fb2692581b23ccf6e808a94dc2fba1ed201e6de43d0046efdb4165c23e8f2f5	held_out	false	sensory.lemon	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ffe13e1555d355929381ab8334aa82a889a5de57dfcabfa9055def42f5051ee	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ffe13e1555d355929381ab8334aa82a889a5de57dfcabfa9055def42f5051ee	held_out	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ffe13e1555d355929381ab8334aa82a889a5de57dfcabfa9055def42f5051ee	held_out	false	sensory.plum	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_204dd52ab197727114f746d497682fd81f69cbdeaf753484c60adc99e3632e04	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20926ff1aede2834a982bcdcc58f790e74836714029763609c2e76660390ee17	development	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20926ff1aede2834a982bcdcc58f790e74836714029763609c2e76660390ee17	development	false	qualifier.jammy	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20926ff1aede2834a982bcdcc58f790e74836714029763609c2e76660390ee17	development	false	sensory.mango	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_209a0d72886256aa515c4508f4a0c0ecedf0f89395c83b30ae38eda7ddf18bce	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20a5e755ca22405089e5dc0104067a10aa29b3f74a5ffa40c25c3a636e04d371	development	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20a5e755ca22405089e5dc0104067a10aa29b3f74a5ffa40c25c3a636e04d371	development	false	sensory.strawberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_20ca79366f317962c7c9851e6cc7b5364321481a059e3b19aa9376a89b85e7c2	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_222687d5826cb31adafe0eb8e6af8a9cce631bb6e0d8a5bff50d90c8ffc7ea14	held_out	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_222687d5826cb31adafe0eb8e6af8a9cce631bb6e0d8a5bff50d90c8ffc7ea14	held_out	false	category.orchard_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_23139cda4467bf1198a5d3705065b0ae710ecf8e5824f0c7a5404ae8111ac9d2	held_out	false	qualifier.juicy	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_23139cda4467bf1198a5d3705065b0ae710ecf8e5824f0c7a5404ae8111ac9d2	held_out	false	sensory.fullness	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2429ff0fcac2698ef407001260f7a9eaee619706cf80d615ddd966f45df2e542	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_24b3cea878eeac05983b9c6e30ccc8dd6429451240f6185eeddcc0a438b1f157	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_251eacda9032dfffb37890e0c323eaaba3c45d75f1e45c1f337e4f8d9baa4b9c	development	false	sensory.fullness	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2618b6d4b475537ce1ce0cde02fe3db7df30a25a6a0d7ea4787d609d1accf2a2	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2706c7526af74978830da7d49906b06e06bcf1bed9546bb4556ea77eb470f7fe	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2832f7b9682f6175f8d4f1206024a478f2c4acb435ce81e19c806ca9c8306854	development	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2832f7b9682f6175f8d4f1206024a478f2c4acb435ce81e19c806ca9c8306854	development	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2832f7b9682f6175f8d4f1206024a478f2c4acb435ce81e19c806ca9c8306854	development	false	category.spice	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_295ae5d295e58fdcd79f0b34a98e22d5e2ca2961377f2cf56e404df5754b07ee	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_295ae5d295e58fdcd79f0b34a98e22d5e2ca2961377f2cf56e404df5754b07ee	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_299c5ba2c53fc1b6abf434ae2c7f20ce28a4481c3fa414b4fb20dd802214d712	development	false	category.orchard_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_299c5ba2c53fc1b6abf434ae2c7f20ce28a4481c3fa414b4fb20dd802214d712	development	false	sensory.peach	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_29a8ee2d6750d8bd18397bddb87216da69cba1981455e6961f4601f235c255ee	held_out	false	category.sweet_brown	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_29a8ee2d6750d8bd18397bddb87216da69cba1981455e6961f4601f235c255ee	held_out	false	sensory.cocoa	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_29a8ee2d6750d8bd18397bddb87216da69cba1981455e6961f4601f235c255ee	held_out	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2a78a49dadbb1fbe947d423be2cbb1b4445d2f639c0a323f61dc2c94abf697d3	held_out	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_2c6488bac3bcef2eb5a07c5285bb8dae55ea224c388a2fa07cc37aec71c1edf5	development	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
