effective_record_id	variety	variety_multi	variety_evidence_field	process	process_multi	basis
effective-b2:1051b446c8245458ff276006	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c329757ee1e9a3ba55eecc70	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7e1215691d824cb7527e0c73	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:64d0f041b064383a30324f80	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7de0df939222beb8bf0c7a5a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6a459e6ea86dbe32ebe8cd97	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a6577e147026b18d351668cf	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:878d715c5bdc600f2a7a3363	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8a76deab5b93b3891722a72a	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:88d8be6df8cf8375345939de	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:be47bcb9053c49a40f4eda40	typica	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:856f62fc42a4ee1b34ac29ab	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b7646394a96ef51cb7aa78e0	UNRESOLVED	false		anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6e69ba1386f9ac1181cb07ad	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7d92465e65361343e03fcc25	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3e5c076a933ac14b77393568	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7804162ba17adcfc852bfb70	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b0633074bfdc4b4cb5caec81	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4418a85167c77a9b54ecac00	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7061add4d838eca054430739	UNRESOLVED	false		decaf	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2bf2f6397610b1263e776c89	UNRESOLVED	false		decaf	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1d9e0ba3719c151c85a93766	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:34813a4fb56293267a432afa	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:be06aedfce52a4e728c3c5a5	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9cc6c80f987fcbecb55a160e	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7bfb38a125241d68220eaea1	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6ed4b50fd9a80b8aeec09b6b	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a674a8882fd1bf50bf1459f2	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c261cedbf0a196ec8db5857a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f509b3fd622311a3d0c74e9a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b55f0e81c25ac356939b96d3	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f2f668daf7c5eee7af2fb3ee	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c88bc559e7508cbf620d830a	UNRESOLVED	false		decaf	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:ca760ce3504c144afb7fc9f6	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6ecdf9444f57d90d318cfec9	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:33d877d47551a6463f3ef826	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:54ba801fec99a150835d9f67	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5a7bd19d31a632511533b85e	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:396cb9fe3369290439b0d38f	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c90a11e1af23286a4dfd5a06	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7b9684f6d8fcf44331572771	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:21b7d2db9d72700d84ab1ba9	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:02b6d8c6562054a40795057c	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cf881d312264768ba2f32ee0	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d9ca8ffcfd729b37daf95b4a	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:97afc26c98ef696c08402fff	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e26b0f01108d63c1b5996484	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:953e142e44ea3d65291389a2	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:79b4a5e64b9d82e77547c55e	bourbon	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:45add868cdf71e6cc8fbc6bf	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:234e32255cadc7e3cfa59855	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9ec0a459b9157882c1a7b202	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:533a0f21847bad758392d2ff	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8195912383e2f2c2ab829028	pink_bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cb3fd473cc489e30fcde8038	pink_bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d263f1fdf413e62c523017de	bourbon	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:fe9df44e2b69e820d17d06e9	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:aec065f0be83b76a592bc922	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3c8c804b517e3d8ef2a80a06	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:ca6f10ca056df5437feb348b	typica	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f797da087f2e20e063474132	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7a3a31cab56ca9bdcf458767	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c427c3b5c5bdd71e24fa3077	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8981d5011c32aadc1396e44f	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:dbe3bf9c311d5ca3899f0ac1	kent	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:03da578ee5478d5eea5f1d2f	kent	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:18c8a47ed1eede8395977970	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4d9523428c18914fbf450eb3	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9353eaad888f6cfef8f08dc9	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cf7c0479e0653984bfffd3b2	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5c718dd15538027078c30abf	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9470bee8d9600836f6c5cf45	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:67cac44c16e0a5876a46ddbd	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4cffefe3c9f580b64fc53a54	UNRESOLVED	false		anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2cc8e3856a201c4d0fe79f9f	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8f185fe74c60f773eed3d96f	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2f6fbdc98d9bec602e7fc24a	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e043a231207bd30e6d5a0dc5	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:ebf9ffeba709736087d29d4d	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e3d327bf6fe15f27c5663203	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f16ad02b2ab9a0163e47fbd9	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3c90fe053720e85a5c55b569	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:231352415d36e281362b68bd	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:0b05c6b0fb11dd751a8db630	blue_mountain	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6804b9d142054352608c7ae9	UNRESOLVED	false		anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e5e9d958ed51672adbe3b589	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:207a32afd48f8b37d2cff041	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5a298cba0b23028f5616e135	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d292ab14bf248607a4f21979	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7107bc56fa7d828768566f8f	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2b2346adfecee389a44a3e21	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:aaa3008c7acc81d7a95e8d9b	bourbon	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:031bd4135da626b938690e4b	UNRESOLVED	false		honey	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5eaf4e25c10057f6d7c6bd49	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:915105715aeb3853c9042101	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a914a85f9dea1d0ca8dfb6c8	bourbon	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e8480af049de6d9043d3686f	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4d54bb88b3ca7337ad1acba1	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5baaf8607b043583aa98631f	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b39eccb1606e2c64fbf9827a	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4858534540f477009dbe6bc7	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f52a42dff6897e2aeb5a0b2e	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c9782314d6c40cf7a314d129	s795	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:47bfb6218655bc048dca99c6	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2db07432785324861398f0b0	UNRESOLVED	false		honey	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c110623c5ef8c87981791099	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a5cd272957e05de3921a4cef	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4413583e5d72745b23762a3e	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1322a7f51e6c608b1c4c6196	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:27173df5a6cefb2453bd452c	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:393c59323b74b44b5698581b	ethiopian_landrace	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:ef59c42fa447e6f20cb4e6b4	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:633b029faf61d4a310b56c3a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:12ae19491cf21e2d399c7a36	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f32130e08b87af9ffe0f64dd	sl28_sl34	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:51d24680d29143b86edc4a66	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:58ec19af48ff2a8c70b0a0c4	robusta	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:38cc59961b18f4271a275c17	robusta	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9c5a328dd68dec6e26504251	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:75d1f18fa67e0509d7e7f914	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:dda6602997bdcc014fbb34bd	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:73defab90d14f3206a53193b	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:840d1b1a900fcfd811382a61	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:96fe05001e21ff0ff518d961	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d9922c2818884a8253ca993d	caturra	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:174ebc42715f81866513c725	bourbon	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1ff3295d5edcc23e8c02f8d8	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f4ffaa5f70578d46e474d781	gesha	false	NAME_OR_ORIGIN	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5b01842952d9cdc4947b7aa8	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a2414f1726cb975c37d956d6	typica	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:738e42864f3b7bb071694e32	typica	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b10abb9391679d09a7057fb5	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3c905ec8ff6c6ce44b3afbf4	robusta	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:af7fde3c1fa0cf10a449a95f	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8803c2945640823af1865c68	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6937897119b869621f04d53b	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:346a92167db393ee6272f824	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d9003111ffcae8a8654ba5b3	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:863f63500119e4d7b16614dc	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a3d8322214ee5083ebe79966	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a077b7fb9ff426f0ba937203	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3c63a52f01c397a34ce1254b	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8d436f14b7eaa2fad654a6f2	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c0b22cbd0c5c416810088b82	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e96639e1d21cfb69626977fa	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:568533d4c30a36f2b59e837c	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3bc6c8e125311d8a9abf14b3	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7166c2e525d071162fa65504	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2c90e55800f960c6e4c0457e	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:da07ba6e4eb42cbd67fe73ea	bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9844d204d26cd375c94b07c0	bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d070d302473c4d8263a4d1d9	bourbon	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:64f81e67580807003283bce7	bourbon	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d2dc5dc54a6c77402e84e7c4	bourbon	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9245b1d12d0c6c69b54a3a95	bourbon	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:44a7603fc6e31219e650728f	bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2772424b75c5907a9c8fc491	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5439e08eb769251a7e15fdd3	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8fce4e326a35f0fd9cf72137	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a6e859b639f6e4d294243ea3	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:05b8f6f4f8d377db25881b3d	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:abc5b8eca67684bd8f9d8718	typica	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e8c43f54d63f20fbed682976	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3239a0f3f81991a265d7bdfa	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:daf5f178a3a83f7c94d155d0	ethiopian_landrace	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:35c373fbfb06e7fe91212d25	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7ae469c492c188079c05f1ab	gesha	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cf693cc607101d517ae1285d	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
