record_key	source_key	file_relative_path	source_row_number	raw_preparation_label	raw_roast_label	preparation_status_code	normalized_preparation_family_key	normalized_preparation_leaf_key	roast_status_code	normalized_roast_code	coffee_mode_code	has_sensory_outcome	has_chemical_outcome	has_strong_addition	raw_payload
context.raw.cotter_v4.0804	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	805	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""61.1"",""Acidity"":""2"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.0-24"",""Brew Mass"":""2842.7"",""Brew Temperature"":""79.6"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""120"",""Empty Carafe"":""1775.9"",""Final NaOH"":""4.5"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4618.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""0.4"",""Judge"":""30"",""Liking"":""4"",""Mouthfeel"":""1"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.92605833"",""Position"":""3"",""Pour Temp"":""67.8"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""1"",""Session Number"":""8"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.01"",""Tea.floral"":""0"",""Temp"":""2"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.22"",""Volume"":""4.1"",""Week"":""2"",""pH"":""5.13""}"
context.raw.cotter_v4.0805	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	806	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.8"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-16"",""Brew Mass"":""2846.7"",""Brew Temperature"":""80.3"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""215.3"",""Empty Carafe"":""1799.8"",""Final NaOH"":""14.2"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4646.5"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""8.3"",""Judge"":""30"",""Liking"":""6"",""Mouthfeel"":""2"",""Nutty"":""1"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.92418021"",""Position"":""9"",""Pour Temp"":""67.9"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""2"",""Setting"":""5SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.28"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.18"",""Volume"":""5.9"",""Week"":""1"",""pH"":""5.08""}"
context.raw.cotter_v4.0806	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	807	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""70.5"",""Acidity"":""3"",""Astringent"":""1"",""Bitter"":""0"",""Brew"":""93-1.25-20"",""Brew Mass"":""2807.4"",""Brew Temperature"":""85.2"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1784.8"",""Final NaOH"":""12.3"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4592.2"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""6.5"",""Judge"":""30"",""Liking"":""4"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""21.36238501"",""Position"":""10"",""Pour Temp"":""76"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""14"",""Setting"":""1SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.34"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.8"",""Week"":""3"",""pH"":""4.99""}"
context.raw.cotter_v4.0807	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	808	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.25-24"",""Brew Mass"":""2834.6"",""Brew Temperature"":""83.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""150"",""Empty Carafe"":""1791.2"",""Final NaOH"":""10"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4625.8"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""4.8"",""Judge"":""30"",""Liking"":""4"",""Mouthfeel"":""2"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.43269333"",""Position"":""7"",""Pour Temp"":""70.8"",""Purchase.intent"":""2"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""8"",""Setting"":""14SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.24"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.18"",""Volume"":""5.2"",""Week"":""2"",""pH"":""5.1""}"
context.raw.cotter_v4.0808	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	809	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.5"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.5-16"",""Brew Mass"":""2697"",""Brew Temperature"":""85.4"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""265"",""Empty Carafe"":""1802.3"",""Final NaOH"":""17.5"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4499.3"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""10.1"",""Judge"":""30"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.182"",""Position"":""10"",""Pour Temp"":""72.6"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""8"",""Setting"":""6LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.59"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""7.4"",""Week"":""2"",""pH"":""4.99""}"
context.raw.cotter_v4.0809	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	810	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""60.6"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.5-20"",""Brew Mass"":""2755.5"",""Brew Temperature"":""84.3"",""Burnt"":""1"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""207.6"",""Empty Carafe"":""1788.2"",""Final NaOH"":""8.2"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4543.7"",""Green.veg"":""0"",""Grind"":""4"",""Initial NaOH"":""1.3"",""Judge"":""30"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.97153179"",""Position"":""6"",""Pour Temp"":""63.4"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""2"",""Setting"":""4SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.58"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""6.9"",""Week"":""1"",""pH"":""5.09""}"
context.raw.cotter_v4.0810	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	811	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.2"",""Acidity"":""1"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.5-24"",""Brew Mass"":""2817.8"",""Brew Temperature"":""84"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1785.6"",""Final NaOH"":""24.6"",""Flavor.intensity"":""1"",""Fruit"":""0"",""Full Carafe"":""4603.4"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""14.4"",""Judge"":""30"",""Liking"":""3"",""Mouthfeel"":""1"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""1"",""Percent Extraction"":""36.6426008"",""Position"":""3"",""Pour Temp"":""70"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""1"",""Session Number"":""2"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""2.29"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""10.2"",""Week"":""1"",""pH"":""5.05""}"
context.raw.cotter_v4.0811	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	812	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.3"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-16"",""Brew Mass"":""2873.1"",""Brew Temperature"":""80.7"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1769.4"",""Final NaOH"":""13.4"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4642.5"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""8.3"",""Judge"":""31"",""Liking"":""9"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.8046167"",""Position"":""8"",""Pour Temp"":""71"",""Purchase.intent"":""5"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""14"",""Setting"":""1SM"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Low"",""TDS__1"":""1.03"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.1"",""Week"":""3"",""pH"":""4.97""}"
context.raw.cotter_v4.0812	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	813	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.8"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-20"",""Brew Mass"":""2958.2"",""Brew Temperature"":""81.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""145"",""Empty Carafe"":""1763.4"",""Final NaOH"":""5"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4721.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""0.6"",""Judge"":""31"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.6053931"",""Position"":""9"",""Pour Temp"":""68.4"",""Purchase.intent"":""5"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""8"",""Setting"":""6LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.01"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.22"",""Volume"":""4.4"",""Week"":""2"",""pH"":""5.06""}"
context.raw.cotter_v4.0813	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	814	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""67.4"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-24"",""Brew Mass"":""2932.6"",""Brew Temperature"":""79.3"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""119"",""Empty Carafe"":""1791.5"",""Final NaOH"":""13.5"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4724.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""9.2"",""Judge"":""31"",""Liking"":""7"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""1"",""Percent Extraction"":""24.3972605"",""Position"":""7"",""Pour Temp"":""71.7"",""Purchase.intent"":""4"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""14"",""Setting"":""4LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""0.99"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""4.3"",""Week"":""3"",""pH"":""5.07""}"
context.raw.cotter_v4.0814	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	815	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""61"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.25-16"",""Brew Mass"":""2850.7"",""Brew Temperature"":""80.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""215.3"",""Empty Carafe"":""1772.1"",""Final NaOH"":""11.1"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4622.8"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""5.3"",""Judge"":""31"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""1"",""Percent Extraction"":""17.21277288"",""Position"":""2"",""Pour Temp"":""68.1"",""Purchase.intent"":""3"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""8"",""Setting"":""12LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.3"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.8"",""Week"":""2"",""pH"":""5.07""}"
context.raw.cotter_v4.0815	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	816	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.7"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.25-20"",""Brew Mass"":""2801.6"",""Brew Temperature"":""79.1"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1782.4"",""Final NaOH"":""20.1"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4584"",""Green.veg"":""1"",""Grind"":""3"",""Initial NaOH"":""14.4"",""Judge"":""31"",""Liking"":""4"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.52279387"",""Position"":""5"",""Pour Temp"":""69"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""1"",""Session Number"":""14"",""Setting"":""12LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.29"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.7"",""Week"":""3"",""pH"":""4.99""}"
context.raw.cotter_v4.0816	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	817	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""57.6"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.25-24"",""Brew Mass"":""2842.2"",""Brew Temperature"":""78.2"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""150"",""Empty Carafe"":""1793"",""Final NaOH"":""17"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4635.2"",""Green.veg"":""0"",""Grind"":""4"",""Initial NaOH"":""11.3"",""Judge"":""31"",""Liking"":""4"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""25.39032"",""Position"":""6"",""Pour Temp"":""66.7"",""Purchase.intent"":""2"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""8"",""Setting"":""13SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.34"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""5.7"",""Week"":""2"",""pH"":""5.07""}"
context.raw.cotter_v4.0817	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	818	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.2"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.5-16"",""Brew Mass"":""2798.9"",""Brew Temperature"":""78"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""252.7"",""Empty Carafe"":""1805.2"",""Final NaOH"":""13.4"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4604.1"",""Green.veg"":""1"",""Grind"":""5"",""Initial NaOH"":""6.5"",""Judge"":""31"",""Liking"":""8"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.61396913"",""Position"":""2"",""Pour Temp"":""67.8"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""1"",""Session Number"":""2"",""Setting"":""5LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.5"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""6.9"",""Week"":""1"",""pH"":""5.08""}"
context.raw.cotter_v4.0818	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	819	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""57"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""87-1.5-20"",""Brew Mass"":""2786.7"",""Brew Temperature"":""80.4"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""207.6"",""Empty Carafe"":""1781.4"",""Final NaOH"":""9.7"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4568.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""3.2"",""Judge"":""31"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""19.59817919"",""Position"":""5"",""Pour Temp"":""62.3"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""2"",""Setting"":""5LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.46"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""6.5"",""Week"":""1"",""pH"":""5.09""}"
context.raw.cotter_v4.0819	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	820	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""67.1"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.5-24"",""Brew Mass"":""2790.7"",""Brew Temperature"":""79.4"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""1"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1798.7"",""Final NaOH"":""14.2"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4589.4"",""Green.veg"":""1"",""Grind"":""3"",""Initial NaOH"":""7.7"",""Judge"":""31"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.13697899"",""Position"":""2"",""Pour Temp"":""71.8"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""14"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.46"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""6.5"",""Week"":""3"",""pH"":""4.98""}"
context.raw.cotter_v4.0820	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	821	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.2"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.0-16"",""Brew Mass"":""2853.3"",""Brew Temperature"":""83.2"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""1"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1810.1"",""Final NaOH"":""14.3"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4663.4"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""9.9"",""Judge"":""31"",""Liking"":""6"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""1"",""Percent Extraction"":""16.36475298"",""Position"":""6"",""Pour Temp"":""68.1"",""Purchase.intent"":""3"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""2"",""Setting"":""6LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.01"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""4.4"",""Week"":""1"",""pH"":""5.12""}"
