cleaned_output_atom_id	descriptor_assertion_id	cleaned_form_hash	source_family_id	semantic_class	mapping_state	normalization_authority	target_concept_id	noncommercial_model_research_right	restricted_text_available	engineering_smoke_eligible	exclusion_reasons	model_eligible
cleaned-output-atom:f31444aae5bbf12214be7986	assertion-b2:006605bf599335507e89aa4b	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a93cd0f0ee84f5e1f665ef0d	assertion-b2:00674cbbd4004720dda43fee	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:25d6dca5ec588b4101a9b19d	assertion-b2:0067d7c6719cf8e5494ee39f	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raisin	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:228cff6ba8de509a81b42747	assertion-b2:0068e81f5e0755f4fd81a6f6	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.caramel	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fa9fc1f3ea6e252abfb0c843	assertion-b2:006d5dd5235563802b146469	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:832ec82783d8b0ffae6e93bc	assertion-b2:006d87ea6a581a7fc32ab521	49622762cb219a4ca3bd56eba1f0de3a9786dfe43d468bdfaaeb410c4535ada8	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:6e2a14f474105bebd7b526c4	assertion-b2:006d87ea6a581a7fc32ab521	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:0c5b381f75534c28d3023b6e	assertion-b2:00703234597ffb2ff202d415	277cd89677a7431a8612a0cd227442176f583d00aa544ecce93e5bbc84ebaf64	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:02b7a42aff2b411af7091306	assertion-b2:00703990e58c1bcae04196a7	979f68a82102467d880e899080ec5550f5aab59756bede0c7f31ef927b2e2cac	family.ace_cup_of_excellence	NON_DESCRIPTOR	NON_DESCRIPTOR	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:22972991742b2aecbc38ea8e	assertion-b2:0070d508509308b8dac2164b	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:e0cc8b5aa238ddd941a96558	assertion-b2:0072356344e05ee560be9a94	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.orange	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:68666aaf8b0af999203a975b	assertion-b2:007882594ce04f034d09f665	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3fe7c31c4a72518b66ebd9d2	assertion-b2:007951c5f2276332eab85b76	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:26d38a174c737fb0fc0c1aa3	assertion-b2:0079d55c5f9353d704c24c63	c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f82cb454db3d8559df1e0d93	assertion-b2:007a7cd7c9a49b447fcef634	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:1897e84fefeca73d6514ca7f	assertion-b2:007b0c8c3a1a3cad94404de1	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:b85e9b8f9bf5e76052e04b7f	assertion-b2:007d157183b11292c17e7f85	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:fb4e07bf8c7f12d9e07c7e9a	assertion-b2:007e5197e69132f5de58f28e	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.caramel	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a1140c7a296d68915b3feb8d	assertion-b2:007f4dbea748a55a9b65fe6c	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grapefruit	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7b62a3e238251cf9be2f3582	assertion-b2:0081affcc3ae534642fa1a6f	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:6a07cee8271f209c3f16bf9d	assertion-b2:0081affcc3ae534642fa1a6f	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.cocoa	AFFIRMATIVE_WITH_CONDITIONS	true	true	NONE	false
cleaned-output-atom:8e371fa1b9fb6ce18464a953	assertion-b2:0082182eb79b92ef9ef90991	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2b85e7d61b10dfd22c75068f	assertion-b2:00827ab89f1f0be96b22e6df	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:5499be9f2e0dcfe921c884ca	assertion-b2:00866cc0672079922b287872	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	family.ace_cup_of_excellence	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a2b2fbfe6f058484bbcb2948	assertion-b2:00868dfa0525957e4a900a81	c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7116c37ba550809c81e22c39	assertion-b2:008a7f28daf026481e2d93b1	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raisin	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2d2a25214bb6315dd24954e1	assertion-b2:008b6aa0cd17cc9cde0c0dc3	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_ALIAS	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blackcurrant	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e97add60d3eeff5ccf10190c	assertion-b2:008bf31896eab8ee3c62fbb1	92585bfe24e3f8d73f47b2ed72d1e0174754f9f658325f9cea4eef18cafee142	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.grape	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:4ecc67832cc9ac3c29adbce3	assertion-b2:0094bb989023083a2bb66138	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:95020efaba66121cd68421fb	assertion-b2:00957ddb7a1be3e050537b48	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.peach	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:01d5e5c0212d96c814a6ed9c	assertion-b2:0095865704ba1e4ddab38882	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.peach	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:8e6502a7603618ee0aaf3e8b	assertion-b2:0095ec3f90e9103c78f8d4e9	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	family.coffee_board_of_india_fine_cup	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.bitter	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a98bfe53ebcd859742265a70	assertion-b2:0095ec3f90e9103c78f8d4e9	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	family.coffee_board_of_india_fine_cup	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7363f6198a5a8258813600a7	assertion-b2:00962b0ef9e0a7eb08498093	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.chamomile	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:5462ecf4a35a1b338f777796	assertion-b2:00963edd63c438fdc7a7cf4e	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.cherry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:508dbe93f9bc9c90dbf3f2e8	assertion-b2:0096a9ec9c5b408795e8b139	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:697a6c4d559fc5c105b6f680	assertion-b2:0097726a8c872d9da39e8baa	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e4f3f2770641a76adafcce84	assertion-b2:00977877cf675bd55caed8e0	ba4788b226aa8dc2e6dc74248bb9f618cfa8c959e0c26c147be48f6839a0b088	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.green_tea	AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE	false
cleaned-output-atom:287b53128d12b3b69c56fa68	assertion-b2:00977877cf675bd55caed8e0	3a2df74afc3ea50020bb48c6833e8ecca293544621ad0ee775d9498111fc128c	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:9c0db4ed611efef9442bbc58	assertion-b2:00983cf31eb9dc3c5142390f	e8df32ea4d9052f9fffe0da8da8567e9c582899604a3ccedbafa1c24dd9bf2ba	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:74c104c6215484bc214f0903	assertion-b2:0098f038ebf5a13713b36bde	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3f28b646a3d65b26a07f2eee	assertion-b2:0099c607a49887d80d99c9c8	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:420f4f787d9aab528d96700b	assertion-b2:009a0d45a73e8487df464841	aaa40dd48e44ccfe69beacc8f27857c48239dc1a7add5c3012d572322a302385	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.cherry	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1dbd5a850486dcf6d2b1f7b2	assertion-b2:009f9af3544299f45f0a09eb	0c9bdb87be7d87454e84b7b8ba9b05319c7e0370c495c0953086ceb821ec178f	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:bfcdc620b13c98aaa59b20ca	assertion-b2:00a0b4caa2564c0c3863311d	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	family.project_origin	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3afaa062f743b1d51b8f07d0	assertion-b2:00a1ddeb21c244160f1613bb	c9d6810daf579f0506be7cd285915fb44f53e4c0d14d80da94a9bd6573a212c5	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.sweet	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2f9cb4f497000e0c4b4ec023	assertion-b2:00a34b18d0eff9f8966c360c	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lemongrass	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2a79277dc090e8fdcbef7c8b	assertion-b2:00a46b981fb8cae4aa534fa8	b2e55e456cf481005d30ad1df9125fff00c56bc92491dac8af91ec77a931efa2	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:b2a8733336a498aacde183c2	assertion-b2:00aa317281417977cb5dd4c0	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	family.zenodo_golovinsky_q_grader_dataset	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:d69e415fde07702d87921c50	assertion-b2:00ab57a734780e6f714fd46f	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.pineapple	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2188ccc8908d98ea9270dc81	assertion-b2:00ab5b4da849bc2090a9f89a	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2639d2ae8164b635593a2d0f	assertion-b2:00b10a71dd9aa6c1f76faacc	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.mango	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:04882441dd7d2aa25f632554	assertion-b2:00b3b4a82293ac3f118fd945	913a4cb91be20332f3559f8070255d7ac3e6228bb423f4441551d3f783e7d4f4	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2fd33f29cd41f188428c541f	assertion-b2:00b526924397485672fd2c47	f9b98ade99b3cc2eb93b4e3a2a1aadce3624c60a03de862534a99890c42a8fc7	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1c305c51d7b42e255f8bf636	assertion-b2:00b834bee1e283c57fb51045	e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:89785a8bfd2a1d6ed30cf792	assertion-b2:00b87267fe4e69516053dcf7	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:012bf8b11faebb00324f21ad	assertion-b2:00b9c6d30ed95dc5167c68d9	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.jasmine	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
