descriptor_assertion_id	effective_record_id	source_artifact_id	source_route_id	schema_signature_id	publication_layer	source_field_label	source_selector_or_locator	source_page_or_record_locator	raw_field_text_sha256	atomic_source_text_sha256	source_language	descriptor_class	evidence_tier	evidence_origin_type	origin_decision_basis	review_state	review_actor_type	rights_state	within_record_repeat_group	cross_observation_repeat_group	count_disposition	frequency_value	source_retrieved_at	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason	parser_version	adapter_version	model_eligible
assertion:729d5ead4c41f084db904b80	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:74bbd20cd7143406a3bce93f	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:80bf17895c397e8de898f40e	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9d6261cf93eaa98f375f6a49	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a49a6f6a71a9385ec48cd747	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:af8ee441673a2c24d63d7d55	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:db67c19bc6adeb07d8e9ea26	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f454843be922812185ea8c2c	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:fb5ff7ea19b778e4986b0136	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:0d5cfb0c54971ccdee5a19a3	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	3b772b1437fa77cb8c61f09b49b1306ce14513547c2db97e7e37710399b2c771	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:11d0b5b27d35123d4e7ae125	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	ad3f9efe33cff844d1fa4c29855f8aa4c8230f1a112bb14d06f3a8bff9e4801a	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:153ef57b03f40fa8e15505dd	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:2037f3d3f5bb37d187d700d9	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:2de03d74b9dd99226f84adc9	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:4b04b63ba577c8521208df8c	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	b0d04ff05462189837234edb33e2dba634a7a415ca4b8ca6880f507688c6e5e9	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:686608b48f94da42d687007a	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:7c0b9d46ab6136600a2e5d03	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	7fa7e8417a76c4e9ac367403c20879accbea80c9d2635eab6dd0f9c532b52328	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:8136ff7441ebce45b7bcc7f5	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9515cd420b8b121246f5a5f8	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:cae3256fd57980b5582f03aa	effective:aa8257ea7c527ff93620b889	capture:2ecb916106615174:coe-honduras-2017-el-roblar	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/3/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	7eadc583046ae80f06521c7dc4467c125933cd133a2b3f92b4a0a56a8896ea79	db2ca3cb92017fa91cdd6ea80f2e9cfbed3c4cc71de9b3455335c777cd94bc7f	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
