census_item_key	item_kind	source_family_id	source_route_id	organizer_id	edition_id	schema_signature_id	publication_host	independent_source_family_id	independence_state	rights_lineage_id	mirror_lineage_id	route_disposition	artifact_count	publication_row_count	effective_record_candidate_count	gate_descriptor_candidate_count	reviewed_strict_count	reviewed_broad_count	p1_count	p2_count	p3_count	unresolved_count	rights_affirmative_model_count	analyst_minutes	descriptor_yield_per_artifact	descriptor_yield_per_analyst_hour	corpus_universe	official_url
source:wcc_cb_rec21urnlnue16imu	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec21urnlnue16imu	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	2	19	19	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec21UrnlNue16IMu
source:wcc_cb_rec2yd5roxsvgmby5	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec2yd5roxsvgmby5	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	15	15	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec2Yd5ROXsVgMbY5
source:wcc_cb_rec3gfr83yrfthhh3	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec3gfr83yrfthhh3	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	5	55	55	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec3GFr83yRftHhH3
source:wcc_cb_rec4raelzybhh2uip	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec4raelzybhh2uip	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec4raeLzybHh2uiP
source:wcc_cb_rec6kvidw1gqaqubv	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec6kvidw1gqaqubv	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	3	3	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec6KViDw1GQaqubv
source:wcc_cb_rec6lqu0yjlahunxc	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec6lqu0yjlahunxc	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	6	6	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec6LQu0yJlahunxC
source:wcc_cb_rec7tuorabqiycucm	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec7tuorabqiycucm	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	3	3	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec7tuORAbQIycuCm
source:wcc_cb_rec9rt4jchpkcwn8w	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rec9rt4jchpkcwn8w	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	3	3	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rec9rT4JCHpkcwn8W
source:wcc_cb_recagnhh5aiyrwslp	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recagnhh5aiyrwslp	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recagNHH5aIyrwSlp
source:wcc_cb_recahobfxvazsne9r	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recahobfxvazsne9r	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	9	309	309	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recahObfXvAzSNE9r
source:wcc_cb_recam30lgpbukryzr	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recam30lgpbukryzr	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recAm30LgPBUkRyzr
source:wcc_cb_recaucmwthkwmahzq	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recaucmwthkwmahzq	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recAucMwthkwmAHZQ
source:wcc_cb_recb2nvvtuijdxvwz	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recb2nvvtuijdxvwz	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	9	9	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recb2NVvTuiJDXvwZ
source:wcc_cb_reccd2qbgyuexbewf	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reccd2qbgyuexbewf	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recCD2QBGYUEXBEWF
source:wcc_cb_recdeylqqudi2kpxc	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recdeylqqudi2kpxc	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	2	44	44	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recdEYLQquDi2kpXC
source:wcc_cb_recdwegkkkkomky5z	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recdwegkkkkomky5z	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recdWegkkKkomKy5Z
source:wcc_cb_rece0jvc0kghp6fn4	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rece0jvc0kghp6fn4	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recE0JVC0kgHP6FN4
source:wcc_cb_recffmt7hhjjuam2f	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recffmt7hhjjuam2f	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recffmt7HhjjuAM2f
source:wcc_cb_recgdwpowcmsn3iry	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recgdwpowcmsn3iry	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recgdWpOwcmsN3iry
source:wcc_cb_recgl8pyokmrnghsa	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recgl8pyokmrnghsa	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recgL8pyokmRNGHSA
source:wcc_cb_rechn4oh1tosdw5v5	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rechn4oh1tosdw5v5	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/rechn4oH1TOSDW5v5
source:wcc_cb_recimwi7ny5u6gdae	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recimwi7ny5u6gdae	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recIMWi7NY5u6gdAE
source:wcc_cb_reciukjl05ckh1kz0	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reciukjl05ckh1kz0	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recIuKjl05CKH1kz0
source:wcc_cb_recjcyxx1feorcrp6	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recjcyxx1feorcrp6	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recjcyXX1fEOrcRp6
source:wcc_cb_recjjl0tt73kd7bks	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recjjl0tt73kd7bks	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recjJl0tt73kD7bKs
source:wcc_cb_recjukphalzoeasln	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recjukphalzoeasln	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recJuKPHalZOeASLn
source:wcc_cb_reckcjktqtfgrv0ep	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reckcjktqtfgrv0ep	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recKCJKTQtFgrV0EP
source:wcc_cb_reckktcln4utdz26f	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reckktcln4utdz26f	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/reckKtCLn4uTdz26F
source:wcc_cb_reckx6oyskp32dd2y	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reckx6oyskp32dd2y	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recKx6OysKP32dD2Y
source:wcc_cb_recljhhkyajwt39wl	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recljhhkyajwt39wl	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recLJhhKyajwT39WL
source:wcc_cb_reclloxvqccnezkii	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reclloxvqccnezkii	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/reclLoxVQCcnEZKiI
source:wcc_cb_reclnttocyt5ofhni	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_reclnttocyt5ofhni	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/reclnTTOcyt5ofhNi
source:wcc_cb_recmeczefpvjwdhru	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recmeczefpvjwdhru	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recmeCZEfpVjWdHru
source:wcc_cb_recnh9jxc15tg288s	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recnh9jxc15tg288s	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recnH9jXC15tG288S
source:wcc_cb_recoi9kl3eikldgvo	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recoi9kl3eikldgvo	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recOi9kl3eIKLdgvO
source:wcc_cb_recotwhryhyhgafv9	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recotwhryhyhgafv9	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recotWHryHYHGafV9
source:wcc_cb_recp8kcuw4kaxektl	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recp8kcuw4kaxektl	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recp8KCUW4kaxekTl
source:wcc_cb_recpkp9yxmg47pvds	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recpkp9yxmg47pvds	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recPkP9YXMg47Pvds
source:wcc_cb_recpnonux4nyskggq	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recpnonux4nyskggq	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recPnONUX4nyskggQ
source:wcc_cb_recpotx0sdtj6wfrn	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recpotx0sdtj6wfrn	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recpoTX0sdtj6WFRN
source:wcc_cb_recrqcqpyre4rpyw9	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recrqcqpyre4rpyw9	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recrqCqpyrE4RpYw9
source:wcc_cb_recs3iqhdcunc4yys	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recs3iqhdcunc4yys	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recs3iqhdcunC4Yys
source:wcc_cb_recstvhz9eqvrdfjn	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_recstvhz9eqvrdfjn	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recstvHZ9EqvrDfjN
source:wcc_cb_rectjya9lowhcpizc	SOURCE_ACCESS_ROUTE	family.world_coffee_events	route.wcc_cb_family_rectjya9lowhcpizc	organizer.world_coffee_events		schema.unresolved.v1	airtable.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://airtable.com/embed/appjRsUGjK5F1R8Tt/shrWGey830MHuOMo4/tblijptgfTzvmineL/viwMGdiJKXWCOp2ec/recTJYA9LOWHcpIzc
