rights_decision_id	descriptor_assertion_id	source_artifact_id	purpose	rights_state	decision_basis	rights_evidence_locator	review_actor_type	model_eligibility_effect
rights-a80e80d7c6a950176906b599	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-914442599ec17edf62755d84	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0b6b5cf5fc0fa678eb61947f	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ddb79754919aa40e6a0906a0	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-2e0f3e664ef1963c9cac747f	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-447453a2b319af06942db67d	assert-079fe8dde36cf67cc74edd2e5bdcb9b50110eb5ab4060e77	artifact-0d40c244b1a74a66c6cb695a	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-adcfd876e45bdaba97823995	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-5287a220fbd6b761e2216e84	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-e9da878c6961999e09d0518c	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-44f4f2dc9e513954af089429	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-7eaedc32225f4a64ed5c4bb1	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-a669860f9db48c9d08327880	assert-08457830d4bb811a289dcce9add9c9d144ccd4ba11977ecc	artifact-23eddec8ca8f92e44fa0dd50	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-fd7beac5bbca3a0a9bc6e273	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-896a8ba722ec81d6fec7a2d5	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-aa5129f3395a989cf983a439	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-591f092b064d2a0191c375bf	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-5f53fee46b31afb154aaac16	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-f6d3f0877b5f0032f2bf1401	assert-0ad247b0b92f6d1fd68308ffd79137b58bf9c4273fd6010a	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-231e0164b06aa14691ca7c2b	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-42ecfa78583c9f6e044d781a	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-709fec88e1116d367b4a1063	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-33e5ff793afb5c2e17768ffd	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ba0f23ab92e3c8dc8b92b10c	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-3ccecc571c4cf2baae5e2a31	assert-0aef2c5032343ab8030d525a358d71480bf4d553e49566c3	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-92ac99f5190a2df57906bec5	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-9a39547b0281b3bfff121cd5	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-6c4deea7a7ad47c03c0b72f1	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ad385071ef0afd2178bbf327	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c8777375425255744eef703c	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c9322cfe0d8ff3ae3f3edebb	assert-0b39601eeaa16068b366b58a8f9e61b1e9f85e1275d9042d	artifact-23eddec8ca8f92e44fa0dd50	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-16a9508682715cd073e3284c	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-b1564e7c086f2cb0a5959893	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0cc8b0083af141f404bdffe4	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-e5eab22cf1f7423f516e2ca1	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-53456d03335ced03e5113b3e	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-1123af51e9d13051ee5173e0	assert-0b91bdb7217202fbd7a2ad46d1560ea7f136d8da93b36a4a	artifact-212251328044613c58cc7c9b	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-5caf18f90d92e2352b8d24c3	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-d5d44759e73e99da77ba79c9	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-b3db0ffa23d5ae37a2a957f9	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-e3b46c807ed93ad6f605f05f	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-e24800106dd9e65d6808925a	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-71eabe5005c21158e5ae91e2	assert-0bd0d457e200e31756d69e05e61863e4cc912e2b326590de	artifact-0d40c244b1a74a66c6cb695a	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2022_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-520df581dd27e3e99a98daa5	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-15000eef5c4fbc6be0d425d6	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-f67eeeb3b8ef42d199432ad9	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-a7b93f694dd7133fc3e47a2c	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-b0a83db0e483b1c1c121f0b4	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-7278c6ee6067cf9179d0fe70	assert-0ccd2bf19a8ccd3f318aa6c015f79c44fda9dbdef7dba282	artifact-212251328044613c58cc7c9b	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-8476f5b3127145d5471b5b58	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ecf00bd4592723c1c9cf33dd	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-4cf1ca1fafed810982ae97b3	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-02d394c67b6509a5cce56c54	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-2f44c2ae3cf3de67b64834f0	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-aa18977a7c3fff3623ee9cbb	assert-0e90ace1e57245d4a177992148711eb49a79a729cc8ba0a7	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
