answer_effect_id	question_axis_id	option_id	canonical_concept_id	effect_type	decision_score_adjustment	effect_basis	structured_negative_evidence	nonmention_used_as_negative	review_status	lineage_paths
effect:family_direction:earthy_fermented:sensory.jasmine	family_direction	earthy_fermented	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.rose	family_direction	earthy_fermented	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.orange_blossom	family_direction	earthy_fermented	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.lemon	family_direction	earthy_fermented	sensory.lemon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.orange	family_direction	earthy_fermented	sensory.orange	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.blueberry	family_direction	earthy_fermented	sensory.blueberry	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.honey	family_direction	earthy_fermented	sensory.honey	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.caramel	family_direction	earthy_fermented	sensory.caramel	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.brown_sugar	family_direction	earthy_fermented	sensory.brown_sugar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.almond	family_direction	earthy_fermented	sensory.almond	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.hazelnut	family_direction	earthy_fermented	sensory.hazelnut	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.dark_chocolate	family_direction	earthy_fermented	sensory.dark_chocolate	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.cinnamon	family_direction	earthy_fermented	sensory.cinnamon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.tobacco	family_direction	earthy_fermented	sensory.tobacco	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.smoky	family_direction	earthy_fermented	sensory.smoky	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.green_tea	family_direction	earthy_fermented	sensory.green_tea	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.cedar	family_direction	earthy_fermented	sensory.cedar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.earthy	family_direction	earthy_fermented	sensory.earthy	supports	3.000000	EXPLICIT_SELECTED_OPTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.fermented_character	family_direction	earthy_fermented	sensory.fermented_character	supports	3.000000	EXPLICIT_SELECTED_OPTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:earthy_fermented:sensory.wine_like_character	family_direction	earthy_fermented	sensory.wine_like_character	supports	3.000000	EXPLICIT_SELECTED_OPTION	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.jasmine	family_direction	other	sensory.jasmine	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.rose	family_direction	other	sensory.rose	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.orange_blossom	family_direction	other	sensory.orange_blossom	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.lemon	family_direction	other	sensory.lemon	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.orange	family_direction	other	sensory.orange	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.blueberry	family_direction	other	sensory.blueberry	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.honey	family_direction	other	sensory.honey	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.caramel	family_direction	other	sensory.caramel	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.brown_sugar	family_direction	other	sensory.brown_sugar	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.almond	family_direction	other	sensory.almond	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.hazelnut	family_direction	other	sensory.hazelnut	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.dark_chocolate	family_direction	other	sensory.dark_chocolate	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.cinnamon	family_direction	other	sensory.cinnamon	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.tobacco	family_direction	other	sensory.tobacco	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.smoky	family_direction	other	sensory.smoky	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.green_tea	family_direction	other	sensory.green_tea	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.cedar	family_direction	other	sensory.cedar	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.earthy	family_direction	other	sensory.earthy	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.fermented_character	family_direction	other	sensory.fermented_character	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:other:sensory.wine_like_character	family_direction	other	sensory.wine_like_character	insufficient_evidence	0.000000	OPEN_OPTION_REQUIRES_FOLLOW_UP	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.jasmine	family_direction	unsure	sensory.jasmine	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.rose	family_direction	unsure	sensory.rose	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.orange_blossom	family_direction	unsure	sensory.orange_blossom	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.lemon	family_direction	unsure	sensory.lemon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.orange	family_direction	unsure	sensory.orange	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.blueberry	family_direction	unsure	sensory.blueberry	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.honey	family_direction	unsure	sensory.honey	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.caramel	family_direction	unsure	sensory.caramel	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.brown_sugar	family_direction	unsure	sensory.brown_sugar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.almond	family_direction	unsure	sensory.almond	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.hazelnut	family_direction	unsure	sensory.hazelnut	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.dark_chocolate	family_direction	unsure	sensory.dark_chocolate	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.cinnamon	family_direction	unsure	sensory.cinnamon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.tobacco	family_direction	unsure	sensory.tobacco	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.smoky	family_direction	unsure	sensory.smoky	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.green_tea	family_direction	unsure	sensory.green_tea	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.cedar	family_direction	unsure	sensory.cedar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.earthy	family_direction	unsure	sensory.earthy	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.fermented_character	family_direction	unsure	sensory.fermented_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:family_direction:unsure:sensory.wine_like_character	family_direction	unsure	sensory.wine_like_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:fruit_region:citrus:sensory.jasmine	fruit_region	citrus	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:fruit_region:citrus:sensory.rose	fruit_region	citrus	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:fruit_region:citrus:sensory.orange_blossom	fruit_region	citrus	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
