context_prior_id	preparation_family_key	roast_code	canonical_concept_id	c0_prior_adjustment	c1_prior_adjustment	combined_context_adjustment	prior_status	direct_context_evidence_count	source_family_ids	c0_evidence_locator	c1_evidence_locator	c1_mapping_status	rule	lineage_paths
prior:preparation.family.filter_percolation:medium:sensory.orange_blossom	preparation.family.filter_percolation	medium	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.lemon	preparation.family.filter_percolation	medium	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.orange	preparation.family.filter_percolation	medium	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.blueberry	preparation.family.filter_percolation	medium	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.honey	preparation.family.filter_percolation	medium	sensory.honey	-0.050000	0.000000	-0.050000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:medium:sensory.caramel	preparation.family.filter_percolation	medium	sensory.caramel	-0.065000	0.000000	-0.065000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:medium:sensory.brown_sugar	preparation.family.filter_percolation	medium	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.almond	preparation.family.filter_percolation	medium	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.hazelnut	preparation.family.filter_percolation	medium	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.dark_chocolate	preparation.family.filter_percolation	medium	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.cinnamon	preparation.family.filter_percolation	medium	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.tobacco	preparation.family.filter_percolation	medium	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.smoky	preparation.family.filter_percolation	medium	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.green_tea	preparation.family.filter_percolation	medium	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.cedar	preparation.family.filter_percolation	medium	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.earthy	preparation.family.filter_percolation	medium	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.fermented_character	preparation.family.filter_percolation	medium	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium:sensory.wine_like_character	preparation.family.filter_percolation	medium	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.jasmine	preparation.family.filter_percolation	medium_dark	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.rose	preparation.family.filter_percolation	medium_dark	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.orange_blossom	preparation.family.filter_percolation	medium_dark	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.lemon	preparation.family.filter_percolation	medium_dark	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.orange	preparation.family.filter_percolation	medium_dark	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.blueberry	preparation.family.filter_percolation	medium_dark	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.honey	preparation.family.filter_percolation	medium_dark	sensory.honey	-0.050000	0.000000	-0.050000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:medium_dark:sensory.caramel	preparation.family.filter_percolation	medium_dark	sensory.caramel	-0.065000	0.000000	-0.065000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:medium_dark:sensory.brown_sugar	preparation.family.filter_percolation	medium_dark	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.almond	preparation.family.filter_percolation	medium_dark	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.hazelnut	preparation.family.filter_percolation	medium_dark	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.dark_chocolate	preparation.family.filter_percolation	medium_dark	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.cinnamon	preparation.family.filter_percolation	medium_dark	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.tobacco	preparation.family.filter_percolation	medium_dark	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.smoky	preparation.family.filter_percolation	medium_dark	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.green_tea	preparation.family.filter_percolation	medium_dark	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.cedar	preparation.family.filter_percolation	medium_dark	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.earthy	preparation.family.filter_percolation	medium_dark	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.fermented_character	preparation.family.filter_percolation	medium_dark	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:medium_dark:sensory.wine_like_character	preparation.family.filter_percolation	medium_dark	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.jasmine	preparation.family.filter_percolation	dark	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.rose	preparation.family.filter_percolation	dark	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.orange_blossom	preparation.family.filter_percolation	dark	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.lemon	preparation.family.filter_percolation	dark	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.orange	preparation.family.filter_percolation	dark	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.blueberry	preparation.family.filter_percolation	dark	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.honey	preparation.family.filter_percolation	dark	sensory.honey	-0.050000	0.000000	-0.050000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:dark:sensory.caramel	preparation.family.filter_percolation	dark	sensory.caramel	-0.065000	0.000000	-0.065000	weak	2	family.vezzulli-trainedpanel-2022	db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv	db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	WEAK_SOURCE_LOCAL_WITHIN_STUDY_DIFFERENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json|db/data/round3h/batch1/vezzulli_2022_table2_sensory_medians.tsv
prior:preparation.family.filter_percolation:dark:sensory.brown_sugar	preparation.family.filter_percolation	dark	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.almond	preparation.family.filter_percolation	dark	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.hazelnut	preparation.family.filter_percolation	dark	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.dark_chocolate	preparation.family.filter_percolation	dark	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.cinnamon	preparation.family.filter_percolation	dark	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.tobacco	preparation.family.filter_percolation	dark	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.smoky	preparation.family.filter_percolation	dark	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.green_tea	preparation.family.filter_percolation	dark	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.filter_percolation:dark:sensory.cedar	preparation.family.filter_percolation	dark	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
