product_key	publisher_key	external_product_key	product_name	coffee_origin_country_codes	coffee_regions	producer_names	variety_names	process_names	notes
product.firstbloom.118	publisher.firstbloom.4	118	Ethiopia Gigessa	"[""ET""]"	"[""Oromia""]"	[]	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""118"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""89""],""source"":""Firstbloom Data""}"
product.firstbloom.226	publisher.firstbloom.4	226	Nicaragua La Roca	"[""NI""]"	[]	"[""Various smallholder producers""]"	"[""Bourbon"",""Caturra"",""Pacas""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Nicaragua""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""226"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""199""],""source"":""Firstbloom Data""}"
product.firstbloom.227	publisher.firstbloom.4	227	Epic Espresso	"[""GT""]"	"[""Chimaltenango""]"	"[""Luis Pedro Zelaya""]"	"[""Bourbon"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""227"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2066""],""source"":""Firstbloom Data""}"
product.firstbloom.228	publisher.firstbloom.4	228	Old School Espresso	"[""IN"",""NI""]"	[]	"[""Pearl Mountain Estate"",""Various smallholder producers""]"	"[""Bourbon"",""Caturra"",""Kent"",""Pacas""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""India"",""Nicaragua""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""228"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""201""],""source"":""Firstbloom Data""}"
product.firstbloom.407	publisher.firstbloom.4	407	Guatemala El Cabro	"[""GT""]"	[]	"[""Vides Family""]"	"[""Bourbon"",""Caturra"",""Pache San Ramon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""Finca La Bolsa""],""firstbloom_product_id"":""407"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":2,""selected_release_ids"":[""409"",""3254""],""source"":""Firstbloom Data""}"
product.firstbloom.425	publisher.firstbloom.4	425	Kenya Kiangoi AA	"[""KE""]"	"[""Kirinyaga""]"	"[""Various smallholder producers""]"	"[""SL28"",""SL34""]"	"[""Sun Dried"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""drying_process_names"":[""Sun Dried""],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""425"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""427""],""source"":""Firstbloom Data""}"
product.firstbloom.427	publisher.firstbloom.4	427	Longitude 123° W Blend	"[""NTA""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Not Available""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""427"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""429""],""source"":""Firstbloom Data""}"
product.firstbloom.433	publisher.firstbloom.4	433	Blue Sky Espresso	"[""NTA""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Not Available""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""433"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""435""],""source"":""Firstbloom Data""}"
product.firstbloom.435	publisher.firstbloom.4	435	Decaf Colombia Magdalena Espresso	"[""CO""]"	[]	[]	"[""Bourbon"",""Catuai"",""Caturra""]"	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""435"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1282""],""source"":""Firstbloom Data""}"
product.firstbloom.855	publisher.firstbloom.4	855	Honduras Piedras Amarillas	"[""HN""]"	"[""Santa Barbara""]"	"[""Elio Díaz""]"	"[""Bourbon""]"	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Honduras""],""drying_process_names"":[],""farm_names"":[""Finca Piedras Amarillas""],""firstbloom_product_id"":""855"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""870""],""source"":""Firstbloom Data""}"
product.firstbloom.1245	publisher.firstbloom.4	1245	Colombia La Reforma	"[""CO""]"	[]	"[""Robert Pillimue""]"	"[""Castillo""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Finca La Reforma""],""firstbloom_product_id"":""1245"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1276""],""source"":""Firstbloom Data""}"
product.firstbloom.1477	publisher.firstbloom.4	1477	Burundi Kawasamurabawe	"[""BI""]"	[]	"[""Various smallholder producers""]"	"[""Bourbon""]"	"[""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Burundi""],""drying_process_names"":[""Raised Bed""],""farm_names"":[],""firstbloom_product_id"":""1477"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1519""],""source"":""Firstbloom Data""}"
product.firstbloom.1607	publisher.firstbloom.4	1607	Brazil Sitio Canaã	"[""BR""]"	[]	"[""João Hamilton""]"	"[""Obata""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[""Sitio Canaã""],""firstbloom_product_id"":""1607"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1662""],""source"":""Firstbloom Data""}"
product.firstbloom.2740	publisher.firstbloom.4	2740	Mexico Zongolica	"[""MX""]"	[]	"[""Elsa Vazquez"",""Filemon Xochimanahua"",""Filiberto Xotlanihua""]"	"[""Bourbon"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Mexico""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""2740"",""firstbloom_roaster_id"":""4"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2925""],""source"":""Firstbloom Data""}"
product.firstbloom.1964	publisher.firstbloom.5	1964	Villa Rosita – Red Plum	"[""CO""]"	[]	"[""Diego Samuel Bermúdez""]"	"[""Castillo""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Villa Rosita""],""firstbloom_product_id"":""1964"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2053""],""source"":""Firstbloom Data""}"
product.firstbloom.1965	publisher.firstbloom.5	1965	Villa Rosita - Triple X	"[""CO""]"	[]	"[""Diego Samuel Bermúdez""]"	"[""Castillo""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Villa Rosita""],""firstbloom_product_id"":""1965"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2054""],""source"":""Firstbloom Data""}"
product.firstbloom.1966	publisher.firstbloom.5	1966	Peru Pomahuaca	"[""PE""]"	"[""Cajamarca""]"	"[""Various smallholder producers""]"	"[""Catimor"",""Caturra"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1966"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2055""],""source"":""Firstbloom Data""}"
product.firstbloom.1968	publisher.firstbloom.5	1968	Ethiopia Duromina	"[""ET""]"	"[""Oromia""]"	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1968"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2057""],""source"":""Firstbloom Data""}"
product.firstbloom.1970	publisher.firstbloom.5	1970	Simbi	"[""RW""]"	[]	"[""Abdul Rudahunga""]"	"[""Bourbon""]"	"[""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Rwanda""],""drying_process_names"":[""Raised Bed""],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1970"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2059""],""source"":""Firstbloom Data""}"
product.firstbloom.1972	publisher.firstbloom.5	1972	Kenya Faith Estates	"[""KE""]"	"[""Kirinyaga""]"	"[""Cecilia Wanjiku Haniel""]"	"[""Ruiru 11"",""SL28"",""SL34""]"	"[""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""drying_process_names"":[""Raised Bed""],""farm_names"":[""Faith Estate""],""firstbloom_product_id"":""1972"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""2061""],""source"":""Firstbloom Data""}"
product.firstbloom.2822	publisher.firstbloom.5	2822	San Francisco	"[""MX""]"	[]	"[""Various smallholder producers""]"	"[""Bourbon"",""Pluma""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Mexico""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""2822"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3011""],""source"":""Firstbloom Data""}"
product.firstbloom.2863	publisher.firstbloom.5	2863	Finca El Salvador	"[""SV""]"	[]	"[""Rodolfo Ruffatti (Productor Coffee)""]"	"[""Bourbon""]"	"[""Honey""]"	"{""cleaning_process_names"":[""Honey""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Finca El Salvador""],""firstbloom_product_id"":""2863"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3056""],""source"":""Firstbloom Data""}"
product.firstbloom.3043	publisher.firstbloom.5	3043	Colombia Villa Rosita Lime	"[""CO""]"	[]	"[""Diego Samuel Bermúdez""]"	"[""Castillo""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Villa Rosita""],""firstbloom_product_id"":""3043"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3257""],""source"":""Firstbloom Data""}"
product.firstbloom.3044	publisher.firstbloom.5	3044	Colombia Villa Rosita Lychee	"[""CO""]"	[]	"[""Diego Samuel Bermúdez""]"	"[""Castillo""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Villa Rosita""],""firstbloom_product_id"":""3044"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3258""],""source"":""Firstbloom Data""}"
product.firstbloom.3382	publisher.firstbloom.5	3382	Rwanda Tumba Espresso	"[""RW""]"	[]	"[""Venuste Mugiraneza""]"	"[""Red Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Rwanda""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3382"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3657""],""source"":""Firstbloom Data""}"
product.firstbloom.3383	publisher.firstbloom.5	3383	Myanmar Green Land State Espresso	"[""MM""]"	"[""Shan Mandalay""]"	"[""Sai Wan Maing""]"	"[""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Myanmar""],""drying_process_names"":[],""farm_names"":[""Green Land Estates""],""firstbloom_product_id"":""3383"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""3658""],""source"":""Firstbloom Data""}"
product.firstbloom.3785	publisher.firstbloom.5	3785	Hacienda El Jardin Espresso	"[""CO""]"	[]	"[""Naranjo Family""]"	"[""Castillo""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""El Jardín""],""firstbloom_product_id"":""3785"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4081""],""source"":""Firstbloom Data""}"
product.firstbloom.3786	publisher.firstbloom.5	3786	Nemba Espresso	"[""BI""]"	[]	"[""Various smallholder producers""]"	"[""Red Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Burundi""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3786"",""firstbloom_roaster_id"":""5"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4082""],""source"":""Firstbloom Data""}"
