dataset_snapshot_key	source_file	source_row_identity	record_type	raw_value_json	parsed_value_json	normalized_value_json	normalization_rule	exclusion_reason
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!95	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":47,""sensory_score_sca_source_label"":82.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.601}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":47,""sensory_score_sca_source_label"":82.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.601}"	"{""derived_sample_no"":47,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":47,""sensory_score_sca_source_label"":82.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.601}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!96	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.601}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.601}"	"{""derived_sample_no"":47,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.601}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!97	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":48,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":48,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	"{""derived_sample_no"":48,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":48,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!98	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	"{""derived_sample_no"":48,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.7,""municipality_colombia"":""AGRADO"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.579}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!99	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":49,""sensory_score_sca_source_label"":80.5,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":49,""sensory_score_sca_source_label"":80.5,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	"{""derived_sample_no"":49,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":49,""sensory_score_sca_source_label"":80.5,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!100	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":80.5,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":80.5,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	"{""derived_sample_no"":49,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.5,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":80.5,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.553}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!101	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":50,""sensory_score_sca_source_label"":83.33,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":50,""sensory_score_sca_source_label"":83.33,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	"{""derived_sample_no"":50,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":50,""sensory_score_sca_source_label"":83.33,""type"":""Green"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!102	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.33,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.33,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	"{""derived_sample_no"":50,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":9.2,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.33,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.54}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!103	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":51,""sensory_score_sca_source_label"":82.17,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.617}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":51,""sensory_score_sca_source_label"":82.17,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.617}"	"{""derived_sample_no"":51,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":51,""sensory_score_sca_source_label"":82.17,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.617}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!104	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.17,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.617}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.17,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.617}"	"{""derived_sample_no"":51,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.6,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":82.17,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.617}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!105	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":52,""sensory_score_sca_source_label"":84.69,""type"":""Green"",""variety"":""CATURRA"",""water_activity"":0.586}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":52,""sensory_score_sca_source_label"":84.69,""type"":""Green"",""variety"":""CATURRA"",""water_activity"":0.586}"	"{""derived_sample_no"":52,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":52,""sensory_score_sca_source_label"":84.69,""type"":""Green"",""variety"":""CATURRA"",""water_activity"":0.586}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!106	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.69,""type"":""Roasted"",""variety"":""CATURRA"",""water_activity"":0.586}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.69,""type"":""Roasted"",""variety"":""CATURRA"",""water_activity"":0.586}"	"{""derived_sample_no"":52,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.1,""municipality_colombia"":""GARZON"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.69,""type"":""Roasted"",""variety"":""CATURRA"",""water_activity"":0.586}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!107	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":53,""sensory_score_sca_source_label"":86.13,""type"":""Green"",""variety"":""Colombia "",""water_activity"":0.624}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":53,""sensory_score_sca_source_label"":86.13,""type"":""Green"",""variety"":""Colombia "",""water_activity"":0.624}"	"{""derived_sample_no"":53,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":53,""sensory_score_sca_source_label"":86.13,""type"":""Green"",""variety"":""Colombia"",""water_activity"":0.624}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!108	sample_origin_and_score	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":86.13,""type"":""Roasted"",""variety"":""Colombia "",""water_activity"":0.624}"	"{""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":86.13,""type"":""Roasted"",""variety"":""Colombia "",""water_activity"":0.624}"	"{""derived_sample_no"":53,""height_masl"":null,""latitude"":null,""longitude"":null,""moisture_content_percent_wet_basis"":10.5,""municipality_colombia"":""TARQUI"",""rainfall_mm"":null,""sample_no_geography"":null,""sample_no_sensory"":null,""sensory_score_sca_source_label"":86.13,""type"":""Roasted"",""variety"":""Colombia"",""water_activity"":0.624}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
