semantic_relation_candidate_id	semantic_relation_id	relation_type	candidate_reason	review_required
semantic-candidate:07c1829762e0d3aed5bc7e29	semantic-relation:ac23042ac90ad0b20688bb4d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:07d0db3b3cd31ee60208dbbe	semantic-relation:7443b61d9d125e43946b014c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:07d3b801922ce33240d5306c	semantic-relation:84a38e3bdb5c981738b01866	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:07d834774eb4bfc12f9588af	semantic-relation:e1e848b9f19f4485e66517e1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:07e86bd7902696cec3e51cb0	semantic-relation:e8422c6db94569c2b20ff1e1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:07e9f194ffa7f033a247f309	semantic-relation:6f92161a1b5d63fd79df1849	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:07f5086c3bcd82521e30650d	semantic-relation:807000a43c42c386dd888fac	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:07ff0a26c2649cee8233aa58	semantic-relation:619b6bc13dc10a9378cec87e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:07ff1f7c208468e1c6bd9362	semantic-relation:81f26b35a54af07b7bf92e04	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:080518114201fedf1432f579	semantic-relation:80c6eab74cc10f88a6dc9c88	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:08061239e9606438eab6dc4e	semantic-relation:e1e75efab26e1aecff9151ed	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0818897f77233d4ed13b083c	semantic-relation:09ffe0b4b234409d38d49283	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0818b0add8304ccee9da7ec9	semantic-relation:936803a1454ba5c8b69e667c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:081fd24e6a457dd3263dfd9b	semantic-relation:d76e455c3a7d03334ad01cca	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:08208f7c45dc47ebf1b269de	semantic-relation:aa302b043ba5a962fc6bfaca	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:082c9e3dda7c05d34fe3d003	semantic-relation:cebe17f7c09223b84333b146	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:082f1f469a83e53654a29874	semantic-relation:67817f9e3721060e3370c515	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:082f6a298c9b84ff913e8923	semantic-relation:47ef4d1a0e160187745b2e20	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:083bc1ac92cc137b498314f6	semantic-relation:45779fbb448b8f9a63c6f041	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:083f7e9571911edff541feee	semantic-relation:506842fd15609624be4c45da	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:084a9325e998df282cdbfa68	semantic-relation:fca9755f1207d7c4127cc879	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0869704be77713cc8b117f97	semantic-relation:fdc1cf1b573db64e1d777447	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:087728ccbb1dbfbd1231b281	semantic-relation:55b4be2a464b0918c864aa7a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:087aadaeaa79b547dbd31527	semantic-relation:a8918e077d4f84ffa8246550	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:08815199b54fa1d5d20812d8	semantic-relation:23e64849d38e3378a85c47e4	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0881534e25393c8f19f5d979	semantic-relation:83f4c9bb078ff5a9e2105392	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0884f0c5fc06b0dd12442c59	semantic-relation:b4e4cd2a335e849ec8a47681	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:088834ec8703596b25397ea7	semantic-relation:8df85b27c7b785f8cd19e0d9	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:088910255871a7a9aca015a0	semantic-relation:9507d6faae3261885fbdb227	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:088f09e6f8d397bf818bbc49	semantic-relation:853d030640e72b0448660c17	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0891b56d3f4bdc581ee9c40b	semantic-relation:12ec593e2890627c07dd352c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:08a3804c8a0a36ea7ffb3923	semantic-relation:cc155254f5f24af8232961db	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:08c71a1a921fd6dc74b67c71	semantic-relation:931e84734b01aadc538e4dcd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:08e2d522b001a55e96ad9d42	semantic-relation:2a5b31151accbe95ee602cff	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:08f079e10ca99d54b863c77d	semantic-relation:a22dc62fef9b6c6ad011c486	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:08f63e1a87830381e05055ad	semantic-relation:e8c79ebb8367db33ebc0cace	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:08f7fa29af96f1ec71ab57b0	semantic-relation:920f6f3cc7fbd64558b7a426	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:08faae583a79b0b0b224788f	semantic-relation:9dc2d4c0f2418b91eddafa40	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0909186c4af36f3ae396ff69	semantic-relation:61c048dcf2169bb9484e6585	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:090e6b0d547fddaf15320c62	semantic-relation:1a7375482da30b5b816609fa	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09194729c20340879f45ce84	semantic-relation:91577a1a3d76089c059b4a03	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:093e1cbae701c47bbd970a7d	semantic-relation:e047384ea8e151c9610b1f84	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0940cbc799685b57557c5c0d	semantic-relation:d3bf076393c992b1b568bb4a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:094e2585ba71923ba410bb8e	semantic-relation:9809db6171f0a055d4812b1b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0951c548ada6be3afafff030	semantic-relation:89979cf75aad7bd3d5aba5e4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0951d23600c0b9137bb33779	semantic-relation:62137eda0721f96890ed8d9d	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0961b6c134167ed6c2aaf23a	semantic-relation:a53486369b67a864ce063c85	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0967dec45c05a862444cdfd8	semantic-relation:443970233c6fbe66d0c73a6f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:096971901e7b1004d5362560	semantic-relation:b31f2c04d0c3a5d856d8abf4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:09802806a8f10dc83548b8b3	semantic-relation:9bec5a2071731a24cf9961f4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09816758f70e38c76cdb82c3	semantic-relation:90a42175922ad60045400a8b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0993f1b00c256c5eed4ba86e	semantic-relation:98242b02f2ba20ae03e566ff	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:099f610be9e68a4d8f76a1da	semantic-relation:85f307eeb0bfeff25f160dd0	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09b24a47215f6127ba748a25	semantic-relation:6603538f5543e113ae27c449	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:09b47b163368dd0935376935	semantic-relation:05e5ba9054dfcc18aef105ea	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:09bbf3c92aeb27837ed92cb7	semantic-relation:1ec746694eb10f63361c8db2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09bc22460cbfecb906fe9062	semantic-relation:a9a7388af8e5b0bb9b989350	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:09d0e30496b68c2e85b45ada	semantic-relation:294f2ad98a3757f4cbd32217	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09eb0b317bace959daba9e66	semantic-relation:a882d7b056032b337fc7740d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:09fd5d79a41adae5283fbe7c	semantic-relation:e4328e88167463bc55348123	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a150c29aa7743a397ae96aa	semantic-relation:c6c8cedcf78284eac37f3384	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a1da3e5d88d5e4da7ee13a8	semantic-relation:5bfbf5a43832d9711523e4df	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0a298b5d6415d03b09b60b4b	semantic-relation:ba30002a00e4e2b93efd440e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0a54fc0e8ba9ba85372623b1	semantic-relation:5512b92593f2244ef94227a8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a592b5dbc9e323f4573ad13	semantic-relation:ad00e6f37e8f38bedafc7258	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0a5d7e1f722b71ec0e01aca7	semantic-relation:256fff5167a0b2bc7c8e9b78	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a66c166fe45373bf6d59ecf	semantic-relation:399ff1b98d688dd28eaf5adc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a70d9baa6bfaf722a268ecb	semantic-relation:65ebe6ea7107b340fefb6270	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a7e37e40746fc70ba43eabe	semantic-relation:8aa1cdfb490688794b8832f3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0a8faa0ea21f224065b3e45b	semantic-relation:34199cae627d172a006c9545	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0a9d7c0a246e167cca0e12b2	semantic-relation:2af57e44c458bce90f127ea9	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0a9fa8db26f829781563fa7e	semantic-relation:ad9702fd34cd9acdb866e0b9	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0ac9f7e2c8b085257a7ef454	semantic-relation:2e4694c7f2ff5b1094cc8192	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0acd04ac10873561ea707e50	semantic-relation:d7fafc98179dbba731f899e0	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0ada817ce90f3129a4968104	semantic-relation:f95ae16e7d0aba18efd1c041	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0ae18db51116515b3e48f581	semantic-relation:028a874f60fda2348576997a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b01c4437494ffa2a85a7bb7	semantic-relation:2175ce8cb8fb71bd1ae155ae	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b01c7e9608e0b1ae84cfb7e	semantic-relation:c034a1a9feafd7e0756f4f33	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b0bf572c290464a28bafef9	semantic-relation:1671ddcb99da60612db2ba39	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b123d6e01bb7667eb28650f	semantic-relation:0662eee47690e0e9a2e697cf	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b2a38f3c4f95d2f04c5915d	semantic-relation:f456d87830a295ecb02620d8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b39be4c20412ff7626c690f	semantic-relation:4d43b147aa5bb4af0df4d629	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b4ec4716f0cc78cf9821629	semantic-relation:0b29e0aae477b275325f80ef	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b545ceaf72be03bbe226c76	semantic-relation:7e32bbb1ce8757dc8da04b49	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b610307e9e0720aed334af4	semantic-relation:055e47fdcdaf886fd279a995	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b62981051262f829d06798d	semantic-relation:da0dd8e13e654e8fd092f0b7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b68dea306b3ae4eb2d1fb6c	semantic-relation:0f8b66afdb8a825f061e77db	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b72f3d668ed535eb58cea97	semantic-relation:ebe6a8444db739ee1c581be8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b7a74e9657935f27d630441	semantic-relation:eaaa5d2846f9d3fd73dc493b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b7b7ebc51f5cdeb821ebd54	semantic-relation:5a3c3f8937d1e2facb95e083	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0b7f2ac249e8e1a7774bbde1	semantic-relation:1f811b10ba3e4f846a69e6e3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b81305c986c5924f44bb9f9	semantic-relation:9d229f5305f99d026345e21d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b9799f9c0b7b5cf1a98304f	semantic-relation:c8eaa83f97a1a96677fb8ce7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0b9ed419967dc836c55280f5	semantic-relation:9975bd84c9560c6853c38508	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0bae9e075b515baae14b448b	semantic-relation:ffffceba02c206dc1df4f801	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0bb275efc1539afad22169aa	semantic-relation:4ae25d5e6218ba565157fdb2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0bc0bdd85359d40de12847de	semantic-relation:55325c602717bd01b6130ea8	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0bcf124c0713b899689381b6	semantic-relation:a6b5cf5780bea6bb826ae341	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0bd24801a832a98fbc4666d5	semantic-relation:98fd6b4016ceba4f16c033a6	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0bee5dabb595469645c56be5	semantic-relation:8475440cd50fb85123875d5b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0bfa58a61a2bc9214b6a9d94	semantic-relation:6aabbd5b8a803ec3b2393f41	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0c00b41d884dc0a90bdd12b7	semantic-relation:e7963d6edd9a68d0379dd559	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c1276b3dc35b48832264b61	semantic-relation:21117baabf593b653cc5d0e2	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0c30ae935a1e35e5b52ff75d	semantic-relation:7d57d8b229c4daa0da60775a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c3637571f86e561c28322a6	semantic-relation:785fda63fbc3752ae09053d1	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c391a923dde6e24fe374faf	semantic-relation:8c26c7ce9c7775f2227009c4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c589893da894aea95616a6a	semantic-relation:9aa99aa6e50a04b51f128bbd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c5f7bd1914f87ac4c46a4ec	semantic-relation:58bbc4972da68c60be3426cd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0c667664c858ce4b805f8f14	semantic-relation:9e0a513dd90a56f0e6964f7a	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0c8779c3b146c814d96afdd1	semantic-relation:2afa27fa09b684b48aeb3e96	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0cb289eca8743d9a0d04953a	semantic-relation:f0c954f00155cd493c388403	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0cbf35778eb194847952e0e5	semantic-relation:bedc6dc59ed564b9891199af	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0cbf4366c3e25f596cde5d9e	semantic-relation:0ef1c84a255d6f3f6b85b5af	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0ccdf112f813531da88b410b	semantic-relation:c854782e4f8b652410ba36c4	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0ce0cedbe670a5a059c8e1a5	semantic-relation:17a43c4605a1d83f6a29a596	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0ce2b53e3add9a27c0c61992	semantic-relation:8159acd83d3909d1daa6d81c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0cf04feb3f31cbe2259ce9ef	semantic-relation:d8b4c27fa43ce1cabc225a48	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0cfaddcf90640b2bb8a31374	semantic-relation:c948ddd9fb0aa99badef498a	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d1096c2434fe613ed41f1dd	semantic-relation:01193920afc2de36db3f8c25	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d1685df621096ac9e4d92db	semantic-relation:c97f92a18d2b5251b581b463	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d26f5dc1b0b068f50cd3eae	semantic-relation:2b814743acfb128fe9761970	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d3ac56b441bd40a4a54f094	semantic-relation:9923453c4a11fe2d57e93f1b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d4717c212a88b60aab0d629	semantic-relation:498282deba7268713d837b2c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d4ca88c59816000d8af7252	semantic-relation:bc7f4dd7dfe108721bb78ed3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d4f678b50af6d355f84d4c4	semantic-relation:e8aadfa4937b70fb686d567b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d6217f9840c89684c3e9f01	semantic-relation:8fcb15154ba8385d36c38dda	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d63e886042b4e3867d146bd	semantic-relation:ff5781f90b0914a1c2455990	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d71f074ca3bae14753bc5f7	semantic-relation:39d298dafdbf2542a09218eb	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0d755d75168a2025f4d7f581	semantic-relation:8165a645231b91fc487fe0b5	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d7d7131ace76b18b2b52982	semantic-relation:3f291f0beabcd891c63eec19	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d93ffe42180171696aa7554	semantic-relation:241a4530d2d3e067d09fe738	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d9832b2bbf224e51e6c3936	semantic-relation:2c808d198adf85ea2e2c0dde	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0d9b0df74f2dffe5d5358247	semantic-relation:10894e32a0735c2d445c24f4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0da03dd879d4a580eda168ec	semantic-relation:6edf6b84e7e879c1ad332eb5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0db9a96218e9c0d92c2e0bcb	semantic-relation:bba2fd57374d3b9e509df6f7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0dbce5d9a29bf0b099ddda10	semantic-relation:57ef42e81d7a609e7dc3448f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0dc827f1eab06b522d03f9db	semantic-relation:1d05e36d81463cab2aeb2a02	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:0e128ab66758a36c2338285d	semantic-relation:fe0a7ffbe4992452588f8c38	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:0e28f9b3d0ea4408ebde72f5	semantic-relation:58b8dbdbb22c2fe71c5cd174	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
