source_family_id	source_artifact_id	source_artifact_sha256	source_locator	source_rights_state	source_rights_basis	terms_document_id	terms_version	terms_url_or_locator	terms_retrieved_at	terms_document_sha256_or_state	attribution_requirement	share_alike_requirement	noncommercial_restriction	database_rights_note	contract_note	legal_review_performed	legal_review_actor	source_assertion_count	purpose	purpose_rights_status	purpose_rights_basis	decision_actor	human_owner_decision
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:02821a5e8e8c0481326a424b	02821a5e8e8c0481326a424b47f70dee7e7918efd4de4e75460bb1bff3aaa41e	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		14	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:0382690ad15ecb742f449ee3	0382690ad15ecb742f449ee36dd40d7d9c06130d11584f3dca5fa156923b5152	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		25	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04010965a87def13fd542d2e	04010965a87def13fd542d2e9b91a7ae1b0172a8e9a328d00ac35d4bf300d9f5	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		45	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	artifact-b2:04e795b52f210db6342456a7	04e795b52f210db6342456a7774a9881e306311312bde8fcb2f08c72a18a48fc	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		74	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
