descriptor_assertion_id	v1_disposition	v2_disposition	v1_cleaned_lexical_form_sha256s	v2_cleaned_lexical_form_sha256s	v1_semantic_classes	v2_semantic_classes	v1_canonical_concept_ids	v2_canonical_concept_ids	split_or_merge_changed	classification_changed	normalized_output_changed	mapping_changed	change_reason_code	reversible_provenance_pointer	cleaner_v1_version	cleaner_v2_version
assertion-b2:007882594ce04f034d09f665	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:658676e2b76cc51b91e63f1162bea5820e9264490773e29f4da0c3a5df5853dd	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:007951c5f2276332eab85b76	NON_DESCRIPTOR	MODIFIER_ONLY	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:ae48e36b6f5018dfec2bae33ed435e8091daeb1905e41c6845f5cb11e2da6800	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:007a7cd7c9a49b447fcef634	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:007b0c8c3a1a3cad94404de1	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:acde0e442e48fc09eb147923d03af359fed026141fb916631611bccddfcc5bc7	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:007d157183b11292c17e7f85	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:4fb8c0c65bbf3ea0bd8cab96be8582c1c742148e3eb4275eed8d4c5395681487	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:0082182eb79b92ef9ef90991	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:dc9109b0ab40cba94b1d87e06375a74ac68c1ea9032a8d3fbd9b9efd63d94727	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00866cc0672079922b287872	NON_DESCRIPTOR	QUALITY_EVALUATION	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	QUALITY_EVALUATION	QUALITY_EVALUATION			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:a8526d38f6baba8d42f09dc2758c97125a2463bbca70e92850282fab07204a20	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:008a7f28daf026481e2d93b1	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	STRICT_FLAVOR	STRICT_FLAVOR	sensory.raisin	sensory.raisin	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b2e8e851824c7c29ac657cf4e81731a7110ac208f9c39c038abe1d399d5e39a2	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:008b6aa0cd17cc9cde0c0dc3	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	STRICT_FLAVOR	STRICT_FLAVOR	sensory.blackcurrant	sensory.blackcurrant	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0b0658960592fd8214d90ee5e70354fdcb65e6552284521b8c85c24f4fcf7c2c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:0095ec3f90e9103c78f8d4e9	SEMANTICALLY_VALID	VALID_COMPOUND_SPLIT	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER		sensory.bitter	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:c80e009f599b9d4345832fa47bd468392d71ab58382b0a8239887fa133be7a41	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00962b0ef9e0a7eb08498093	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e	STRICT_FLAVOR	STRICT_FLAVOR	sensory.chamomile	sensory.chamomile	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b5a525f8f9086dc5ebc21a49599da1dda0a23d0509d11c0bffc4894fe5f8eed3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:0097726a8c872d9da39e8baa	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b1b732d7808051201fbad81be5b6b4ed0b363e53cecdd187b0ebe3d74e41c64e	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:0098f038ebf5a13713b36bde	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:4a1c051e18086d55c8bfaeb94c7ced195ca372d581edfb795673b510cf63f738	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00a0b4caa2564c0c3863311d	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:4ca4907214379e36c60ad8d02eacfc2ee0ec0f8bfc3d64473144dc8b78c6b36f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00a1ddeb21c244160f1613bb	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c9d6810daf579f0506be7cd285915fb44f53e4c0d14d80da94a9bd6573a212c5	c9d6810daf579f0506be7cd285915fb44f53e4c0d14d80da94a9bd6573a212c5	STRICT_FLAVOR	STRICT_FLAVOR		sensory.sweet	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:4cd916f7f8ddbacfdb9a5353a599aa394ae2c8f54a61e9ef235f5d9a752883de	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00a34b18d0eff9f8966c360c	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	STRICT_FLAVOR	STRICT_FLAVOR	sensory.lemongrass	sensory.lemongrass	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:17c5015568b8d4c5f2d630ac1129e33e32f59af9ad972d8a1b4efac72a20fb5c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00a46b981fb8cae4aa534fa8	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	b2e55e456cf481005d30ad1df9125fff00c56bc92491dac8af91ec77a931efa2	b2e55e456cf481005d30ad1df9125fff00c56bc92491dac8af91ec77a931efa2	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:d2180b06f10048ab57369a5d2165e17c388306a5f51af294bcd811b3cba8abba	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00aa317281417977cb5dd4c0	NON_DESCRIPTOR	QUALITY_EVALUATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	QUALITY_EVALUATION			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00ab57a734780e6f714fd46f	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	STRICT_FLAVOR	STRICT_FLAVOR	sensory.pineapple	sensory.pineapple	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0baa98acb3aa2dfe05611c1a41e7f2e2b69f63becd505a8fdd8c110d9931da4c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00ab5b4da849bc2090a9f89a	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0847ecd9e46c517aa4cb9bd55c9de553a4c626dcc740b9ef4a5c2fa655840e35	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00b834bee1e283c57fb51045	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:238c85e0de9c27aee021a5f2c39e418b91a7de180c1cc9f52187910896260879	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00b87267fe4e69516053dcf7	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00bb6c464ee8b6ff20f2dffb	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	STRICT_FLAVOR	sensory.dark_chocolate	sensory.dark_chocolate	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00bd901bcd391ee65dca0aac	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:3922459a4fb914ca7954717bc2d022767f1b7f742a0617c0bd1e3f533ae86cb8	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00c038cc11a13342a1871b5a	NON_DESCRIPTOR	VALID_COMPOUND_SPLIT	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	INTENSITY_OR_QUALITY_MODIFIER|INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER|INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:938d5d2e6d677f285618386d8a7eaeef468a9484f0a1489e224a6b36c6a64661	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00c5b53b856986cb56754a79	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:82a84253afdc5e79b4f434cd5070fc0271f8126a9ee509990679424b8d2bfeaa	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00c81b6f457d0e6773f018a4	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	STRICT_FLAVOR	STRICT_FLAVOR	sensory.apple	sensory.apple	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:c4b560417f3387644cd67bbf3c71cdba189cb714a3514261a56b4f73218eb3a7	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00c9ba6e66e8a8a67745d01b	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	STRICT_FLAVOR	STRICT_FLAVOR	sensory.molasses	sensory.molasses	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:653e3b4bd6477e89886ace24f804a49a9ac22cb3047487410aab7bbc3efeb2d1	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00cbf4b491762752a52a9ba8	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:bb8a32858f797946aab0718a04ad74f7f84889c70fcc38b62e1daf4ba188f7c0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00d43019b573c60f6f1fb633	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	STRICT_FLAVOR	sensory.caramel	sensory.caramel	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:dab23f05662c984c2341e853a7dead5705c3a58c868fea7c4dcafe845f54790c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00d50b05afd355520a1f6dd6	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	255dc312e1e1c0c0a7ea63b74b196cd4cfb1319030ddcdfa49d68c6779d846fe	255dc312e1e1c0c0a7ea63b74b196cd4cfb1319030ddcdfa49d68c6779d846fe	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1bfdbba84fae83d69267a74b566988be787aad486dc545e09de2674bcebc39bc	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00d666366ea88fa055a8ee88	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6fd265b9a4ef37fa198b0bc8ee3017b92b635a3575610f9228bab045f0ee723c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00d82174f6f79deec837020e	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:59e28443aa8ff2f1b3deb80c3cc3380f5e5dc6eb1ceaa0c8f08f259666ea7228	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00da34098cee563148bce0ae	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00dda3d8757930724ce6ef27	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:3cd9c1308b8d9a3ea07a0982d140d3b190b312d2c520f71fdb26242b8ac0a016	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e02c1ba46630ae32ef7157	SEMANTICALLY_VALID	VALID_COMPOUND_SPLIT	48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6|fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6|fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:9f722528d2a6706359cd6346eabf4352e277489040dc908cbe05d1a445e72002	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e476d42251e6786247b4d1	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c	0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:9409d73fb645de3a94775707ffc08ca6372f37d4ee5251bcb0f2933012611745	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e6182207d46ff047c20b25	NON_DESCRIPTOR	QUALITY_EVALUATION	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	QUALITY_EVALUATION	QUALITY_EVALUATION			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6b9db2b68f2846af7f56d2b405940c037eb9327a562c9749c273a01c81f411f0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e8a48940b38627a122b068	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	b5e0eee6e28efca6d6ad05d7b8a94631576037ec9e5ff6d305fe89faa0e1032e	b5e0eee6e28efca6d6ad05d7b8a94631576037ec9e5ff6d305fe89faa0e1032e	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:910bd2485893e0be6f517795aa951753b12dea12bfe0414edd72275417c84af5	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e8e2d46bc6916a12d3af43	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	STRICT_FLAVOR	STRICT_FLAVOR		sensory.apple	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:a6836e35789e2652cb5638838e5a20e9837f14bcd9e8c0f6662342590a68daba	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00e9a67e9747b64ce4ef6c87	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:7dc97faf8ecf5e31843664db104089ddf10e23ec24d3505c50a1f103398497d4	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00efa4e1e7f11d2ce804ede3	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	STRICT_FLAVOR	STRICT_FLAVOR	sensory.honey	sensory.honey	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:2f1dbea2570cb7cfb13e5068d3de6d3f73cda3856a9bb22b1d6d5a1f86f06453	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00f060305c95a49793f3ea51	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	1752b6cc2b03b941cbd01eb743c18492b229adfc0f3cfccae323b248edd4c2c9	1752b6cc2b03b941cbd01eb743c18492b229adfc0f3cfccae323b248edd4c2c9	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1acd67452d2771d365f071d6de60a8c6b41458fb5ea2e11444ffe6ebd6cf2e73	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00f0ff7871a69bdf6a011ac9	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:73dc20364113e26136b318c513f9ebfa226be33df6560e0273e6f7b852130f0a	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00f10d378325384925bc149f	NON_DESCRIPTOR	QUALITY_EVALUATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	QUALITY_EVALUATION			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:00f7faeafe3114a663f78651	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:5c5c9cf93febf8fcc020e07b19cc72293370bfa6ca20ae3f80201ae4f251ed88	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
