concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:038ec107bdcb1118c54fde4c	1	cleaned-form:1ab391dfd3fba3c4e65fa1ae	1	source-form:d199bc0aedd47771badd93bc	UNREPORTED	STRICT_FLAVOR	1ab391dfd3fba3c4e65fa1aeda51f5ad6f062fd68fbca5bcc691d7874cb60a5f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03a72e815ebc3390c466893b	1	cleaned-form:022d24d6acc60ea9e965a15e	1	source-form:022d24d6acc60ea9e965a15e	UNREPORTED	STRICT_FLAVOR	022d24d6acc60ea9e965a15edc594ce002b73c71960d53709cb201274ded2719					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03b0f2232902a6b39121f57c	1	cleaned-form:cf807da1f628f98a74d3cc96	1	source-form:90aab81c7dc14e7cf8cc6c67	UNREPORTED	STRICT_FLAVOR	cf807da1f628f98a74d3cc9662e0037c228d48469921f9ef087a6ded672bf132					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03c713c86feda9976ce4421f	1	cleaned-form:6acecc03fd3cd57ae8d9b2ae	1	source-form:51aa5df866690ca2ffefcff7	UNREPORTED	STRICT_FLAVOR	6acecc03fd3cd57ae8d9b2ae7c8c2f2870c875b7511645954c3161d1f593fb2a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03c96f41cd27bbd6d5246617	1	cleaned-form:155402aacf35817d42482979	1	source-form:155402aacf35817d42482979	UNREPORTED	STRICT_FLAVOR	9f2e7bb8c00e2e5a54ca1380a05e93a3e9b55f5d996390ada9e5223446d771f5	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.orange|sensory.sweet	concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:3c31ec2bbf2411dde9f849eb|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:4f63a6b3ea90b11b1e9e102e|concept-cluster:5d5003963af32a5efcf0d4f5		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03c98c659350cfc21e638d0f	1	cleaned-form:c1a9ce1c510c4e0b1ce9ba55	2	source-form:c1a9ce1c510c4e0b1ce9ba55|source-form:e1a9ed555f4ed612784ae90c	UNREPORTED	STRICT_FLAVOR	c1a9ce1c510c4e0b1ce9ba55dca67cace526ed99896b9a86da83836b4c2369b8					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2	year.2025|year.2026	2	1	0	AFFIRMATIVE:2|UNKNOWN:1	203	false	false	true
concept-cluster:03f4cb0dd6677a9641e7f98b	1	cleaned-form:1d7d1486c016f62c0ef84837	1	source-form:1d7d1486c016f62c0ef84837	UNREPORTED	STRICT_FLAVOR	1d7d1486c016f62c0ef8483783026c647f43c8342b5ac75528308f4e92e93755		sensory.molasses|sensory.pineapple	concept-cluster:0604d26c61c46fdd152367bb|concept-cluster:22b6e562cb96f0feca3a5d35|concept-cluster:3bdbbb0605d903c1cd3fb10b|concept-cluster:4d2f5a2f65307a1c18474729|concept-cluster:550c354ca9f3411d5b5fe931		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2010	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:03f8f4da8c1f85bfee078e88	1	cleaned-form:bb46b09f297364cddcfc02b1	1	source-form:bb46b09f297364cddcfc02b1	UNREPORTED	STRICT_FLAVOR	bb46b09f297364cddcfc02b1f06a9c881c2966666767c3aad701fb0ea3253c2c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:04165527f1ba4adb61a4fff1	1	cleaned-form:76fab71b736325a639e5ddc1	1	source-form:76fab71b736325a639e5ddc1	UNREPORTED	STRICT_FLAVOR	76fab71b736325a639e5ddc1b03acd32d535d3755851974c826639a3cb274ad9					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:041c9c18326d21c4ac5ee5d2	1	cleaned-form:352b5b6699d83cdc4efde967	1	source-form:4ec51082ce795718319202e9	UNREPORTED	STRICT_FLAVOR	352b5b6699d83cdc4efde9671693f7d9ca961ca986a90a6b80550a7d173fae4b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:044ea9117ad6b61f3f6bccae	1	cleaned-form:645615d31ce80eb7c62ce878	1	source-form:8961c9f6040922b103627d5a	UNREPORTED	STRICT_FLAVOR	645615d31ce80eb7c62ce8789984348bb684d29075a5a66129399e712afbdfe8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:045acf97602cb60db845ac06	1	cleaned-form:7a21b2abef363dd773e0770e	1	source-form:7a21b2abef363dd773e0770e	UNREPORTED	STRICT_FLAVOR	7a21b2abef363dd773e0770e3f9d0b531b1efde44b4ba9f2f5acaadc0f1bed57					CROSS_LANGUAGE_REVIEW_REQUIRED		4	4	4	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	4	0	0	AFFIRMATIVE:4	184	false	false	true
concept-cluster:04a5ca027d40c9bfa0a41b0a	1	cleaned-form:d3dc88ae24a3be59843285c3	13	source-form:23422d83c69ab1bcc2036e53|source-form:26df959f1184aae3d2e810ff|source-form:324a4db2dea334d733744c4c|source-form:4a38719ce10d04cceb9ff9de|source-form:4c31557cf0add8b0fe5ffafa|source-form:55647a2b339915d33b59a244|source-form:55ca2bd59e27428549729724|source-form:56babe785381e5b789ac0ff3|source-form:6c455f5e6343aad487017e00|source-form:7a65680f6e3d6d0700a98b07|source-form:ac6378f17ab06618af859e7d|source-form:d3dc88ae24a3be59843285c3|source-form:f8d2799dd97114ea1b83846b	UNREPORTED	STRICT_FLAVOR	d3dc88ae24a3be59843285c31e59c42286e0724f6698aad5e14217416ab05c25			concept-cluster:ef9ae35f32b9c0b5212d0a5c|concept-cluster:fdcbadbbf26bea55b803b507		GENUINE_ONTOLOGY_CANDIDATE		61	59	59	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	13	year.2009|year.2011|year.2012|year.2013|year.2015|year.2016|year.2018|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	27	34	0	AFFIRMATIVE:27|UNKNOWN:34	261	false	false	true
concept-cluster:04def19a9ac1dcc98a5f5c99	1	cleaned-form:8f9e588c3f866601e8c45e90	1	source-form:8f9e588c3f866601e8c45e90	UNREPORTED	STRICT_FLAVOR	8f9e588c3f866601e8c45e9090d650f7cc984bdb40bcc3a3a0a8f1020e65a795					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2013	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:04e505df680aff2f3f2c5448	1	cleaned-form:01bce3153df843f03a7a8e2e	1	source-form:375e84104a1ad52bbacfc20b	UNREPORTED	STRICT_FLAVOR	01bce3153df843f03a7a8e2ef4d3d1ef887c07af173f55b1f902ad184a953b57		sensory.blackberry|sensory.wine_like_character	concept-cluster:02de9362ed58ca37c21a7534|concept-cluster:13a72645c651d30fbe41933e|concept-cluster:2a29c88a3ea1b1bd8cbd948c|concept-cluster:2e750f08dbba042b1a0ee022|concept-cluster:334574dfc7877906fbeba750		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.sheba_coffee_yemen_auction	1	1	year.2021	0	0	1	UNKNOWN:1	101	false	false	true
concept-cluster:0515563aee4cc313fd0b0150	1	cleaned-form:c63a8726728bad1725aabcc9	1	source-form:57a862d31ddc08244c2f2a68	UNREPORTED	STRICT_FLAVOR	c63a8726728bad1725aabcc9223efc31e725358df9138883a4e0d5b679ea6e4d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:053a2e0004cc966b38a6a9c8	1	cleaned-form:7c8349d45b11ada6671da9e5	1	source-form:1a23999a12d4e666993dbb78	UNREPORTED	STRICT_FLAVOR	7c8349d45b11ada6671da9e5f6243c6f7eff68e232b475f1c838ebbb44e29f1d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2018	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:055cfb477110a124dc9a66f0	1	cleaned-form:8a1cbe6a8f0423f224aaf8fd	1	source-form:8a1cbe6a8f0423f224aaf8fd	UNREPORTED	STRICT_FLAVOR	8a1cbe6a8f0423f224aaf8fd29e14eceaaaa78503f257ee6d35440af2e91c302					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:059e9dbd7f678bd065f6e14b	1	cleaned-form:10c291e27c28578a64c57992	2	source-form:10c291e27c28578a64c57992|source-form:7c9dcc209f38b7a0347b1121	UNREPORTED	STRICT_FLAVOR	10c291e27c28578a64c579925390d366f6010b52afacee5055849b5a1c59cad8		sensory.apple|sensory.mint	concept-cluster:1fc950fe2f1ee45343329d36|concept-cluster:24671d50f832f7a45e53518e|concept-cluster:4d86cc7dfe4f49df730ec5ac|concept-cluster:5320153e8d4ec487b8f9c163|concept-cluster:550c354ca9f3411d5b5fe931		COMPOUND_OF_EXISTING_CONCEPTS		3	3	3	1	family.ace_cup_of_excellence	1	2	year.2019|year.2023	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:05a9641d70d85a03db2a3a15	1	cleaned-form:5a0e41ccb2772cccff26fa42	1	source-form:b715bbab59100e93b0174122	UNREPORTED	SEMANTICALLY_UNRESOLVED	fced42d100c52e80f4adae4085c9af5ca730ff9b6d9e099638771500f506a9e9	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9		concept-cluster:18c7ca9932be376c2ce7836c|concept-cluster:1d6052ae79d70f32455d7d4e|concept-cluster:20fce04384dc1ef133766e40|concept-cluster:3d8a99880d1cc70a42e0241c|concept-cluster:42a015aae58e91996b46b77c		UNRESOLVED		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	181	false	false	true
concept-cluster:05bb145455d7a7e1d86b6ca5	1	cleaned-form:05f668259ef45c9ecd8b12f3	1	source-form:05f668259ef45c9ecd8b12f3	UNREPORTED	STRICT_FLAVOR	05f668259ef45c9ecd8b12f364c8f497fa8211427a3b30508e51a700b288f27a					CROSS_LANGUAGE_REVIEW_REQUIRED		6	6	6	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	6	0	0	AFFIRMATIVE:6	186	false	false	true
concept-cluster:05c16ba8eb249019a152e5ec	1	cleaned-form:11e2d780d8dc2b0985c61ee8	1	source-form:11e2d780d8dc2b0985c61ee8	UNREPORTED	STRICT_FLAVOR	11e2d780d8dc2b0985c61ee88bacd957ca5582c74ec7e5441f9a98211f582e3f					CROSS_LANGUAGE_REVIEW_REQUIRED		2	2	2	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	2	0	0	AFFIRMATIVE:2	182	false	false	true
concept-cluster:05dbe16d85366717610d0945	1	cleaned-form:a2d7ec5f1e0bd2cf198f667e	1	source-form:1c89af30b7910a67a7efbc63	UNREPORTED	STRICT_FLAVOR	a2d7ec5f1e0bd2cf198f667e323a94e80b7924830253660648ef2c3d703becb5					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:05f104bb44682439ceab4916	1	cleaned-form:1c8a3808683977eb9723b5db	1	source-form:1c8a3808683977eb9723b5db	UNREPORTED	STRICT_FLAVOR	1c8a3808683977eb9723b5dbf31bc23d42a09c2c340d9a8847cefaf205ae281b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:05f74d3109fdfa07fe184de6	1	cleaned-form:9dff50df08c635815f4b19da	1	source-form:9dff50df08c635815f4b19da	UNREPORTED	STRICT_FLAVOR	9dff50df08c635815f4b19da10f756605a34a79a48d4ba48712782502975a70e					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:06001f465001fc031ff02ef2	1	cleaned-form:eb49ed3cf92039114b80c204	1	source-form:eb49ed3cf92039114b80c204	UNREPORTED	STRICT_FLAVOR	eb49ed3cf92039114b80c204759e7b0275a97efe89ac14e64dd6b4b52a01d721					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:0600b59fd0272d0393fab222	1	cleaned-form:ab8268fee7bc51e7b9f25e5c	2	source-form:ab8268fee7bc51e7b9f25e5c|source-form:cceab90908575d29c5fad845	UNREPORTED	QUALITY_EVALUATION	ab8268fee7bc51e7b9f25e5c900b803e29e32f733b6d63d833e7cbbad0c6c24b					QUALITY_OR_STRUCTURE_ATTRIBUTE		33	32	32	1	family.ace_cup_of_excellence	1	7	year.2010|year.2012|year.2017|year.2018|year.2022|year.2023|year.2024	0	33	0	UNKNOWN:33	133	false	false	true
concept-cluster:0604d26c61c46fdd152367bb	1	cleaned-form:333bd548db5b9cd0661e010e	1	source-form:333bd548db5b9cd0661e010e	UNREPORTED	STRICT_FLAVOR	333bd548db5b9cd0661e010e8856899575501fc90cd7c9384649bbd2f6ef8582		sensory.alcoholic|sensory.pineapple	concept-cluster:03f4cb0dd6677a9641e7f98b|concept-cluster:3bdbbb0605d903c1cd3fb10b|concept-cluster:550c354ca9f3411d5b5fe931|concept-cluster:609a72759be0f0246e47f8d8|concept-cluster:747ab1ff74619354824bec12		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:0619508a3c32925b1091ad38	1	cleaned-form:26a3d1c2109e93e1d37d4225	1	source-form:26a3d1c2109e93e1d37d4225	UNREPORTED	STRICT_FLAVOR	26a3d1c2109e93e1d37d42256ce443ea4fd30f548a8cbff8568ed006e6c42f0b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2010	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:06487de0da6ad60c8071c1e1	1	cleaned-form:4fd2b8e60eb793ded6373c98	1	source-form:4fd2b8e60eb793ded6373c98	UNREPORTED	STRICT_FLAVOR	4fd2b8e60eb793ded6373c98fd726166ca8d7edecc4d0ae9c91f768d1ae325ff					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:065347af8ff1d5c5d065e251	1	cleaned-form:162fb91b4feb2d7210c0f1bd	1	source-form:162fb91b4feb2d7210c0f1bd	UNREPORTED	STRICT_FLAVOR	162fb91b4feb2d7210c0f1bd25f970d71256d8e1b4e8b9a9860ff3d7530490f4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2010	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:065884f6c25dcad209c3d3b6	1	cleaned-form:57210c537068ce04fec4c146	15	source-form:09723d487ed8348311f440f2|source-form:1975bac123896d1254a7d7cc|source-form:2e7725a245b312428bd5ac9e|source-form:3593addfcda289cae50170c4|source-form:549ce1e727257182d1738a39|source-form:57210c537068ce04fec4c146|source-form:6c8b097b415688ad0dfa375d|source-form:6d83b96161bc08d6332b8fdc|source-form:6fdab10e77e40d2946859dbe|source-form:885446c0b07dd22dec1f3350|source-form:9ce4037c579be255c2bf4ea6|source-form:bd1d97a2e4e0ee0f4db41728|source-form:c65621381c4341ba0a5f31d1|source-form:d1122ba0a77e623e61fb69b5|source-form:e64c4773854ce99033dc7258	UNREPORTED	BROAD_SENSORY	57210c537068ce04fec4c146e4c214e47e1913591cc32ac904eac438f1d52b7a			concept-cluster:a289074b4da7efdc3c00e12c		QUALITY_OR_STRUCTURE_ATTRIBUTE		24	23	23	3	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.zenodo_golovinsky_q_grader_dataset	3	10	year.2012|year.2015|year.2017|year.2018|year.2019|year.2021|year.2023|year.2024|year.2025|year.2026	1	23	0	AFFIRMATIVE:1|UNKNOWN:23	324	false	false	true
concept-cluster:0684d9686ea98add6e839cfc	1	cleaned-form:09182dd8b7aee92e720540b2	1	source-form:0924a671165fef5acccb9188	UNREPORTED	STRICT_FLAVOR	09182dd8b7aee92e720540b2ee8524a457dee3a3b255dac838cd903aa8f988ec					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:068dfb271f0de36f117951ba	1	cleaned-form:f33b0526cfe2e132af64f3a3	1	source-form:f33b0526cfe2e132af64f3a3	UNREPORTED	STRICT_FLAVOR	f33b0526cfe2e132af64f3a3b4a93ab516cb82f3f628ebf3291cf887582be9fa					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2019	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:06dd5caf87c277dcb0a7ad79	1	cleaned-form:07c2cb05bd6532ac2fc8b990	1	source-form:e7b0dd6a4038021e0985e5c0	UNREPORTED	STRICT_FLAVOR	07c2cb05bd6532ac2fc8b9901990214de69ae0f0bafdf674e158622a1fc69788					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2025	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:06f67cbeba73d9732663b7fc	1	cleaned-form:fb6fd7921d8fd6a54b7deeec	1	source-form:08564416270ba39e203384f4	UNREPORTED	NON_DESCRIPTOR	fb6fd7921d8fd6a54b7deeec325c86a5bc37bbe63e4b5da609f4802e7e6c0608		sensory.bergamot|sensory.coconut|sensory.grape|sensory.jasmine|sensory.lemon|sensory.orange|sensory.plum	concept-cluster:0081ee2a98a4549ffb6a6d59|concept-cluster:2386d13de8536545df50145c|concept-cluster:3c31ec2bbf2411dde9f849eb|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:52b7c61a38c789b41097ec09		NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:0705f8c6f5ae4de4df9e90dd	1	cleaned-form:b1dccefc3f58a5e34715795b	1	source-form:53a3c135b53359d50b5873b5	UNREPORTED	STRICT_FLAVOR	b1dccefc3f58a5e34715795b8da2573a122f5e488f87ecdb1bdd384065c9d338					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:070a10a8919527a7477aae67	1	cleaned-form:25a154f482005a92c17b4124	1	source-form:dd9c5278f783bdc044ab828f	UNREPORTED	STRICT_FLAVOR	25a154f482005a92c17b4124b961f23e5b672ed6110538c3642d3a12f02d02ce					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:07b1b4f2584fcfe08bcf23a6	1	cleaned-form:306146bb8377d71707b52e0f	1	source-form:cf65f5a8ffb89cb06d5c0685	UNREPORTED	STRICT_FLAVOR	306146bb8377d71707b52e0f2a3cf664d478a7821bf4bdc520a97f41e7ba1056					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:07c890764df7542fc3f10afd	1	cleaned-form:d15d0ed6ee3504f278e39a29	1	source-form:d15d0ed6ee3504f278e39a29	UNREPORTED	STRICT_FLAVOR	d15d0ed6ee3504f278e39a29255d8215a0f96e8d494adf2e02e889d240c1f61f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:0803b635ddfb7c2efae59479	1	cleaned-form:406ffa7091d904669f0295ce	1	source-form:406ffa7091d904669f0295ce	UNREPORTED	STRICT_FLAVOR	406ffa7091d904669f0295ce1146a06677e83b50020cbf1ae61119884e74f26a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:0815b177f5600a6280fc0547	1	cleaned-form:e815ddbe2d83454ae6b75baa	1	source-form:5a25dc1c99d2aa4f6aa7d556	UNREPORTED	STRICT_FLAVOR	e815ddbe2d83454ae6b75baa9e853aa101802f9f37a3bae571f17fcbc4d39b23					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:08177b44126fad58e249e606	1	cleaned-form:6555833022ace53530f5f899	1	source-form:6555833022ace53530f5f899	UNREPORTED	STRICT_FLAVOR	6555833022ace53530f5f899f96a924e8149d820ea483c8e7c835a8d84e687f2					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:081e2c249dcc0bc8265a9d21	1	cleaned-form:8b20eaed951c9d2016f0a06a	1	source-form:9664f78a8a334c4e9463b87c	UNREPORTED	STRICT_FLAVOR	8b20eaed951c9d2016f0a06a0d5bb0e3e87967fcd0e5b319f06aef73bcfc4f65					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:084761a118322af26a668f48	1	cleaned-form:1417379075e88ee2b880245a	1	source-form:c1ba34d8ab1eb46da1ad6b47	UNREPORTED	STRICT_FLAVOR	1417379075e88ee2b880245aef7cd23ed04798d35765af2ad24c12a015df720d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:084d3002e359444604cbad55	1	cleaned-form:c0e5eb15b27d73702d8c713b	4	source-form:3f57b0aa62f39911a4d8d88b|source-form:43406ca736720fe9e93cc6d9|source-form:c0e5eb15b27d73702d8c713b|source-form:fa95335efc80e62af256fde7	UNREPORTED	STRICT_FLAVOR	c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0					GENUINE_ONTOLOGY_CANDIDATE		69	66	66	1	family.ace_cup_of_excellence	1	17	year.2008|year.2009|year.2010|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	0	69	0	UNKNOWN:69	169	false	false	true
concept-cluster:08551310f19de49111c6de8e	1	cleaned-form:dab880d2a49226c578ba41c2	1	source-form:855d28f19912f4607d5becba	UNREPORTED	STRICT_FLAVOR	dab880d2a49226c578ba41c283d6b7422a7c5e81fe965311f9da92d836516b64					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:08e0835e8df5e2deecf3c363	1	cleaned-form:d5d4ffd6e1894c213a9ddb54	1	source-form:48c56650be8bee7dd00d6a05	UNREPORTED	STRICT_FLAVOR	d5d4ffd6e1894c213a9ddb540db151e5d12e68de6482daf538a19e70a0b4e652					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	3	year.2020|year.2022|year.2023	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:08e973b0a4d2da46ee52ac5a	1	cleaned-form:08002677d8e8e2dddfc17ecf	1	source-form:ae8fa91c3855dd358a87846b	UNREPORTED	STRICT_FLAVOR	08002677d8e8e2dddfc17ecf3bc56b58d3a47d748dbd1a4fbd99ad483e954793					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
