cleaned_pair_id	left_cleaned_descriptor_identity	right_cleaned_descriptor_identity	record_unique_pair_event_count	effective_record_support	year_support	source_family_support	zenodo_sample_consensus_pair_event_count	maximum_single_record_contribution	pair_counted_as_source_assertion
cleaned-pair:d549ce78c6013371dff6ee99	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:18f67978edc828115b44b0b1	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:aa3d15ad139267e56a8c94cd	1	1	1	1	0	1	false
cleaned-pair:09ae70abd215fba6aa6c80ed	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:b6e4221dfda0c45f51475403	1	1	1	1	0	1	false
cleaned-pair:8bf2ff886a94d8d0c023618f	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:ba7ad46689f94dc14c1a456c	1	1	1	1	0	1	false
cleaned-pair:8638af91cbb0ea57f598979f	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:bbd13852609e32006653a34a	1	1	1	1	0	1	false
cleaned-pair:54634a2c327a392807d86876	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:1b74451d8a690386230aac12	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:ccfbf54a16301979086b9893	1	1	1	1	0	1	false
cleaned-pair:246ec7e9dfb910d61413940d	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:dd2f52a82f601d000cfa9a92	1	1	1	1	0	1	false
cleaned-pair:bba48fe1461583bcc7f8a9a0	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:e224ddc6b55af8b2a88404a0	1	1	1	1	0	1	false
cleaned-pair:13237cc5478d20f38f2a4970	cleaned-form:00bf2a71bb491c2c412609a4	cleaned-form:e3014020b824b5c7ea532b82	1	1	1	1	0	1	false
cleaned-pair:31c67970d4839895e20519cf	cleaned-form:00bf2a71bb491c2c412609a4	sensory.banana	1	1	1	1	0	1	false
cleaned-pair:d85f1622bea324b2b6b2d196	cleaned-form:00bf2a71bb491c2c412609a4	sensory.black_tea	1	1	1	1	0	1	false
cleaned-pair:f7ee0ea5b5d13ada44529722	cleaned-form:00bf2a71bb491c2c412609a4	sensory.blueberry	1	1	1	1	0	1	false
cleaned-pair:60b01edfd46d19e86c2aed8b	cleaned-form:00bf2a71bb491c2c412609a4	sensory.clove	1	1	1	1	0	1	false
cleaned-pair:e4307e6a7b635eb5e65bd82d	cleaned-form:00bf2a71bb491c2c412609a4	sensory.hazelnut	1	1	1	1	0	1	false
cleaned-pair:dbed8f009d5c0328978ce28a	cleaned-form:00bf2a71bb491c2c412609a4	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:3732ba9a3712d8b6b11e3858	cleaned-form:00bf2a71bb491c2c412609a4	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:11eb9eb08b43703ad855f220	cleaned-form:00bf2a71bb491c2c412609a4	sensory.molasses	1	1	1	1	0	1	false
cleaned-pair:a714510a159ae78eacb28498	cleaned-form:00bf2a71bb491c2c412609a4	sensory.plum	1	1	1	1	0	1	false
cleaned-pair:e908b6a9985dbe16ecd2428d	cleaned-form:00bf2a71bb491c2c412609a4	sensory.strawberry	1	1	1	1	0	1	false
cleaned-pair:d0754f384293cbfa224a05c7	cleaned-form:00d11132a27be6114cece180	cleaned-form:0a2562424d97b71d9d8acc0e	1	1	1	1	0	1	false
cleaned-pair:2a46b29ef40d0b804307294c	cleaned-form:00d11132a27be6114cece180	cleaned-form:0b571c894bfaacb2f4d9edb2	1	1	1	1	0	1	false
cleaned-pair:92e3239a40c600455ed9d83f	cleaned-form:00d11132a27be6114cece180	cleaned-form:0e27150cb1fc10c8366e5924	1	1	1	1	0	1	false
cleaned-pair:76b7cfc9f4bf8422ed616c9f	cleaned-form:00d11132a27be6114cece180	cleaned-form:12fad53d7ead16e0de5e2f4e	3	3	3	2	0	1	false
cleaned-pair:81e9afe87a69368860b061af	cleaned-form:00d11132a27be6114cece180	cleaned-form:13cc358c604102b8449c4760	2	2	2	1	0	1	false
cleaned-pair:e4bb29e4840d625dcfcbdf7b	cleaned-form:00d11132a27be6114cece180	cleaned-form:1e67037bc5e90f888a47cbef	1	1	1	1	0	1	false
cleaned-pair:fe2f12ad6d9a3c2b08d08762	cleaned-form:00d11132a27be6114cece180	cleaned-form:206b5ec743f4c4871bc45ea8	1	1	1	1	0	1	false
cleaned-pair:dd01d2d0d6f54bf22e7d5861	cleaned-form:00d11132a27be6114cece180	cleaned-form:2efe147f807a984572e45054	1	1	1	1	0	1	false
cleaned-pair:ab9aa080f4b1e7e4cb4fde95	cleaned-form:00d11132a27be6114cece180	cleaned-form:52f9f23c45b58c61bbe90e74	1	1	1	1	0	1	false
cleaned-pair:563f75a1cf690c35691bbeb1	cleaned-form:00d11132a27be6114cece180	cleaned-form:5af0c86ef845d3506cd0dce7	1	1	1	1	0	1	false
cleaned-pair:d0810e1a5b4e3483b3736c1e	cleaned-form:00d11132a27be6114cece180	cleaned-form:5bbff4bafa98bc2906bb5e3a	1	1	1	1	0	1	false
cleaned-pair:48de0d57ca8ccaaa51bd00cf	cleaned-form:00d11132a27be6114cece180	cleaned-form:5c17109d20746ad75bc1bb9d	1	1	1	1	0	1	false
cleaned-pair:be120baea07f900a4b28d73e	cleaned-form:00d11132a27be6114cece180	cleaned-form:61ddb2e64d1637a9df92baba	1	1	1	1	0	1	false
cleaned-pair:767aa73b2d77aaeac851f980	cleaned-form:00d11132a27be6114cece180	cleaned-form:68c3caa0078b2f7114ca63ba	1	1	1	1	0	1	false
cleaned-pair:51c2e872fedc4e757330e593	cleaned-form:00d11132a27be6114cece180	cleaned-form:70329b1c2fb2a364d806e0cc	1	1	1	1	0	1	false
cleaned-pair:196eecb179cb7aea035e84be	cleaned-form:00d11132a27be6114cece180	cleaned-form:7d108ddb9255c7f990a9ec23	1	1	1	1	0	1	false
cleaned-pair:63cc6ad865752ed0e14ea0ec	cleaned-form:00d11132a27be6114cece180	cleaned-form:918f112d100d00dec359dcf5	1	1	1	1	0	1	false
cleaned-pair:921838081d29b4d48be22e80	cleaned-form:00d11132a27be6114cece180	cleaned-form:94e44d9d24608ae2161d0c56	1	1	1	1	0	1	false
cleaned-pair:3d49fc143a2b7d3c08e80873	cleaned-form:00d11132a27be6114cece180	cleaned-form:9f4eaf3dd3d3caa5af39ff72	1	1	1	1	0	1	false
cleaned-pair:3f50c590adb17e8a9567933c	cleaned-form:00d11132a27be6114cece180	cleaned-form:a73860a05ec07cb9ce86d802	1	1	1	1	0	1	false
cleaned-pair:573a5b525f18923ff8ba3b16	cleaned-form:00d11132a27be6114cece180	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:c673b4471820c8d964bda8f1	cleaned-form:00d11132a27be6114cece180	cleaned-form:b418d9f63527a9a4636469da	1	1	1	1	0	1	false
cleaned-pair:113661c1c888d7986908c05e	cleaned-form:00d11132a27be6114cece180	cleaned-form:b9fdc539aabca967bdd0f4f9	2	2	2	2	0	1	false
cleaned-pair:a3f1942c7d75a5ccb5a63f78	cleaned-form:00d11132a27be6114cece180	cleaned-form:bb3c78a5ebceae972f96ce02	1	1	1	1	0	1	false
cleaned-pair:6ff5394d21616a2d6ca3e159	cleaned-form:00d11132a27be6114cece180	cleaned-form:c16a53f912ffe00d337fc477	1	1	1	1	0	1	false
cleaned-pair:cca7955540f623540b4cb5b6	cleaned-form:00d11132a27be6114cece180	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:d7d2e0ccd8935664e99f435a	cleaned-form:00d11132a27be6114cece180	cleaned-form:ccfbf54a16301979086b9893	1	1	1	1	0	1	false
cleaned-pair:a4bc2fc7cc31cf9dfcee4c42	cleaned-form:00d11132a27be6114cece180	cleaned-form:da1e1249b277e1901ff76bc5	1	1	1	1	0	1	false
cleaned-pair:0f7983af30c269b30f1b1083	cleaned-form:00d11132a27be6114cece180	cleaned-form:e3ae0782ba0071285ea94cdd	1	1	1	1	0	1	false
cleaned-pair:1134c5555fc69fef57916877	cleaned-form:00d11132a27be6114cece180	cleaned-form:fbdb2f7f6e6223ff9071a3de	1	1	1	1	0	1	false
cleaned-pair:fb9f2a6e2ed63a0bb3b5d263	cleaned-form:00d11132a27be6114cece180	sensory.apple	1	1	1	1	0	1	false
cleaned-pair:adbbdd886670180f6576fdd7	cleaned-form:00d11132a27be6114cece180	sensory.blackcurrant	1	1	1	1	0	1	false
cleaned-pair:6096f58ccc8854bbf163c735	cleaned-form:00d11132a27be6114cece180	sensory.brown_sugar	1	1	1	1	0	1	false
cleaned-pair:594be0eaea8fe551cfbcdaa9	cleaned-form:00d11132a27be6114cece180	sensory.caramel	1	1	1	1	0	1	false
cleaned-pair:d0e09cccd8a991b5185ffa51	cleaned-form:00d11132a27be6114cece180	sensory.chamomile	1	1	1	1	0	1	false
cleaned-pair:974c6ee903a22545b7f7c5ac	cleaned-form:00d11132a27be6114cece180	sensory.cherry	1	1	1	1	0	1	false
cleaned-pair:3ac531cc93fd3472ac7a61f4	cleaned-form:00d11132a27be6114cece180	sensory.ginger	1	1	1	1	0	1	false
cleaned-pair:37721afc50f67d69aaba2ace	cleaned-form:00d11132a27be6114cece180	sensory.green_tea	1	1	1	1	0	1	false
cleaned-pair:89c7b5666e10a42293496b4a	cleaned-form:00d11132a27be6114cece180	sensory.jasmine	1	1	1	1	0	1	false
cleaned-pair:2ce48ee95e7beba9e90357bb	cleaned-form:00d11132a27be6114cece180	sensory.lemongrass	1	1	1	1	0	1	false
cleaned-pair:90ec16a02db9219b1552b89d	cleaned-form:00d11132a27be6114cece180	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:67ec14de6e097624079a787b	cleaned-form:00d11132a27be6114cece180	sensory.peach	1	1	1	1	0	1	false
cleaned-pair:e8effc00675bb317ed4cd1ee	cleaned-form:00d11132a27be6114cece180	sensory.pear	1	1	1	1	0	1	false
cleaned-pair:ab9f1dd0820a9c1c6246b6a8	cleaned-form:00d11132a27be6114cece180	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:5078e84d82aa272a882d9a72	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:00f7f5e01c7c1b3572666d67	1	1	1	1	0	1	false
cleaned-pair:04737931d420d4945c086f84	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:01024deec75e9c0eb827d664	1	1	1	1	0	1	false
cleaned-pair:cfae7d0192e2233a63496cb4	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:025005b61199b5cdaf60d0fe	3	3	1	1	0	1	false
cleaned-pair:b752b64767cc836cecf1a23b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:03cdf3e00e74fb35b47208a6	1	1	1	1	0	1	false
cleaned-pair:533a425f1ce139a694ac0321	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:043d97d69419bd79f3b5c1d8	8	8	5	1	0	1	false
cleaned-pair:96376f9911f65557075c3ee9	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:04743878e86ec447b68be65c	1	1	1	1	0	1	false
cleaned-pair:fa906fe038bc23edd002ebbc	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:04c1a7fcea6c87175a9a5dba	1	1	1	1	0	1	false
cleaned-pair:302c59729b40396fd407ced2	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:04d588cb41b8022d1233924f	1	1	1	1	0	1	false
cleaned-pair:790cbabfcb998306fd5837c5	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:05870c7faa3787814e143b5c	1	1	1	1	0	1	false
cleaned-pair:fbdac8d6ce3651c952350fbf	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:06df90ccef78b5002bf5d2b2	14	14	6	1	0	1	false
cleaned-pair:887af36d1e66df5847c15349	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:07001e8089072aa27db4ede1	4	4	4	1	0	1	false
cleaned-pair:5208cb412afb187400dac543	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:09521b1c55b7146b1dd2ce12	2	2	2	1	0	1	false
cleaned-pair:ede8ed92ea705031140a9e66	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a052c147632c55a2ac98b45	1	1	1	1	0	1	false
cleaned-pair:1672345dd56724ab73c55c42	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a2562424d97b71d9d8acc0e	30	30	6	1	0	1	false
cleaned-pair:597462bd0eaa8e221050ec93	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a33dd1c80d3b50c265fdb2c	1	1	1	1	0	1	false
cleaned-pair:cd4b1fe916195c5db0c7e440	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a3fbd76022074f7e31cddf7	6	6	3	1	0	1	false
cleaned-pair:c9a69bd57f4c960f8a0e914e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a4ef253e3fef22cb9d3bc52	2	2	2	2	0	1	false
cleaned-pair:e590c61616f1272fe13a463f	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a6c8a62a8e4319500597a7a	1	1	1	1	0	1	false
cleaned-pair:80d9f893310c86f831b291c3	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0a74f3353673c6f25d8e5154	36	36	8	1	0	1	false
cleaned-pair:0c231df24ee7b13b471818a1	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0b26997311bf74e7170c5ccd	1	1	1	1	0	1	false
cleaned-pair:5141560a0b371e4e7c751495	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0b571c894bfaacb2f4d9edb2	5	5	3	2	0	1	false
cleaned-pair:46cfbd046e5ad43e5da56091	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0beca1c4f3e61feb51b43b1e	1	1	1	1	0	1	false
cleaned-pair:fccff9a2949bec67175826b4	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0cb4aebc5f1dbbf8c3eafb34	3	3	3	1	0	1	false
cleaned-pair:d28f4a460b1abc8c13619477	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0d0548eabbf94fa2459981f4	1	1	1	1	0	1	false
cleaned-pair:6c0c066f01111dbde3914294	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0d1008597e98fcfaa19cc296	2	2	1	1	0	1	false
cleaned-pair:d2c48f5c553f22d72f20dd0e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0e27150cb1fc10c8366e5924	8	8	6	1	0	1	false
cleaned-pair:be3c75a186b7db2cb9a97fde	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0e7de00c03e2497bc6f87567	1	1	1	1	0	1	false
cleaned-pair:18e7fdaac826ced32c23315b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:0f57ea044b812c6b509cafb6	1	1	1	1	0	1	false
cleaned-pair:bd1d09ef830573eaad51fc3b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:109c7f28ed7f6f3cdabc79a3	3	3	3	1	0	1	false
cleaned-pair:0495b8885a9ff6ff6bfcab8e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:10e9f5602d2492b386b4dc75	4	4	4	1	0	1	false
cleaned-pair:56bdf9fedccb1c263b077c15	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:10ef487e48df3a7dabf54101	1	1	1	1	0	1	false
cleaned-pair:0591b60909cdf8e48015d3e2	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:120b0112acf24c285dab276c	1	1	1	1	0	1	false
cleaned-pair:9936d4d8a45de92c871e10d1	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1220e192481b60ee7b4a3005	8	8	5	1	0	1	false
cleaned-pair:aee86be7b763b9d79aa95f63	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:126a68e47a731cffec5e37a2	1	1	1	1	0	1	false
cleaned-pair:a1cda50b98292bed82b36884	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:127c2817bd9e778721d5ec9c	3	3	3	1	0	1	false
cleaned-pair:4dc25ea58f1abfcc89d80276	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1296f8ddbcb9eb26da38aaf4	1	1	1	1	0	1	false
cleaned-pair:984f55fa9f36e2f0b8c38100	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:12fad53d7ead16e0de5e2f4e	66	66	11	1	0	1	false
cleaned-pair:179497c6885824c529ea8e18	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:139522337eabe97c970dda95	1	1	1	1	0	1	false
cleaned-pair:a4978ed1e8451b27e7248298	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:13cc358c604102b8449c4760	2	2	1	1	0	1	false
cleaned-pair:8dd793a8975db4191f648c55	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:145909771701d5addecc3cf5	1	1	1	1	0	1	false
cleaned-pair:af055110e650bf2519ad5af9	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:16850a4f5d42ac1428b6ca7d	1	1	1	1	0	1	false
cleaned-pair:755ab08e4679b458e1435ba9	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:17041895738992968b3dfba1	1	1	1	1	0	1	false
cleaned-pair:b28dea2bde1ea88b59b75c99	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:17840323ea59b5e1c1383d90	2	2	1	1	0	1	false
cleaned-pair:c3e5e55a3eed5192065a3b52	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1830cffaa825b1aeabb2e941	1	1	1	1	0	1	false
cleaned-pair:f220ec452ab7875d8cfaa2ff	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:199b7c5c83d009d169aa9253	1	1	1	1	0	1	false
cleaned-pair:0d2d754aaeabcb8761d9fde5	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:19a1064906c07c6e6bf42488	1	1	1	1	0	1	false
cleaned-pair:695e3e1f87c4e6c28a4c3001	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:19bc1412cd02b75ee2468bf0	1	1	1	1	0	1	false
cleaned-pair:7ebb7412023753c9343d1b59	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:19c8033b70cf5096608375a5	1	1	1	1	0	1	false
cleaned-pair:7bfeca37444462fdbef27d57	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:19cb8b968a0c140198161d72	1	1	1	1	0	1	false
cleaned-pair:3ad3f9942930e9c0ebd9f99b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1a5afeda973d776e31d1d726	6	6	3	1	0	1	false
cleaned-pair:d07882aea5d1e4322435e4a3	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1abd255a4f8dc74362baf9b4	1	1	1	1	0	1	false
cleaned-pair:9f77c3b9b8c69845962e7a93	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1ad25926af75be80d80a6551	12	12	5	1	0	1	false
cleaned-pair:82260bf60694286ae8268f3d	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1b35cfba043c1d10319eaf83	5	5	4	2	0	1	false
cleaned-pair:1ea6badfea43af2025b45ec0	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1bbaad9434fc6ed6e649f64f	1	1	1	1	0	1	false
cleaned-pair:c7fefc0c38ed0399abfb9d8f	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1bd3f74eb7f20d686c9c25a9	16	16	5	1	0	1	false
cleaned-pair:442b24425ee11081b34f7a07	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1d1d7d90769a36e59b9e2d5b	3	3	2	1	0	1	false
cleaned-pair:2beaf4af3492268edd249b85	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1d43a827fffabc0d91a3cd04	1	1	1	1	0	1	false
cleaned-pair:8dbd6e4685f4117f560e265d	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1e67037bc5e90f888a47cbef	1	1	1	1	0	1	false
cleaned-pair:522a367f8f5e5ed009443ebd	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1f36113c61fad836e3f47115	1	1	1	1	0	1	false
cleaned-pair:3b5c99c731148604e33a26eb	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:1fcb1e81634628f462b343e2	1	1	1	1	0	1	false
cleaned-pair:a31d8ba69f441ad992a647d6	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:206b5ec743f4c4871bc45ea8	6	6	4	1	0	1	false
cleaned-pair:7b83bad9cde8b662e1b414fa	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:20fbce24c63b380bedf4723d	1	1	1	1	0	1	false
cleaned-pair:acc468fc4da094d12e2200d7	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:220cb702ea546853bd17ba0c	1	1	1	1	0	1	false
cleaned-pair:b28dedfa5f6b867af94cf00f	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:221f1ba905d29b4edd16d01a	2	2	1	1	0	1	false
cleaned-pair:039bbc4eda3583a21824c21e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:22d2084f01936c564e690d17	1	1	1	1	0	1	false
cleaned-pair:abda680a5ed5415729258638	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:25852c87d6e47fb8d7d55400	3	3	3	1	0	1	false
cleaned-pair:752d5ac2fb7817f1652ecccb	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:25a154f482005a92c17b4124	1	1	1	1	0	1	false
cleaned-pair:64e1379bf0de9ddf8f9367cd	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:25a9dba42e0fac74c3d2729a	1	1	1	1	0	1	false
cleaned-pair:4b76986f9ee5ed6fa7b61b0a	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:25b2adcfec3e5d5332604e8b	4	4	2	1	0	1	false
cleaned-pair:3a0882777522c568e1b02e26	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:26484284e63a6a57ac1e9a5d	1	1	1	1	0	1	false
cleaned-pair:8b5828aedd985a6545e3183e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:26756c40c1d22ee1e3b100a0	2	2	2	1	0	1	false
cleaned-pair:184702dbc14f34b6d8806151	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2678b606efc928ad6580f249	1	1	1	1	0	1	false
cleaned-pair:09089501f1b251d8797dd997	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:26ab1631ff0fd26b85906418	3	3	3	1	0	1	false
cleaned-pair:431925117b977527b96ee665	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:27e95e2bf7447b70463f8cd9	1	1	1	1	0	1	false
cleaned-pair:cab84d9927edc94d5b1e86a7	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2840d68b71e2564bcee9d630	1	1	1	1	0	1	false
cleaned-pair:6e669290c23a4c9e141dcacf	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:288d15941cb6a8fa8d611ad3	3	3	1	1	0	1	false
cleaned-pair:aaa437019abaf7fe5cc71cf4	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:28a608c7ef2dc2a07ab074d4	3	3	2	2	0	1	false
cleaned-pair:72cbd297e7122654696721a2	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2906010acb3279f7a91a4d48	1	1	1	1	0	1	false
cleaned-pair:0b7401b30a7c67b554f5db32	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2936d2ef94028b25eaeae469	1	1	1	1	0	1	false
cleaned-pair:895d4cd1b117b6bc23406bde	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2a4796d53a1ec4dd67daa38b	33	33	6	1	0	1	false
cleaned-pair:1e47f82700487560f64b7f09	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2b35ed6944dd2e8f7462b140	3	3	1	1	0	1	false
cleaned-pair:1343f425befaaa2838ab5c48	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2c18baf496d7738460630a99	2	2	2	1	0	1	false
cleaned-pair:0fdc2fded9638ad79b9564fd	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2c2ddcdefb3441e9ef2dce13	1	1	1	1	0	1	false
cleaned-pair:18acc1d5fe312b46a13acc8d	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2c368322161c7ffb09b1bc6d	1	1	1	1	0	1	false
cleaned-pair:6effc0885af033cfb241e358	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2c9c2af8a28225d98b2ebc5d	1	1	1	1	0	1	false
cleaned-pair:5c859bd2c4ed094918410c5b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2e86ba52ae062c2fa970c83e	1	1	1	1	0	1	false
cleaned-pair:09d86e8304fb7fc4230692a8	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2efa64f91736e51bfbcae85b	3	3	3	1	0	1	false
cleaned-pair:5b1e960a1b54a1a1fa74388b	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2efe147f807a984572e45054	28	28	7	1	0	1	false
cleaned-pair:b696d4556798b04913808370	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:2f453d7b1d6fe3c41dac4964	1	1	1	1	0	1	false
cleaned-pair:75382719f76697ba4b1c0075	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:306146bb8377d71707b52e0f	1	1	1	1	0	1	false
cleaned-pair:a9eec15bea8d25eae2e3d345	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:309fd2d254161060a48e262a	1	1	1	1	0	1	false
cleaned-pair:0c837db73ea027f086b7cc01	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:3145cd54a299a3e5ba25585d	1	1	1	1	0	1	false
cleaned-pair:54f5bf0b9e59532de774dfb7	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:31529de404f3360c6dd9685b	1	1	1	1	0	1	false
cleaned-pair:800700c5f9dc1719315692be	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:315600a556a5376ebaeccc4a	8	8	5	1	0	1	false
cleaned-pair:bf981214c613b3a2fd0af742	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:31a2d5282683edb3a22c565f	6	6	4	1	0	1	false
cleaned-pair:0767eeb785a77548e01830c9	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:32c4feed996880bc92a062dc	1	1	1	1	0	1	false
cleaned-pair:6c7b2195576312f02425b9bc	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:32cdb619196200050ab0af58	1	1	1	1	0	1	false
cleaned-pair:832d6b02f60409e99eafe83e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:333e4a28f34f40e412e5f3e8	1	1	1	1	0	1	false
cleaned-pair:44303c4ffd7911a83858301e	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:33731d007835b9cecbaf66fa	1	1	1	1	0	1	false
cleaned-pair:9567f68e6effcca95c4e0707	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:338c539ace81e3b375a2994e	2	2	2	2	0	1	false
cleaned-pair:17fcc691eccf49250e76da13	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:346ddfe8ec854bf5cf1e7471	1	1	1	1	0	1	false
cleaned-pair:7c3aa205128660053541e557	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:34d1396aaf3a954c13ef1910	1	1	1	1	0	1	false
cleaned-pair:341052aea5e46045c1b39054	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:35c255ebbf5f0888182e3000	1	1	1	1	0	1	false
cleaned-pair:b9dad59d9fb441504afcc9e6	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:35d0a1b4fcc65795bd41c39e	1	1	1	1	0	1	false
cleaned-pair:c3e8242853d35c9b9ff95fb9	cleaned-form:00d2064db061fbc29e714b94	cleaned-form:3609eddbc36b1a391389f1d1	5	5	3	1	0	1	false
