segmentation_group_id	effective_record_id	source_family_id	publication_layer	source_field_label	source_locator	raw_field_text_or_restricted_pointer	raw_field_text_sha256	first_pass_atom_count	first_pass_atom_sha256s	cleaned_atom_count	cleaned_atom_sha256s	segmentation_decisions	minimum_segmentation_confidence	decision_basis	review_requirement	segmentation_reversible
segmentation-field:f355c37f6367340677005c84	effective-b2:50ba716c78adce38b76abcef	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:5f0c40fa599b66783f1c838b580d7235235ce1c2b366ddfab0018a233c588031	5f0c40fa599b66783f1c838b580d7235235ce1c2b366ddfab0018a233c588031	19	05dcae2b47ae8627c7efc7039efad0130b750e598ada60408ca22bebd74d1e1f|12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0|1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c|23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227|3466da5aa891ca77183140592c8b905f03ae1932f9d3fbbcd2a14207110870e0|5735e19037c96954356e050027d19705d07879180dd52f62b638c3aca1d02ee6|6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1|7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0|70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac|7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35|97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e|9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|a50404fafc86e3eb64dbbe1808af677e3792bc45f0ff33bd84729555a2ac7907|cdc56610ee59993ee752f47de6bf28086441a2b5c9a8ef0bfdcce632c760d7b2|dc1abeb636504354e7a02cde5ae3dcfe90ef4d4d8f98f2ef1fa9d430e4892f65|eebbf6457e46a7f63acdf9b97390f790ba443d60cfa44b607da7e5c40aa1cc1d|fb5481bf784f857bd0dd39ca334c1e03c9004dc572a09d2e0aa1cf787ccbe87f|fdeb33892d1867626d6d2b06b5596653202e6a3ed9962cc4f542d86ba06837b1	19	['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0']|['1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c']|['23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227']|['3466da5aa891ca77183140592c8b905f03ae1932f9d3fbbcd2a14207110870e0']|['5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69']|['5735e19037c96954356e050027d19705d07879180dd52f62b638c3aca1d02ee6']|['6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1']|['7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0']|['70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e']|['9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['a50404fafc86e3eb64dbbe1808af677e3792bc45f0ff33bd84729555a2ac7907']|['cdc56610ee59993ee752f47de6bf28086441a2b5c9a8ef0bfdcce632c760d7b2']|['dc1abeb636504354e7a02cde5ae3dcfe90ef4d4d8f98f2ef1fa9d430e4892f65']|['eebbf6457e46a7f63acdf9b97390f790ba443d60cfa44b607da7e5c40aa1cc1d']|['fb5481bf784f857bd0dd39ca334c1e03c9004dc572a09d2e0aa1cf787ccbe87f']|['fdeb33892d1867626d6d2b06b5596653202e6a3ed9962cc4f542d86ba06837b1']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:e8b07d692786d31fccc63aca	effective-b2:50ba716c78adce38b76abcef	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:dce04f7367941bcebe89810a5e5596211e3525bfbd2e1b2f34ead9acb651f5a8	dce04f7367941bcebe89810a5e5596211e3525bfbd2e1b2f34ead9acb651f5a8	6	0bbd458c9fbba54e8b0dea94e3b5ecd8f89639b48dcb050c8309a174b76d0efe|4c4667ac0145721845b6a59b0f265d2b830be70e5cbb1bd77048f414b2def6a0|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|a56fc8aaf1dbedc22b3ea2e2866cbdde202c77f48b3b6696ac8221b825bfcf9f|e676c67ba14337a056b0f1250eaf6618841ca4db01e2febefec852c274c2d15e|f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	6	['4c4667ac0145721845b6a59b0f265d2b830be70e5cbb1bd77048f414b2def6a0']|['97521e887688b3cc6fe1aa07715b583c8904348ec779b456ee34e8c1124066be']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['a56fc8aaf1dbedc22b3ea2e2866cbdde202c77f48b3b6696ac8221b825bfcf9f']|['e676c67ba14337a056b0f1250eaf6618841ca4db01e2febefec852c274c2d15e']|['f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:ebf0e45da9bc9e1b1d5e699a	effective-b2:50c1e9583d5da111c01c7f10	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:617e44b5eeaa545c0d1c4da75611a408b0766c7ba9cddf3f044829fbe24eb8a5	617e44b5eeaa545c0d1c4da75611a408b0766c7ba9cddf3f044829fbe24eb8a5	6	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99|3748fbd132cd645a37562a4dd529c91442bfa156adcf96a311c1e1ff98f46636|7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509|90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc|a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6|fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	6	['0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99']|['3748fbd132cd645a37562a4dd529c91442bfa156adcf96a311c1e1ff98f46636']|['7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509']|['90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc']|['a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6']|['fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:c96dfa4a58d90c069857fc62	effective-b2:50c1e9583d5da111c01c7f10	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:c6c0ab10fd6e98c9075e894713c150f27763d776b4275cf86e776d6e86e4eacc	c6c0ab10fd6e98c9075e894713c150f27763d776b4275cf86e776d6e86e4eacc	5	0aa1ae3f10b163c28a2b806fe6f3aa9cb1ca2123fcc5df5ee9c836a019804d00|32b9a4fe16405c1ef535278828bcb49ca148d7c1015ea3b20b24b00098814ebd|42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da|7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c|cb99b1265d63aa9b1849e3daf886230fc4e68a3defa32194c03d5310603bd160	6	['0aa1ae3f10b163c28a2b806fe6f3aa9cb1ca2123fcc5df5ee9c836a019804d00']|['42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da', 'b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da']|['7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c']|['cb99b1265d63aa9b1849e3daf886230fc4e68a3defa32194c03d5310603bd160']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:80379cac3866e00dca8f029e	effective-b2:50c1e9583d5da111c01c7f10	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:eaea0625f472c063c906dee7c55870622955942bb0ae386a85814e8ba84e1cb0	eaea0625f472c063c906dee7c55870622955942bb0ae386a85814e8ba84e1cb0	4	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478|36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f|7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748|a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	4	['06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478']|['36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f']|['7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748']|['a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:0b5cc27c768d321a8e8ead57	effective-b2:51024fc15e274b9b2a0e3867	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:0b8a8e3ddb86f73ea3bc491aa97eead7834da422f1355d1500fef731e7e5b99a	0b8a8e3ddb86f73ea3bc491aa97eead7834da422f1355d1500fef731e7e5b99a	3	71d6a37fa41aba8789868f45be4dfa89f0ad81e93aca9e8b8f1be8abba972ca4|a44fad79b0149972ebd96c295580f1129c52d55844f91ddadfda137e6cf690c0|a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	3	['71d6a37fa41aba8789868f45be4dfa89f0ad81e93aca9e8b8f1be8abba972ca4']|['a44fad79b0149972ebd96c295580f1129c52d55844f91ddadfda137e6cf690c0']|['a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d652574c8c50f6690bb65454	effective-b2:51024fc15e274b9b2a0e3867	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:a5065d56d43014192dd3a0afbd3d70120d893aa7b42496168beacf8119434891	a5065d56d43014192dd3a0afbd3d70120d893aa7b42496168beacf8119434891	2	40a770acbf0d9e02994a89f4b6d01060cac310d1faf5f0968b4583704bb7e4b2|4b3d4a0dd732f791ca897e95488b5d63caf128d8691b6f5bbc54f866b9b97054	3	['42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da', 'f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739']|['4b3d4a0dd732f791ca897e95488b5d63caf128d8691b6f5bbc54f866b9b97054']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:fba0b280f0e9d165edd23a6e	effective-b2:51024fc15e274b9b2a0e3867	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:f3e515dcb8f66ab459aa5bc5ea866a9a12c35828cc8b490a40b8a753a64c07b1	f3e515dcb8f66ab459aa5bc5ea866a9a12c35828cc8b490a40b8a753a64c07b1	6	315600a556a5376ebaeccc4aef26957fce167570b384a06e7b4a4ba7d617d7f3|37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567|6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1|8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b	6	['315600a556a5376ebaeccc4aef26957fce167570b384a06e7b4a4ba7d617d7f3']|['37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567']|['6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1']|['8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:4731fe5a32636d07b791dd9a	effective-b2:51059698779631ab3a3c76f2	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:7f0291a46c8c136b8a2ccdb55114d3d873cbd7f8b45ed04b49c74082e9ebe53c	7f0291a46c8c136b8a2ccdb55114d3d873cbd7f8b45ed04b49c74082e9ebe53c	5	6ba97f112f809685770b8b9915fed4ac51b6a4618ee9c73010bea81c99a02448|7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748|cc1d86b81a087c9a92cda82911e1efa303b138fd084483d6a0dedff2a53e1f7d|d4b33a2e35eb8b5cfdbbc851299d03a0007afb1b26aa324019204dda24cda778|e1d9144c683c933a48488096407ac065b6e6c1aafab99720f080377a34b0cabb	5	['6ba97f112f809685770b8b9915fed4ac51b6a4618ee9c73010bea81c99a02448']|['7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748']|['cc1d86b81a087c9a92cda82911e1efa303b138fd084483d6a0dedff2a53e1f7d']|['e13fb53a594fa513afc34fa78b2353690e85fe1ad7414857c99ccfb97c818251']|['e1d9144c683c933a48488096407ac065b6e6c1aafab99720f080377a34b0cabb']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:3ea368b779f07fba533aa9dc	effective-b2:51059698779631ab3a3c76f2	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:947784fa571f378c24f15ae59b1750ab3067ca48fbe934fd9d96f339bce33d0a	947784fa571f378c24f15ae59b1750ab3067ca48fbe934fd9d96f339bce33d0a	4	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac|7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c|da51938777726566b44abd22acdec22f3ca866b82670c1666e180d4b822b27fd|de68af38ac459dfd60841f3e7e0795c88e8abc5e57fbac3f7360121e545391c5	4	['447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac']|['7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c']|['c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed']|['de68af38ac459dfd60841f3e7e0795c88e8abc5e57fbac3f7360121e545391c5']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:65b0fd24557d3b0a09c0fb51	effective-b2:51059698779631ab3a3c76f2	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:ff369646b2e1688fc1514f6a7f8933f2a4464181fce7ccaeb11c104c435ec34b	ff369646b2e1688fc1514f6a7f8933f2a4464181fce7ccaeb11c104c435ec34b	5	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496|31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d|79ba7c4628c18e9ac1ab3ba1fad2a15ac7d344292aff33aac60d0e7bbc6ed38e|b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20|f2518cef0007ee3d236b0d4e5d3e5194ec02877ac9df813947056dd9dba2bde3	5	['0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496']|['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0']|['31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d']|['79ba7c4628c18e9ac1ab3ba1fad2a15ac7d344292aff33aac60d0e7bbc6ed38e']|['f2518cef0007ee3d236b0d4e5d3e5194ec02877ac9df813947056dd9dba2bde3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:f645dbf8195c134447251ed3	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=12;column=14	hash:sha256:13622e36845d1ff10ac62039e41a0f40dcfdc7c3dd52007969663a781c3080e0	13622e36845d1ff10ac62039e41a0f40dcfdc7c3dd52007969663a781c3080e0	2	8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	2	['8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:7da80b4efcb4c0a13ff855c6	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=103;column=17	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	['184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:e8a1f2a5c6f54f4e26791f80	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=103;column=20	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	['184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:ab6912641c2fd8b6cf0bbf96	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=293;column=14	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	['184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:be63ba091ef3876e3bb08a9f	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=481;column=7	hash:sha256:23d28412668609a9a63949e86166576cdb0e06e099cae8f298dd97bcd4d5d915	23d28412668609a9a63949e86166576cdb0e06e099cae8f298dd97bcd4d5d915	3	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94|95c62f4729267dc1938c5579f414a001746e04f7373b3183d343ca67ed6a8ac3|dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	3	['1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94']|['95c62f4729267dc1938c5579f414a001746e04f7373b3183d343ca67ed6a8ac3']|['dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:2cf00dfcc64d20902be91e6d	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=12;column=9	hash:sha256:3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	1	3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	2	['48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6', 'fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9']	HEAD_PLUS_MODIFIER	0.940000	LEADING_MODIFIER_PRESERVED_SEPARATELY	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:08f067ec574fc4391b4a44c6	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=481;column=20	hash:sha256:38f8247aa36c6db174a304a4137a231b7758b54323ca9371e8c0df6591e11bec	38f8247aa36c6db174a304a4137a231b7758b54323ca9371e8c0df6591e11bec	2	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28|f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	2	['e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28']|['f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:cd9796b9ad66698ea25c2b5b	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=293;column=5	hash:sha256:3d66e17bf0e43be43b4a8d830afe5c1804a1f8eb03dbb4ada18602984dd2c796	3d66e17bf0e43be43b4a8d830afe5c1804a1f8eb03dbb4ada18602984dd2c796	2	7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	2	['7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:a851aace31f1d5825b550995	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=293;column=11	hash:sha256:487bf8fb7622e9375cb4ad82fef2ffbeecb6e5447d093f4428ad3d5d631f30db	487bf8fb7622e9375cb4ad82fef2ffbeecb6e5447d093f4428ad3d5d631f30db	2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|d9d3d9657be077f92cb52a5cfa479d4505ed286a132fc80b9926f021acaa7dd7	2	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['d9d3d9657be077f92cb52a5cfa479d4505ed286a132fc80b9926f021acaa7dd7']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:60db295b8e4d8ad884b5bdf3	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=12;column=17	hash:sha256:4b29a6c54d66a546a0f60fcf054c5cc5e49436acc1845af41c7612729d44721e	4b29a6c54d66a546a0f60fcf054c5cc5e49436acc1845af41c7612729d44721e	2	5bed85bd69a5502a8f645a58a05e979f94bdeb77b957199ce8429e0ffbc01257|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	2	['5bed85bd69a5502a8f645a58a05e979f94bdeb77b957199ce8429e0ffbc01257']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:37650c3c4822ef03deb95bed	effective-b2:51095fb25e821a34bb49ae51	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=103;column=11	hash:sha256:4d5615690b7789952b4cd2fb8f04ba90cb2361400d3f64167850a0425eba8e64	4d5615690b7789952b4cd2fb8f04ba90cb2361400d3f64167850a0425eba8e64	2	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3|9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	2	['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']|['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
