concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:021a37d5fcdab9f7756708ae	77	cleaned-form:00af40f99c5bbcbdb6dda43d|cleaned-form:02b1ae2279990fa9839403bb|cleaned-form:03cdf3e00e74fb35b47208a6|cleaned-form:058282f9f0c76c1eb098247b|cleaned-form:0a3fbd76022074f7e31cddf7|cleaned-form:0f58b8c4085223691493d75d|cleaned-form:100982cff6514d03909ef494|cleaned-form:118d4ab7c1214d682e64dc14|cleaned-form:15147318dba45cbbe646f78c|cleaned-form:1573bfc3f0675ce8694129af|cleaned-form:159fdb5076ba80d71c4c2bd2|cleaned-form:1caac266a8b39897b59c5ce7|cleaned-form:1d06d9b017cff0639368373e|cleaned-form:1f893d05f50d72d25ba448b5|cleaned-form:215b9f161cd8be57f151738d|cleaned-form:240d6258cfe821a64cd6db7f|cleaned-form:27cb814ed764551ea3f6710c|cleaned-form:29b1f6d4a36d4dfd09d2b7e7|cleaned-form:29f5715cde194561c0ed900d|cleaned-form:300f137a878f79dcba4f0f4d|cleaned-form:3220242003f99c0b6b747dc3|cleaned-form:37dec8b30300d64bc9de7c60|cleaned-form:39a023ea2e4268dc84e6ca5b|cleaned-form:455e4a701979bb1766312c8e|cleaned-form:4810eb165b0df3591cb8702c|cleaned-form:4aee4ac16907823e1e62e961|cleaned-form:4e32948c362f084514ebafbc|cleaned-form:5163d29a557fa85f0141008b|cleaned-form:5b27328d0f6f4c856d0d8b78|cleaned-form:64976dd4f2c3ed88ff30d79a|cleaned-form:66ce741bb755ad09848f97a5|cleaned-form:69771ca8e9d74a72c1142b45|cleaned-form:6c19aeea07c115d23b432295|cleaned-form:7038dd779f81162e444a3060|cleaned-form:7334ad4dd5b0b1d5d3592a0d|cleaned-form:735a30faf187952e7089db10|cleaned-form:76fd2a4d87b7b3c5f8500227|cleaned-form:7bcf701c8c364843f24bf92f|cleaned-form:821dbbce3d9178219315af5b|cleaned-form:82c4d762476933daff18f071|cleaned-form:83af88de8cc59c04780bda7c|cleaned-form:84074e69e241f25093a33977|cleaned-form:8d75477c021db4d781158cd7|cleaned-form:8ff603a85f53c2264b46ed7c|cleaned-form:90003291da8d7d806d68460f|cleaned-form:907ab474126746cd8a4e4535|cleaned-form:91d22c736ffd5e7ee3981c35|cleaned-form:9b2c9da1bb9780cbf86bd99a|cleaned-form:9db71be5a1cfba525bc42a52|cleaned-form:a132a893d0e32037a75ca71d|cleaned-form:a1f282a2d6078df3a4137304|cleaned-form:a40010d6046616915d64e2b0|cleaned-form:a5a02b2f8fc4ab13e65a5256|cleaned-form:a9fffa8700250b3fe1b0c535|cleaned-form:ad1c2fd81008df0682732ca8|cleaned-form:b0ca1a75f33bb524cdad4a7a|cleaned-form:b16a27f96df36ed1d1d0cc74|cleaned-form:b6f983d631ca8701812234ab|cleaned-form:bf646d956e5eb469fc6e76f2|cleaned-form:c722532ddf27384102e6d25e|cleaned-form:ce90223572c67091b789cb80|cleaned-form:d3ed7c2a530dc428003fe083|cleaned-form:d6fc137778de8390f67343b3|cleaned-form:d9a151164d79fc89e4ccb6bf|cleaned-form:dc3fcae12d04b8000b9198c9|cleaned-form:de46aaafa5c98d7e1659ed9a|cleaned-form:dfca35034fe26634f49d71d6|cleaned-form:e02ede09b606808ab4fda2bb|cleaned-form:e2bf8a5a966d2d76b9a0d331|cleaned-form:e59820f09756f3c7a7a33b9e|cleaned-form:e5cdb485e8e9e3328e6e8033|cleaned-form:e8c8f05fb417eca18defa716|cleaned-form:ea0c7b2bb38e67031759760a|cleaned-form:ea78ec6b1496105c0df2639c|cleaned-form:efa3f0119c7ca3c8c2480fc1|cleaned-form:f132c4e885736c8b05d05a0f|cleaned-form:f3f2b723982d42daeb316bb3	167	source-form:01ae1d946875f04495c05b16|source-form:02a18d065cc339f27638b56a|source-form:02b1ae2279990fa9839403bb|source-form:035abd7623357effde1dbe75|source-form:058282f9f0c76c1eb098247b|source-form:068f4039709f0ca5c8ffe1c3|source-form:08aad50a7bbf3908383d91a2|source-form:0a3fbd76022074f7e31cddf7|source-form:0a720c53db55c547f7cae255|source-form:0c1d0157d15b34cb3f275b6b|source-form:0c97b9fc3ac1e15ed3e650c3|source-form:0d29acd320d00692859cb30d|source-form:0d81b527b6ad9ba80c7f961f|source-form:0f58b8c4085223691493d75d|source-form:0ff752a37fc407f04767aa8b|source-form:100982cff6514d03909ef494|source-form:118d4ab7c1214d682e64dc14|source-form:123406815079c9414c6069ba|source-form:12611179317c0c57c4d957c4|source-form:15147318dba45cbbe646f78c|source-form:1573bfc3f0675ce8694129af|source-form:1596710ae26dce92a3327b07|source-form:17de97f03b1f5dc5d41e3ba2|source-form:1940646568bcaa725fee0b0e|source-form:1af138746e0aa011e195fb02|source-form:1d06d9b017cff0639368373e|source-form:1d3346999e220a09e7b95b60|source-form:1dc4e7cbe6306b11ef619e96|source-form:215b9f161cd8be57f151738d|source-form:22798af3dc2956b8924caf56|source-form:22c4c839d5d7746f20a37f88|source-form:2330a04dd6f710eff7bd774d|source-form:240d6258cfe821a64cd6db7f|source-form:246dbf5a33f74de409d5a31b|source-form:24bac984133a30451d7599ff|source-form:27cb814ed764551ea3f6710c|source-form:2979ab53f49e407e0ed9f4e2|source-form:29b1f6d4a36d4dfd09d2b7e7|source-form:2dcf37acc8e3b8a44120504c|source-form:2fe7e38335a76e4be8a5b0b0|source-form:30514ac2698b673c6adfe3ff|source-form:31079db6fddf9457c805a554|source-form:3220242003f99c0b6b747dc3|source-form:34e201605d4b4011c93e6247|source-form:37dec8b30300d64bc9de7c60|source-form:3903e08b852e20f9f7af8ed5|source-form:3972a98d2a7192b02fb57909|source-form:39a023ea2e4268dc84e6ca5b|source-form:3bb97d735d8d1281e057831c|source-form:3c1818178e75e74559fb3271|source-form:3c1b88d8c317cccd2028f8b8|source-form:3c9548e146581bb5f8a23441|source-form:3cbaebfc181f374e6d71a2ee|source-form:3cbca7d8ec77f26bf0947693|source-form:42a6f1e36d36423a7ddc026f|source-form:42cf420ea3a8d091ddc4634b|source-form:43e02248fd74610e14c0b6d6|source-form:44860feb01f2291789e3afa8|source-form:45960d28b984964bb518a0ab|source-form:45c615df57338776b5bc141c|source-form:4810eb165b0df3591cb8702c|source-form:4884ee887b3501f9dbf64b24|source-form:4aee4ac16907823e1e62e961|source-form:4b046bf987929b728b67fe38|source-form:4e32948c362f084514ebafbc|source-form:500fb267e4b010e86978a9cb|source-form:522dd930869d8ba9011acd72|source-form:52f7445a25365532e06688c1|source-form:53144710c871573a939439c5|source-form:5572d8331d6fd80232780d70|source-form:55df0bb5e067e625ace3cfad|source-form:564e28adc13b5dd824d840e3|source-form:566252a884948f8c4c3f4b20|source-form:5b27328d0f6f4c856d0d8b78|source-form:5ea2ac96a4e7f94ac654b917|source-form:63a87bff0b0c50b820e7f7d3|source-form:6461652ed1da8bf05b5912aa|source-form:64976dd4f2c3ed88ff30d79a|source-form:64a5695373bbce86a3c1de7d|source-form:69771ca8e9d74a72c1142b45|source-form:6b26754316da01d84bd3a5b8|source-form:6bda4b8b669807307d578c8b|source-form:715049ef29a51184e9d8d7d5|source-form:71771b649f63089b4dd591cb|source-form:7557f1cacaf2acfc837adee4|source-form:7692263a64f6e547078e0b1f|source-form:76de9812007f1aacb6e533c5|source-form:76f0426500cad8d055ef62da|source-form:76fd2a4d87b7b3c5f8500227|source-form:77cdd2206289c0439491b44d|source-form:7bcf701c8c364843f24bf92f|source-form:7eac8d73783e38f6f4002ff4|source-form:80f55b294a9dfcfdc74dca54|source-form:814be38a730c0e04f3cb2d58|source-form:821dbbce3d9178219315af5b|source-form:82c4d762476933daff18f071|source-form:837e290ce695cda676db5f58|source-form:83d09f60ef6d726379c67c4c|source-form:845ac5398216bf8add7655d3|source-form:8cdffd3b8bbd213a3e9a82fc|source-form:8d75477c021db4d781158cd7|source-form:91d22c736ffd5e7ee3981c35|source-form:968fe5f7c57be727a231fcc2|source-form:989dcb05f89bcde2c8d27afb|source-form:98cf30eac283ed781f4d80b0|source-form:9cb2026cbc075f66e6c38fb5|source-form:9d3b72aef577e0f0d910605f|source-form:9db71be5a1cfba525bc42a52|source-form:a0aa5444da9471ef12203873|source-form:a132a893d0e32037a75ca71d|source-form:a1510eb61369193dfcab6919|source-form:a1f282a2d6078df3a4137304|source-form:a2f957a88d6273ae1e0674c5|source-form:a40010d6046616915d64e2b0|source-form:a44311626627ec066437ee52|source-form:a5fd91c4519dd1024909a8e7|source-form:a7bf775584e0c85dd27e0885|source-form:b0bfc171676ae36a6d7bf0b4|source-form:b16a27f96df36ed1d1d0cc74|source-form:b262bf5c9c25efeab819c996|source-form:b54e0a3255175c8fe1ba6ac7|source-form:b5b78a024478fd062e40f467|source-form:b5c3067ee281fc2cb3b6d733|source-form:b7d0fb46c2b65b031d3a842d|source-form:b7f5f0d4abe74d802e710dde|source-form:b9a0da4049d7c3ea4872f262|source-form:bb362d36a3c827676d2d93d7|source-form:bb3dd3a89677db3b750a62cf|source-form:bcc2b3dd2bec0f926703f477|source-form:c15e1264581bfbe6706cfb18|source-form:c515002ef3a0d1326e2d1da7|source-form:c5c126c8bdfd0da5e78cd0d5|source-form:c722532ddf27384102e6d25e|source-form:ca09dea01b2e2bd7365aa1e8|source-form:cb29a3468948e48f004be7d5|source-form:cc1466dabf51f9c1b69fe6df|source-form:cd1b6f2b1609ce839be3dfc3|source-form:d3cadcf484e3cb429d2744a6|source-form:d3ed7c2a530dc428003fe083|source-form:d7490945037e63a450246f47|source-form:d853e1f9583567f444fe9845|source-form:d9a151164d79fc89e4ccb6bf|source-form:d9e1d469f00cadcc2e91c0ed|source-form:dacc330ebe3f6e2856cf97bb|source-form:dadc85a8f22dc7588e8be4bb|source-form:dc3fcae12d04b8000b9198c9|source-form:dca40757d00d1d85634daa89|source-form:de46aaafa5c98d7e1659ed9a|source-form:df17647cd650348b76be8566|source-form:e02ede09b606808ab4fda2bb|source-form:e2bf8a5a966d2d76b9a0d331|source-form:e5cdb485e8e9e3328e6e8033|source-form:e698b005752e56b250368cbc|source-form:ea0c7b2bb38e67031759760a|source-form:ea78ec6b1496105c0df2639c|source-form:f0436c42b80ee296c73ee512|source-form:f132c4e885736c8b05d05a0f|source-form:f3f2b723982d42daeb316bb3|source-form:f60f2bcda937be4eb6e6d470|source-form:f70a5b8a1ae2f0a2cc3be954|source-form:f7a4427631531964a585db45|source-form:f7a6c7e956a4dd05e0144db7|source-form:fa266cc4515ab87bc62001d3|source-form:fb460eca0a0f900f30e99b61|source-form:fe35a8ada65cdc56af54b6f9|source-form:fe3d1b98289d4464348e660e|source-form:ff691cb2e03ee07b46f13381	UNREPORTED	STRICT_FLAVOR	00af40f99c5bbcbdb6dda43d1ae554241cb0b8f1a9c12bfb60155495b1914643|02b1ae2279990fa9839403bb5d16f87a1635da5a982abafcdc9b0c85bb2d691d|03cdf3e00e74fb35b47208a6ea70a93f71aee892e0dceb0b273fa5c07b47f91c|058282f9f0c76c1eb098247b4793b058d2acab5c6ddeab2009eab1afe6fbf5f8|0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504|0f58b8c4085223691493d75dfb46ea4f372cf5cb4a8e1e48b2dc149305923b3b|100982cff6514d03909ef4949f17074856bf0094d693505b87badda85e0573ba|1573bfc3f0675ce8694129af8962f13167231ecaf8e0bebbfeba5779e8f03047|159fdb5076ba80d71c4c2bd240b6a37eb05e82f272163fede67153ac493435f8|1caac266a8b39897b59c5ce7e4d9febf4aa7ef70d66d60370049e9d288c78d5f|1d06d9b017cff0639368373e9264a413ebc31bebdf5facbd052ce348483943a2|1f893d05f50d72d25ba448b5a0555e7e9a26b1351a4b1228e17d2eb0c70a0591|215b9f161cd8be57f151738d21860ad65d30bdb04656fdc641cbc254ea2a2283|240d6258cfe821a64cd6db7f40f0d785348156dfe13a8b0391ac1571b0b68ca4|27cb814ed764551ea3f6710cdc37307a6541098a808413fa0b52a7c9b86c67d5|29b1f6d4a36d4dfd09d2b7e705813ea6645239b6d52334c8d3d725c2114c3e15|29f5715cde194561c0ed900de771b4e5043ab693715dcdc7fa48e413b3ef2756|300f137a878f79dcba4f0f4d8808fbd97220608ee355f9dbbe3a792299a274c8|3220242003f99c0b6b747dc3ec49570ac25038d82f22719dec75addc8b5322df|37dec8b30300d64bc9de7c608683f8f2430660b704047bbc1c7e5ab522ea2e5c|39a023ea2e4268dc84e6ca5b029e911447fe8ed6cdceadbef620613dff779814|455e4a701979bb1766312c8ee7ef2d5e391bf6ecf9b3805359fb7d15a453027b|4810eb165b0df3591cb8702cc026ff9f3bec16e487abd200519e52690b93c954|4aee4ac16907823e1e62e961ee685d447306392217e10fdd9bc4ca2a61b06f9b|4e32948c362f084514ebafbc15807d573abbc4ab7e6c94d2c088e1a3fbce49d0|5163d29a557fa85f0141008b5a9a6ec320583184d7d43056b8b63540a600f3d9|5b27328d0f6f4c856d0d8b7844dbfcb4ea5fa8d7e8c7dd6c24cba3632f0913e2|64976dd4f2c3ed88ff30d79a6ac930ebea62915c68c6c747d362aa210c6f3980|66ce741bb755ad09848f97a5f492c6a4a054bea66682e169f16f74a1e399b709|69771ca8e9d74a72c1142b45e2a09d7034ab56392b50c703d9884ec4a6bcd919|6c19aeea07c115d23b432295c0893cedd73bbb3c2345c96d00b028c3ec87a3b9|7038dd779f81162e444a3060ced76841cff79ced8565dc76c2188b4f03358599|72988d5d117b09d89825a6ffd807c7a40054ee6622b91c5e69f238fb7830a20b|7334ad4dd5b0b1d5d3592a0d9c5a3798410485c5c23a17aa79afc4fd4bb0b8a4|735a30faf187952e7089db10a944ea83e785d8d603f607019557859055757d3a|76fd2a4d87b7b3c5f85002272f6180f0bf4a5bf90ba3a96e614c548b64612982|7bcf701c8c364843f24bf92f60eb64e7b5020998ebbe1b6470ada2b1ab2f5db1|821dbbce3d9178219315af5bba69b313e6d1d70ce0c7faf4c6d5dab3119f67f8|82c4d762476933daff18f0714365b85e7345fbbbc61869c3c44d9e28239f44f4|83af88de8cc59c04780bda7c39909bf982cddb059737caed2af7c8a6f95cac86|84074e69e241f25093a3397702bbdc62f494c2f605d875f23166f60362a279ae|8d75477c021db4d781158cd7c9b0aaa3ec95280cc7fb0678ffd0a0dbe055af43|8ff603a85f53c2264b46ed7cad9a354790a658f8164f42df552695b5fc8a3273|90003291da8d7d806d68460fb4c2e48e7b10574339b43a5c87952f3d9100215a|907ab474126746cd8a4e4535250da1c3a9d7b40d92a3034b55323685e0cdfb5e|91d22c736ffd5e7ee3981c351bfe735647ec4e8eb52547f57e9df39385117b47|9db71be5a1cfba525bc42a52fd1a58feef1f504ea265c1cde57a15b5307c0925|a132a893d0e32037a75ca71d90f94fa3cb9f1a3315291f9e23c109c37968609a|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|a4ed1f8d81deb94015d8e5ff7102664703b2cdf8ef31fa26bce0f88e4ed0dbe5|a5a02b2f8fc4ab13e65a52569d6d9856af83b5fd4254b03740508f49039959af|a9fffa8700250b3fe1b0c53572c3fa42596e89f537c1287105c275212d430289|ad1c2fd81008df0682732ca8690661e5e95892198f3d72c086c863bb83810c89|b0ca1a75f33bb524cdad4a7a00efd6951c55e3bfaf563f9171effe8acc1ae849|b16a27f96df36ed1d1d0cc74bdc723ad5d03a465d6bea95bbce336a41417b7fb|b6f983d631ca8701812234ab4f9f2f44c59cb765acc170c19134fb8e74607434|bf646d956e5eb469fc6e76f2893d06f30d2dc85a87b612eff8d72cc71376c1b9|c722532ddf27384102e6d25e2e11ec5f4e94f3247e06ca57ce127c753d249cc0|ce90223572c67091b789cb806ecfa35e57fc928597da1052cdf15d94a97a8c98|d3ed7c2a530dc428003fe083abd46b20d8fdc735708af17e02847c648ddebc16|d6fc137778de8390f67343b37fbd8db2e5529ecee382e6d4a75862a5077ef277|d9a151164d79fc89e4ccb6bfa313e47c9ef2673ec89024f604fba895819cdbad|dc3fcae12d04b8000b9198c9c48f9a853c0d9310724430d3536116f685431b73|de46aaafa5c98d7e1659ed9af80070612ab37fa08f988ac033b37b3fb7fc176d|e02ede09b606808ab4fda2bb2f5b6a29f0555a3aaa2dfbf5994ffc53c8a55512|e2bf8a5a966d2d76b9a0d331eaa9ce32bfe80e9e7ca031f06fcdc4f8725dcf6a|e59820f09756f3c7a7a33b9e40b03d44e6086674e392520481f507e68536ab46|e5cdb485e8e9e3328e6e8033a2f73892fea947fd3947ff855b3665b23c778aaa|ea0c7b2bb38e67031759760a7f30c1cda05116e0af1b3394de48fbf0332ed0f1|ea78ec6b1496105c0df2639c0f839d93d1ca135a0e02b9b51eab6c50123e97f9|efa3f0119c7ca3c8c2480fc1c54089496b2b5ab2a0bd6bbfbf4b716959ecc8fd|f132c4e885736c8b05d05a0f99dd7b0e6b1192fe0f1c8134962075a0f27dfea2|f3f2b723982d42daeb316bb3845df9332cd2372a1e749a9499ec8b7f058e8b0a	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	sensory.caramel|sensory.cocoa|sensory.hazelnut|sensory.mango|sensory.peach|sensory.pear|sensory.strawberry|sensory.sweet|sensory.walnut	concept-cluster:056061d9b10aec4ddbf74600|concept-cluster:4d86cc7dfe4f49df730ec5ac|concept-cluster:550c354ca9f3411d5b5fe931|concept-cluster:56fd4293518112cf3161c5d0|concept-cluster:8e4591cb1c2e54de44cdcca9	sensory.caramel	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	MACHINE_GOVERNED_HIGH_CONFIDENCE	1635	1297	1297	5	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.frontiers_cenicafe_lengupa_trained_cuppers|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	5	26	year.2000|year.2003|year.2004|year.2005|year.2006|year.2007|year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026|year.unreported	197	1431	7	AFFIRMATIVE:192|AFFIRMATIVE_WITH_CONDITIONS:518|PENDING:5|UNKNOWN:920	1500	false	false	true
concept-cluster:021c68c3920cb783da866320	1	cleaned-form:42f413f1a7e2350b61192d70	1	source-form:42f413f1a7e2350b61192d70	UNREPORTED	STRICT_FLAVOR	42f413f1a7e2350b61192d704c5736e7361bc443e7ee1f79b2e5cc82aa1f8b52					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2008	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:021db4fc859c090e7463da95	1	cleaned-form:c80b53ade8d420676bd1d98a	1	source-form:c80b53ade8d420676bd1d98a	UNREPORTED	STRICT_FLAVOR	c80b53ade8d420676bd1d98a695c44490d67ef4c0640650cea4e9bc86ec8a9d7					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2013|year.2019	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:02291d557d31d7fa504bbfc7	1	cleaned-form:2a6b0de361bfaf289b571fd4	1	source-form:aa3ee2fcc517d2d055b33c53	UNREPORTED	STRICT_FLAVOR	2a6b0de361bfaf289b571fd47cb3f38d556ae4d34880160ce9aedba5af28ce98					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2014	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:022a83723adecc0c35e4b121	1	cleaned-form:ddb27c91f04868d8a28f69c6	1	source-form:7dc93262d474778507c99030	UNREPORTED	STRICT_FLAVOR	ddb27c91f04868d8a28f69c6c752e040e44a939cf37235f99e614137b1d782c1					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2024|year.2025	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:022eb3c68c2efc40f09bcc75	1	cleaned-form:ff40725fa3deb4d946f381e7	1	source-form:ff40725fa3deb4d946f381e7	UNREPORTED	STRICT_FLAVOR	ff40725fa3deb4d946f381e7b3fdc681a8337324d8d23f64f678bbf6856d1137					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:02349741340f78e53a7be5e6	1	cleaned-form:03372ce256d10e3cfba893df	1	source-form:03372ce256d10e3cfba893df	UNREPORTED	STRICT_FLAVOR	03372ce256d10e3cfba893df352de6f1d6a1f30080f09718bbcbf6d71f3e0a6d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2015	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:023888cdfdd27771850e4a05	1	cleaned-form:02de0b496580d1ec5b617f71	1	source-form:02de0b496580d1ec5b617f71	UNREPORTED	STRICT_FLAVOR	d497427b61368c0396000a6e66e28a48c0a68dad15881d799ca01859d1bbf24d	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739		concept-cluster:08c0500170418652929a7f37|concept-cluster:3d0a9890d5af04ea291f76d7|concept-cluster:3f99d3a824f8997c4a83b076|concept-cluster:4fbf77cfbdb4cc056ca482b9|concept-cluster:7671ac25c2e7a833356ed8a5		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2017	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:023a282c51ff7d1c78c9999d	1	cleaned-form:5532c021b46ad5839d9bfb0a	1	source-form:5532c021b46ad5839d9bfb0a	UNREPORTED	STRICT_FLAVOR	5532c021b46ad5839d9bfb0aa96e172bd83ee18ebeb638c643b3199199c8a7c1					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:023fd430391163806c70ce8a	1	cleaned-form:353d80932e2712d11b43a4c2	2	source-form:7315f6378e17dd43ef255e1b|source-form:e99f0ea2752acae7d2219b7e	UNREPORTED	STRICT_FLAVOR	353d80932e2712d11b43a4c298e1fba360cfd84534ade800bdfb614c39586fc4					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.coffeereview_kaggle_parsed	1	2	year.2012|year.2015	0	2	0	AFFIRMATIVE_WITH_CONDITIONS:2	102	false	false	true
concept-cluster:024c64ac4e993415e2bf8460	1	cleaned-form:844ed56d1e72cc8489d1a516	1	source-form:844ed56d1e72cc8489d1a516	UNREPORTED	NON_DESCRIPTOR	1ff98bbe5f4cbc946870d183e7a8e06c2b0eb971aeac77ab077736f421ea972f	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	sensory.sweet	concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:056061d9b10aec4ddbf74600|concept-cluster:25b474161e099715e432e115|concept-cluster:4d86cc7dfe4f49df730ec5ac|concept-cluster:4f63a6b3ea90b11b1e9e102e		NON_DESCRIPTOR		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2011	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:0267d5226eae09f7e3eb1d1b	1	cleaned-form:ad0a79ac87796e419a69ad29	1	source-form:ad0a79ac87796e419a69ad29	UNREPORTED	STRICT_FLAVOR	ad0a79ac87796e419a69ad295e460037bed9e353380be6d4d2931391b45ab57c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2010	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:026c3a641434add4ea400701	1	cleaned-form:217e91717ca28f2be289a11d	1	source-form:217e91717ca28f2be289a11d	UNREPORTED	STRICT_FLAVOR	217e91717ca28f2be289a11d504cae434881cd9ca5d83551321348c757916b58					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:0270e7ef3e9dc675f5ed33a4	1	cleaned-form:9fdbec4131621b295914db73	1	source-form:9fdbec4131621b295914db73	UNREPORTED	STRICT_FLAVOR	9fdbec4131621b295914db73a996cfa2353f6b1dbc524fd589630d8dae6a02b6					CROSS_LANGUAGE_REVIEW_REQUIRED		5	5	5	2	family.ace_cup_of_excellence|family.mdpi_certified_q_grader_storage_panel	2	2	year.2024|year.2026	4	1	0	AFFIRMATIVE:4|UNKNOWN:1	285	false	false	true
concept-cluster:02820e560994e4aeece2c557	1	cleaned-form:520cdb563bf80b193aab6aad	4	source-form:547539bbadd49f5062213478|source-form:5e1fe8ba6035494362184852|source-form:6ec1a9960c3d8bfd4a45a501|source-form:7203c2b3dad364dcf45ab87a	UNREPORTED	STRICT_FLAVOR	520cdb563bf80b193aab6aad62781a9647c75dbf76748117299c7dac0ae63a87					GENUINE_ONTOLOGY_CANDIDATE		17	17	17	1	family.ace_cup_of_excellence	1	6	year.2015|year.2020|year.2022|year.2023|year.2024|year.2025	0	17	0	UNKNOWN:17	117	false	false	true
concept-cluster:0286f48c4068167e8464fc55	1	cleaned-form:5a31d46edf1e3a820ddfc951	1	source-form:5a31d46edf1e3a820ddfc951	UNREPORTED	STRICT_FLAVOR	5a31d46edf1e3a820ddfc9511875a1db5ced079841600606d59615b9d684c704					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:029d077e852198cc9d25fefc	1	cleaned-form:2753ec337b9942dfb8ed5244	1	source-form:2753ec337b9942dfb8ed5244	UNREPORTED	STRICT_FLAVOR	2753ec337b9942dfb8ed5244ab3fb3a36640b320d91148506adf81c0cfbf2a91					GENUINE_ONTOLOGY_CANDIDATE		2	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	2	0	AFFIRMATIVE_WITH_CONDITIONS:2	102	false	false	true
concept-cluster:029fb472bf12efbae6aa4322	1	cleaned-form:79604136b43e78d0d83078e9	1	source-form:79604136b43e78d0d83078e9	UNREPORTED	STRICT_FLAVOR	79604136b43e78d0d83078e96a48e5325e9485f35b07acb369386109ae0851f6					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.coffeereview_kaggle_parsed	1	1	year.2022	0	3	0	AFFIRMATIVE_WITH_CONDITIONS:3	103	false	false	true
concept-cluster:02a04b7d2f3733d260558ca0	1	cleaned-form:a96f6e806268e24a08fc9293	1	source-form:a96f6e806268e24a08fc9293	UNREPORTED	STRICT_FLAVOR	a96f6e806268e24a08fc929332d310639cfadf871d888bc6e7ea48d9e8106f1d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2010	0	1	0	UNKNOWN:1	101	false	false	true
