descriptor_assertion_id	source_dataset_id	source_family_id	source_route_id	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_locator	source_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	source_language	original_descriptor_class	segmentation_decision	segmentation_confidence	segmentation_basis	cleaned_atom_count	cleaned_lexical_form_sha256s	semantic_classes	mapping_states	canonical_concept_ids	decision_methods	mapping_confidences	semantic_cleaning_disposition	review_requirement	evidence_tier	rights_state	counts_as_assertion	counts_as_record_unique_descriptor	human_reviewed	expert_adjudicated	model_eligible	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	restricted_text_available_for_cleaning	cleaner_version
assertion-b2:003beb0e135d984bb5d28f8e	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:ec51c3631c0cdca66682bd42	coffee-b2:4be419ff322a7bc65eabbb20	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=510;column=17	2f4295e6af43ee092a4496b4fdb06d65fdffa0188fc5a53f916e2dd475e19e42	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	false	false	false	false	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	056bf1417a6f1d516e92b1f7c9a63289f60081ceb294d3831b1a7aeee5a69b51	hash:sha256:894c832511279894398bdc36dc951806ca2db3bc976ac65c4719e1f197278dba	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00449b2d07522eb392e10804	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:d3667aa499308209621f4804	coffee-b2:ff7594cf8588f6116bbaab39	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	13e5a9731341678d6c3bee79a52284b2f99f32774eac5abbac3748c7eab97a14	3146f3f23122f5ecfa5c1391cafbd1c2e834728c8c0cb30e9378f583941193b6	3146f3f23122f5ecfa5c1391cafbd1c2e834728c8c0cb30e9378f583941193b6	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	f47fbc6c899ad112af0315b7bcc94fc47a19197761455e3c510f84eaf9921a22	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0044e493542cfcf8c5a7348d	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:e27944a14ef850adf227e917	coffee-b2:7671a698c8cbfe1af7aee049	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	e1c532d19c1db5e83b2d1b82279de2d992e9ebbebdd8acee16a96623e9dd29ca	68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.black_tea	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0047c4c6db986b35ce7cec09	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:893c8c69e04414020950121c	coffee-b2:979e4df372c4a217cc08ffde	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	285185c7781f47feed250f232a695cda96651041a4fe029f1b58bf2cd5982f45	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.almond	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:004b4637ad9146099a7dabb8	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:31db54f73faef184ff1870c6	coffee-b2:1e09b4a7d88bd5b7ad8e8e90	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	98343b6f2347cdd392288c0e0f5b27b9eb9b710dc5a7c1364011dacd3bb8cd89	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:004ce269826e4a54d8d5aaf2	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:64a22f3e08fae0b11bf22bb5	coffee-b2:135a524d29b44123afbcc266	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	cec402d4194db7fdac49d4b137795b39cba0808f6b203b1661ef11bf09e68bf4	15e322ee08c257ecb636082f8358bfee02f98c85229a37eeddb2acc524bd4025	15e322ee08c257ecb636082f8358bfee02f98c85229a37eeddb2acc524bd4025	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	2906010acb3279f7a91a4d48573952d449908d163bbcb2f56d7e5441e3ed4ef8	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0052e4da750ca6f7eaa726cb	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:231d637307af50d27eb6de8e	coffee-b2:a1e16e0cc9c507a65e8dcdf6	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	c8ffd5f33cea0436e29e4a0e7aad40bc857c50b647001e83606f84af7f4e14f2	d202441495760ec7a52a5761fcabbd046a9ab9fcfa231d304fb42d962524eb09	d202441495760ec7a52a5761fcabbd046a9ab9fcfa231d304fb42d962524eb09	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.blueberry	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005329c87cc400a5f126afab	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:0e4bb97cb4facd19ef2d0e2c	coffee-b2:a3df58c125ac30619f4e2e03	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a69de52215139955752940ab208b83203c048b07d45378b638023f10e0408001	70b3c69725be7a5a2b3f3c8a057063dab53e5af10f30348fc7ec924a72da3e86	70b3c69725be7a5a2b3f3c8a057063dab53e5af10f30348fc7ec924a72da3e86	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.cherry	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00538b1b622b1db2a6cba0d6	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:87810ebe7a6b4d56e9ef5d30	coffee-b2:4d0d3e5890fd2be8cbb5129c	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	bb00a0812ed1f965a6ea4e62a389c14897cf5fed3d7ed31b4149fc970b4ec995	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.peach	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0055514d80bc47652749efe1	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:1ed4daf140ec1ed2f6a67d18	coffee-b2:70dc3f63b2102d6a55d913b0	2015	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	4cb7b98c7fce83d5e1bae283c7375272bd263cb977af000f5f7504d789027268	d954fdb26733d2fc24931ea8e8ae53bf9fbc857ea8941c4653025ac3d949ddbe	d954fdb26733d2fc24931ea8e8ae53bf9fbc857ea8941c4653025ac3d949ddbe	en	STRICT_FLAVOR	HEAD_PLUS_MODIFIER	0.940000	LEADING_MODIFIER_PRESERVED_SEPARATELY	2	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	AUTO_EXACT_CANONICAL|NON_DESCRIPTOR	sensory.lemon|	AUTOMATED_SAFE_RULE|AUTOMATED_SAFE_RULE	1.000000|1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005551c6a89ca3bba55c1f0c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:a4bc07aa674662088dc6aa73	coffee-b2:561982481025429394acbdd9	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	2adf9804e76d68144370303af2eff9891529c2c304e3ec0f83e77465aefa1cbe	193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0057877aab729c80ab1cda10	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:61e9d27238c9019e0520b29b	coffee-b2:edeccd5f507eaa4b33c9e879	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=166;column=5	16ff57eca26c7a38a769f1c88b0bafc81a15f2127ed0f6e4f5f1256ee9449ed0	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	c9845dad844f7b2019c004f91e07fa897e1ec846dfe17850227d61a573278d5e	hash:sha256:53e982251b5e24fc3cc224774d203b681bd1363512fdcc93842a7e2be3f1b5b0	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00596deb590c9a96c56688d7	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:41741c6c3f112bf332272ed0	coffee-b2:a88daadb25980210f982387b	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	54301be012076d8b95213b5da9a9b26de6d128c28d6188e10d60c80f1266c28a	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005ccec8e0c1a58752fe06c4	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:5a5894edb1731d8ba71f03b6	coffee-b2:e1c1405478ffe2ba034e2594	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=312;column=7	4b8f65af8109c9dc6b55380d913acc330371690edb3f699a9a48ce2d8feee6cb	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.orange	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	P1	AFFIRMATIVE	true	true	false	false	false	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	ba4fd0d87468e735b972dfc7275df68df9d7cb796fc0d82a9a78b9a265c9d406	hash:sha256:53e982251b5e24fc3cc224774d203b681bd1363512fdcc93842a7e2be3f1b5b0	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005dc83c5d09a0133e2c9cc1	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:7e94116ae105ad23fc8a49fe	coffee-b2:19a73d895a2ce09b934cd58a	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	965281ab8d07d54034744a8bec7c497bd6134966eaf6ecf7dd6078cd29eb6d7b	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.vanilla	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005eb8845862b1dc94067455	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:f6d6c4088dd19cd0ccc0c76d	coffee-b2:cb65fd88bca16a60a99ad170	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	9f9fc1dde4762af11e86cc14cc867ecfe443b723d0e1f904beb0d800ab115e99	c1af1cdd6685d6eec99405ae2eadb1d52a1a0e310fe118b0c75ba15a9e3d0a49	c1af1cdd6685d6eec99405ae2eadb1d52a1a0e310fe118b0c75ba15a9e3d0a49	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	3609eddbc36b1a391389f1d1e9120f32a2bbabc811602a764f3bcb06bf6067c5	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:005ef4c86aafc146e289484b	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:5d76b1b5694202b877c4ccc5	coffee-b2:1c9bc4825329fee11e024b55	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	c4f1843b781372f4e70a706e0d4c4126a29b1b5586c1443e1e0f3227bb961301	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00674cbbd4004720dda43fee	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:0fe73555761ae539a4769cdc	coffee-b2:0bf6f96ebedc90e13718f2a6	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	29e65d309363d96d5e8e1009338f5f220f676aec23829d35fba5642daf7b2673	8aea1168797443364e4637600fa8110049eea4cf07dcfb2d3ce7523681c344b0	8aea1168797443364e4637600fa8110049eea4cf07dcfb2d3ce7523681c344b0	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0068e81f5e0755f4fd81a6f6	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:fdab89bf6cbe6b01a74ef237	coffee-b2:36e480540bf34313f813c4a9	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	7c9b4e323b7b9e91117cf644a1bb74651a8aa811d5ab52b3c76b1a8f28a9bb60	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.caramel	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	false	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:006d5dd5235563802b146469	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:ac229080328e786bb931af14	coffee-b2:219b87dd6c2d1fe57b201a79	2019	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	903534948644449274c4db5a13a3c4c874f017737a3478cf475d4cb840f29e68	b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00703234597ffb2ff202d415	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:04432495c1dc41f665a06d0a	coffee-b2:7bae0ff8eccf1cd5772be0a0	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	6b5bc7277cd1196ceb0e65a3ac085657190b8ee6417d518cce284feb4d5f647b	3cadad32cf50c7e939e91a0c57dca1050f6e2687d3a666b54992d6df1090d5f1	3cadad32cf50c7e939e91a0c57dca1050f6e2687d3a666b54992d6df1090d5f1	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	277cd89677a7431a8612a0cd227442176f583d00aa544ecce93e5bbc84ebaf64	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:00703990e58c1bcae04196a7	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:64e61546f17dd658d94225e5	coffee-b2:6f94c352723aae1b2a96627e	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	d9da0e613f3fe097c6e77729943221adcd21ee32ddcaf955d4c166b52e42f40a	dec73f3d1ac42d38716af10f01b2b35af09593f03ba2bf7e45e2fff0b75799b7	dec73f3d1ac42d38716af10f01b2b35af09593f03ba2bf7e45e2fff0b75799b7	en	BROAD_SENSORY	SENTENCE_LEAKAGE_REJECTED	0.980000	SENTENCE_OR_MARKETING_PROSE_RULE	1	979f68a82102467d880e899080ec5550f5aab59756bede0c7f31ef927b2e2cac	NON_DESCRIPTOR	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:0070d508509308b8dac2164b	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:d686b6b920a0d1f3928945eb	coffee-b2:d5e38dfcc883ab35b7c21222	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=516;column=17	6962366ced396e3948c5709015369a2b93955642dd212b539fb90562bb75a04e	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	false	false	false	false	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	d772f23fc730216e7882ccd1563004febd760df79eaf4b0820854df3b0931c8f	hash:sha256:666b80451cf213c1824ae8df97f9c0f3854ba6aa5d049893c874a8531b90e386	true	batch3.restricted-semantic-cleaner.v1
