semantic_form_node_id	cleaned_form_id	cleaned_lexical_form_sha256	source_languages	semantic_classes	source_native_form_ids	source_families	records	assertion_support	source_language_count	source_native_form_count	source_family_count	effective_record_support
semantic-form:00d2064db061fbc29e714b94	cleaned-form:00d2064db061fbc29e714b94	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	UNREPORTED	STRICT_FLAVOR	source-form:00d2064db061fbc29e714b94|source-form:0c45e703f073dee505f2cb25|source-form:1fc3e32a176993059497df4a|source-form:2dc3c3e0ed5e277a082d42d8|source-form:38c7eb96a080557a4f4820b7|source-form:39676dac2d0e10f344b87209|source-form:3ab7f3cd7ade7ea73872b782|source-form:4353ec027b7c641d85cc255b|source-form:4634e9a09815f241036486b5|source-form:5e1de0a1ad74e56c7e9d544e|source-form:5ef8285b84c91751e2cd0a87|source-form:780f5f792c287185ab3c1d53|source-form:830c3ba3486c3304c81be6c6|source-form:89dd4aad4962218991e4dba7|source-form:8e4dfdbf2e89fab01d8add26|source-form:bf63879a9aeb59793320cfe9|source-form:ceae34cedfce1b4ea4b1bf75|source-form:ef8ea0cb872f81f61589beed|source-form:f8312ead624d76056450fbd3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	effective-b2:01e025fe70fabfa759725246|effective-b2:026db580586578bf299db70b|effective-b2:02704e0a112a902d2d7119ad|effective-b2:036385a7f58802e092e4d0e4|effective-b2:03c6ef8a513a4e789f381323|effective-b2:043453d44c21a1b5d2ad6761|effective-b2:043f48c3a58189ee3d6b3e7b|effective-b2:05445a6a25657e5000638580|effective-b2:06d5fe79ec95f510fc1008cf|effective-b2:07055b066eff1d14e4abaf1e|effective-b2:070877340ef9c154d56c8e24|effective-b2:0860f5321d1553f34a83054d|effective-b2:09934a34e9a8a792c850ad86|effective-b2:09db1668eb859f823232404d|effective-b2:0afaf457b3c6b96a50b6eda5|effective-b2:0cc715a0c9b5c1451ff4b877|effective-b2:0d56347071fd162f123f2272|effective-b2:0d72475517d069d72d47e856|effective-b2:0e4bb97cb4facd19ef2d0e2c|effective-b2:0ecba0bf72da59f984bc26ea|effective-b2:0efbbd1736385aead3902c34|effective-b2:0fb4c28a71a73fb4d38f2550|effective-b2:0febecab78636f7951dd8d3f|effective-b2:1217e968b75f35062d18a5b4|effective-b2:12d823f257d7084dc27c6f96|effective-b2:12dd95f1254674eca00056fc|effective-b2:138985e2f43f65ec01ee59c1|effective-b2:13fd622ec94f0a7053fedc86|effective-b2:146758c6ccec2a8f67916de3|effective-b2:147df9fc03988b8a73c390d8|effective-b2:14d5702ddc3d8352c6f6994f|effective-b2:157902034b90576a364fcf26|effective-b2:1592de3c56aa04ea0be7900f|effective-b2:15fe21f48461768571205090|effective-b2:1632bc480778892871040d77|effective-b2:166e10102c5c0833b2d2bf6b|effective-b2:16ee9699fdb8fbc9048a8444|effective-b2:1733d9f4ea71bda3f0d7bd7a|effective-b2:17adb9fd505696eb284036b6|effective-b2:17cbced8e6705c240edf08e1|effective-b2:18de3fe3ee22d62eebeb7b4f|effective-b2:18f3f637a92a8ba39ee2c8d3|effective-b2:1b1aef904383922b708d6983|effective-b2:1b2ad852afba303c025d6d59|effective-b2:1b2b254b32f678123a2e247b|effective-b2:1bc998a392b09c3c5dc135c6|effective-b2:1d2fd33959d3f1fb7c2bf928|effective-b2:1e26877cb130bfa241c75e4b|effective-b2:1eeb18f43cb37cc6a3c9d626|effective-b2:1fca18c7672a5314fba59101|effective-b2:21ab5b83e6e13e29baf5cde2|effective-b2:21ceceff1e65149c996fd657|effective-b2:220c8eef21759d043cf63950|effective-b2:2242fe88c44025ff5c52633f|effective-b2:22f823a196dc6ef700f5bb02|effective-b2:243a7484b4aafc4922a544bd|effective-b2:2542f7f2f7047262bd4ac49b|effective-b2:260b39d42b4b4e3ab10af0bc|effective-b2:268db7259240730bb6f2d62f|effective-b2:26e027ac149f833f4203b0ec|effective-b2:271336fe9edcf8160f73e55b|effective-b2:2735210ff4151b1e9e970362|effective-b2:27641d2bd52dc5f2a960a45f|effective-b2:27a1f0eefcaa7175139893c9|effective-b2:27caef0b68f758077f976970|effective-b2:28e3f8432b3514387c190607|effective-b2:2983229cbd5c07cf7226c903|effective-b2:2a0c195ff5a358f5f8ebaa3c|effective-b2:2a24d1d92fb2dc54a40997c9|effective-b2:2a86c1fec60d5c17c1c97ab7|effective-b2:2bb89dfd17e77e76c084a6b2|effective-b2:2c79401cf993cc174714713d|effective-b2:2d0dd029d70f90b3526dfe2d|effective-b2:2dac4c03d8bef6f347ddd9c6|effective-b2:2e6bc84ead70f4d264969772|effective-b2:2f1a2b45b8dbcb8b42fac40f|effective-b2:2f4bcdf0a2d7dcc8e947ef57|effective-b2:2f62aa84857a727d52e0dbe1|effective-b2:30b5e5ef760de8fc128051ea|effective-b2:3205511e6ad5848801c22be8|effective-b2:3223eefcfe155285fcd86f18|effective-b2:32497141cd135785ac1983bd|effective-b2:324d1742a718810eca398b41|effective-b2:32541062486059fab2880610|effective-b2:328dcb7cb9373d86d298526e|effective-b2:32e3316dd7ab734e9b1eea79|effective-b2:32e9896ba0fda5c3b5e263ca|effective-b2:3300060c2fa4be7c93d9f0bc|effective-b2:33675cd0ba8cc658487da611|effective-b2:33cb07bb66f138ec6234ebaf|effective-b2:3628ca2e8b4e7f5b6c85728b|effective-b2:36ca33d3a721da158501f107|effective-b2:36dfdc855679969fe07ed5e9|effective-b2:3702056dae0cc199373eff17|effective-b2:379bede350c4c89bd50188e2|effective-b2:38ca688de59235f40070712d|effective-b2:38faeb16863650dacd14abda|effective-b2:3a1ade1c2f7eac33a5a42e67|effective-b2:3afca8b3723989621af24855|effective-b2:3b10461778e0373137bc9aa5|effective-b2:3b12cfabd135129120bfc8dd|effective-b2:3c7ba207e74cb4022ff4f5b4|effective-b2:3c8e74ef8ae34bc1ba7c373b|effective-b2:3cc8ed32daa441e49e4c4bc4|effective-b2:3e08a1ac2c08e3d2f2e3c002|effective-b2:3e6bf21e5df18937d1e0fadd|effective-b2:3fbe413ebe16b4d9a74f828b|effective-b2:3fd9cd1436f0ab7688b9c556|effective-b2:4080acdb82a803ccc69cf305|effective-b2:41741c6c3f112bf332272ed0|effective-b2:41b283195e4f50f80b627add|effective-b2:4204796fa9533542b8dd3af0|effective-b2:4235708a28a2e8e44aa76743|effective-b2:4249a00557c159781f887ed7|effective-b2:43aac85cc8d68c572226f79c|effective-b2:440e0f9f55de7b2fc70c80e2|effective-b2:4441ebacf838b6c73b96e963|effective-b2:449c2836577e116c769b8b92|effective-b2:467c8069b8236b86a406dbce|effective-b2:46c796afe8c3359a1df986f9|effective-b2:470873bef632598cf887d3c5|effective-b2:48704c027e21419a366eed29|effective-b2:492e93fb31b257f03a393acf|effective-b2:4954bfa84dc34d1af61fa76f|effective-b2:4a5a226468697fd9ee656137|effective-b2:4a7abbf12db689e63331a464|effective-b2:4ac3e02e1217c5f1dc95bd05|effective-b2:4bd9c7433db9aedc900b3840|effective-b2:4d682f71b5b080f186bc4627|effective-b2:4ed81b4435b756481f85d8f2|effective-b2:4f3955c1c6e0308d089a5089|effective-b2:4ff913f5e02e9312ca1ac29d|effective-b2:4ff93b08ad99a43b530a524c|effective-b2:50526d9c64b16869d8503710|effective-b2:5142f35fb1e601843cb5081e|effective-b2:51c18e591d9e665e3c75ea32|effective-b2:52e275f4319ed19c79782d1f|effective-b2:5520a1896ca3f28391e6c9e9|effective-b2:55fb22a45133dbe6a00388b6|effective-b2:562a0905be8cf1f5f7c02513|effective-b2:567b9ec903846e9985523e15|effective-b2:57d35a11fe1154fa8d096cdc|effective-b2:57f18e74d4e21e1997f128d6|effective-b2:58bdb245b75d8e9e7f629af3|effective-b2:58c63550ff644396e8d67b0d|effective-b2:58e3f8ef4a46794c9bf5fbef|effective-b2:5998f662052850acfc844a0b|effective-b2:59cbe6b85fe8d0131a579e32|effective-b2:5a67158d6c9f77ea5b324d7c|effective-b2:5a9dc4ee63977b479c6ba01a|effective-b2:5b058685c20fa80a859b506f|effective-b2:5b60b118d73083625d934276|effective-b2:5cb6347a485005985c227405|effective-b2:5d4a0e298a32586ad66c785e|effective-b2:5ed188c8ed9bffd15c759c72|effective-b2:5ed2329e4a3b1a6d83b04de9|effective-b2:5f05de7c489a14c9a8c75b7d|effective-b2:5f4910970747a55f964f6b00|effective-b2:5fb7f51c01aad3b9bd693ff9|effective-b2:6032d6b60701c8a84c8bd1ed|effective-b2:6116cd6fccd9e5c84cd161ae|effective-b2:61c20c168ec784d88411d269|effective-b2:62042672865757d83108ae54|effective-b2:621e3bac0a1e3c8507072cc3|effective-b2:62654e0eacc2c048045bdb89|effective-b2:629c1bcd985d29c15bf9833d|effective-b2:63e2b483d8560bba0a970448|effective-b2:64be95bf4d989d5e30ec85eb|effective-b2:652ebf688ad7baee13b705bf|effective-b2:6677214c50824fba85e03f08|effective-b2:6723785e0f55d2c14b8e0a84|effective-b2:68286fed13c0b98d44abd381|effective-b2:6a620226923901403e858047|effective-b2:6ad90eb1bbfd75b1431d00a6|effective-b2:6cd7db2c3a7abf5ae602dd13|effective-b2:6d1250ae9c9f82015af0e56f|effective-b2:6d35addd9a859fd382c22880|effective-b2:6dd921e0b8790b37e950c6e2|effective-b2:6e0fcaf5fde0041317f7c4e0|effective-b2:6fd7aae27b3af49e3638ad5d|effective-b2:71cd6f9a00014e14a4a10a59|effective-b2:72c840be843c50d321f8b2f7|effective-b2:72cff80e0341b9948930eae2|effective-b2:72fcbb0b55e9033ff9c5c7fa|effective-b2:7378a82cb4971059e9233ddc|effective-b2:739bec5220b542f650301b37|effective-b2:73f0ed73d2fd24b76aac6653|effective-b2:74783b5904ed08e3744d011a|effective-b2:749b4a50543eac30e151781a|effective-b2:74c387ef0204f42e3be66cdc|effective-b2:755435c017d48993efeabb40|effective-b2:75d251986b05f9b9adbc361e|effective-b2:769156066d7cf8ac2b306571|effective-b2:77edb12f06d31c64589befea|effective-b2:78097efdd2908aec23352999|effective-b2:795276b40a135554534a1948|effective-b2:7a461ae290267d5538cc0462|effective-b2:7a48d7251ece660f5aac2bc5|effective-b2:7a53443d2f46b1f75a982e5a|effective-b2:7ae37b5deaee3b231b9f20c6|effective-b2:7bd7eb16dd3d17c861e491eb|effective-b2:7bf031305d49b6a7ff5867dd|effective-b2:7c0146bf6ad357130b9d8f3e|effective-b2:7c49cbd584aecd4d84f7608d|effective-b2:7c860fa2e5c60e5bc565438b|effective-b2:7ea70374ea0e51954d4325b0|effective-b2:7f201ec6c01fe0905fb8ba35|effective-b2:7fcfbd498b7aeed08c88f7c0|effective-b2:7fd46cc68ab7e9aa3f18da0b|effective-b2:805e3d82f9294a5b063edc52|effective-b2:806ac6b58cfc4df4fc2f05ac|effective-b2:81f7b73c7988f387ecacf3c5|effective-b2:831c7e3c6d11abea7f4fce81|effective-b2:833575e0cf7436d0280caf4e|effective-b2:8365e980d2688c326b7f6f3f|effective-b2:83bc4987da131e75911cfbb0|effective-b2:85b9414335adeb88f07e3937|effective-b2:85e6c3e57742ace8f75521d9|effective-b2:86666121dc4d89703cf19c24|effective-b2:868ce8ab25b55f5e531b67e3|effective-b2:88249e8c417aadc1fdccc54a|effective-b2:882551bf0f54c5bfd0df7026|effective-b2:88810c55dee974a789aee37a|effective-b2:88d4002d6ad2bce02af4bee6|effective-b2:88ea67352b38ab665eefb91d|effective-b2:88f026117103997dede86275|effective-b2:8925385bb6a7997e8a8bd10a|effective-b2:89955747a0377c0d4f6bd116|effective-b2:89a856163bea26950996a51d|effective-b2:8a0c0531368ff292cf23d45d|effective-b2:8aa159a729376a10de37be9f|effective-b2:8aefcf1a8fb354cd70592f99|effective-b2:8b466cddfbe8ce2dcdc20752|effective-b2:8bb66596acc69f8696d431ce|effective-b2:8c003ebe173be8a3f1c00114|effective-b2:8cebb8ee1e86093d43a5d883|effective-b2:8daa37c777be724366bf3a06|effective-b2:8dd1f545c83ad75324a43ab9|effective-b2:8e1416cb4cda383a9395b805|effective-b2:8efd6d0a8205136f3efed0bf|effective-b2:8effbaf5d8301f35c5f729e3|effective-b2:90f14ebd1296e6874c8de597|effective-b2:913ac2dd9b60e4a32c15e54f|effective-b2:919893a489e275c60e4d9e4b|effective-b2:91fb29ec704326b9c3bc1fd4|effective-b2:922ceeaa68bb15cb29df11dc|effective-b2:924709142abc6036aa44c864|effective-b2:92ac9be563cd3b85a9afd1a6|effective-b2:9342296e07ba6572a4c60bd4|effective-b2:93d560a030fec31835f4cf36|effective-b2:9445008b55fc91b95bc0efaf|effective-b2:95629d2e11261910148ac4aa|effective-b2:96e1a6aa206d7a158d644fb8|effective-b2:9722a87b6b89ca937ede704b|effective-b2:972fcf8aaf07f0d0c581869c|effective-b2:978da16d9ae2a2993a21bce7|effective-b2:992b30bfa851fe0ec5661869|effective-b2:9a19202a03dc24eae7f286a0|effective-b2:9a9d43ec4f4048cab83f7be1|effective-b2:9ac23e765d3af5253d90d3af|effective-b2:9b8f11e332678f37a53e34c0|effective-b2:9c41f7e98559912ba8c791f2|effective-b2:9dbbacbf37dd70859838f20d|effective-b2:9e92d8aa6056c57cd672ddcb|effective-b2:9ecc5a78e6b1ab77ddc8f160|effective-b2:9edf313b0a7c14e9e33b7acb|effective-b2:a00f3f46a5495a35a049dd52|effective-b2:a0a796647c49e0ad99e24ea0|effective-b2:a0ecd336244e1a5d085fd56d|effective-b2:a20f866df3d823f4b5b111e4|effective-b2:a2357a74c3cb0d532f545927|effective-b2:a28f982f36f09aab77ad5aee|effective-b2:a2bd37445b0a6a6348fc9602|effective-b2:a3748c0e6b6e1bb707965352|effective-b2:a4b8252c905458f1bdc19d44|effective-b2:a4bc07aa674662088dc6aa73|effective-b2:a4d289e71ddc7317fd5ac2b7|effective-b2:a51be4d8a86c7763b51c471d|effective-b2:a595542d79256e867f93e73a|effective-b2:a67f7044afeee62f20649664|effective-b2:a71341eb7eb9bd608ba7afb7|effective-b2:a762b267968c261eca172ade|effective-b2:a8199a6f06e88943037c56ca|effective-b2:a82da88523ca6d485adf3a97|effective-b2:a85e1f5612fe91ae20589609|effective-b2:a8dd071c5ba598f6573c234e|effective-b2:a9bd41ae585a7416b1581536|effective-b2:aa63eb76c8d89ed115fe1f28|effective-b2:aa7f225f732ebc33f10d2a1f|effective-b2:aaf7850cdf3b6df5e3f665a1|effective-b2:ab9f0a022ea9fcff96a7894c|effective-b2:ad6f1d47105a27094feccc6c|effective-b2:ae2ee41274407d483afc5df9|effective-b2:ae733290a350e90ed3849cd6|effective-b2:ae8decfe4e112ee57505ba2e|effective-b2:aea1a7e5918bf822ebbf1b77|effective-b2:aeeaf9910243800faa2fe198|effective-b2:af2ff1660827b26bfd4891ef|effective-b2:af8f4199fcfe1bfd5e364cc9|effective-b2:b0ac8edc38bc39db320d86ff|effective-b2:b0d13d146d8e52b0248e479d|effective-b2:b147e3318a75aeb0d25696c6|effective-b2:b1a9c49dadef8b5c3b849ebf|effective-b2:b227f2dadd1837d38537f162|effective-b2:b24f516a24579b03f2da6742|effective-b2:b257026d04e17521262b0da4|effective-b2:b281f14711ed49febb39555e|effective-b2:b2cd7fdfa8800e6108acbbe5|effective-b2:b34ce9d85335018a975c1f6b|effective-b2:b3847bd61544ac043c038211|effective-b2:b38d80a72d9d5db8b893a695|effective-b2:b431dcb92916bed3e74c8ea7|effective-b2:b45218422517d11d589b2fce|effective-b2:b4fad4fcdfea6d2822b4930b|effective-b2:b52445f07d72ed58af060a38|effective-b2:b525d6b9c44ee23f8aabada3|effective-b2:b53a064ca35fc4bf01cceecb|effective-b2:b587d6d9d82fea1bd0aa175a|effective-b2:b5b9f76f3d3019112e9d0c82|effective-b2:b5dad7df603a382784f71592|effective-b2:b63f366cfa7c3a90d8596df6|effective-b2:b66da15a41d78eb00c080cad|effective-b2:b6b73e91a525a4be02c0f45a|effective-b2:b7bd97b6b79867f22fca236c|effective-b2:b84a690e0f9ac56905de6c42|effective-b2:b862f63670c00f218e84c173|effective-b2:b86ca9bb04b6b64ac6218cc3|effective-b2:b8aa30becfba487c3fada826|effective-b2:b98455c0c2d18bf7e810a56a|effective-b2:b99400446106a7e8f7812995|effective-b2:b9f455773dc37451d4841bce|effective-b2:b9f5869a0d27fe29f9c1b42c|effective-b2:ba65db96650f0aafcf8ff736|effective-b2:bc776bc83ccebe06c3dc48b6|effective-b2:bc9df51cca40fece5f0de95e|effective-b2:bcf970d6aa7f00fcac81f766|effective-b2:bd1d4233c8bb8d4d7fd80fc9|effective-b2:bd4ecaa16563f1f80e70b389|effective-b2:be3cf40df42f0819985da706|effective-b2:be873d01ec31b7d7a2b61875|effective-b2:bf1f4ebffd60651c91fe1682|effective-b2:bf44a0503c49a8eb1a17a291|effective-b2:c094f1f1848fa52a9536db19|effective-b2:c1162027171e94aff618ce53|effective-b2:c1184a965ee366bf6ad78e1a|effective-b2:c14dac60bb8bfd92073a5c25|effective-b2:c18aecc6770723b055be461b|effective-b2:c26aa35008ef4a3a1fea1ba4|effective-b2:c26d5173bc58e33fd82e7a6e|effective-b2:c2bb91d35c3dad92424464a3|effective-b2:c2e32e83f3d78450066227f8|effective-b2:c2f71066fc9f481b1c5935d3|effective-b2:c381de0610ae395e4bd14fbc|effective-b2:c38c0648cf34ea04219a99a1|effective-b2:c3cd8e12320ffc7850aed604|effective-b2:c456daa4446a877863a89083|effective-b2:c5c306115dc703b88546ecd5|effective-b2:c622efd6243f16cc1dd0943f|effective-b2:c678298341f634c6a256dda6|effective-b2:c6adcc2d608337eea4b75484|effective-b2:c8c8db7c061ffb506d902973|effective-b2:caef280b8906e1471947a64a|effective-b2:cb76c64f72f65c23767092e5|effective-b2:cbd24abd05c799f34a109b8f|effective-b2:ce0567bf0fadd23c6a060ace|effective-b2:cf1902abf7bcabd8c8bab5ab|effective-b2:cfb65d66f29f1940558657df|effective-b2:d191b5cef02f737bceeed6b0|effective-b2:d1b6a7cb8261ec611db3da5d|effective-b2:d240a39d315b26adb13c4bd8|effective-b2:d25e16c29a500df5398c4121|effective-b2:d2bd6356ec68b17c8ffaa15f|effective-b2:d2ea79e2be505460fde85d8d|effective-b2:d35f6d993ac60acf70ec2d84|effective-b2:d4c595c9f3e9dfb65ab16b34|effective-b2:d4e8c11b8734072f241a4c8c|effective-b2:d4ef1f739d4412844188d323|effective-b2:d5ce141fea04dceafba2e836|effective-b2:d6567fe32373fc0292f92cea|effective-b2:d699207102b0f7263439c7b6|effective-b2:d6e22495e8323cf1654b9f5c|effective-b2:d777685f1cc4c234c6d5f47d|effective-b2:d7f652c41bcdde3bff0def22|effective-b2:d878c4024283b43e0eadb468|effective-b2:d90cc2e15b642f548cd49f8c|effective-b2:d9458d9de6bd95259a147bb4|effective-b2:d9d2f058513243c577bd26cf|effective-b2:da22d0a6f34c36efb8222301|effective-b2:dac962e31cc83064640cd131|effective-b2:daf94d8ba718dd7c78ce7fac|effective-b2:db6427fef20e14a0372dfe4a|effective-b2:db7c92d61b106b545863b4bb|effective-b2:db98ebc6d29f9a92b9f69128|effective-b2:dbb7a46359b0d454ae9d445a|effective-b2:dc02c2632a879be18ea8bb09|effective-b2:dc753f045664b99c5a048fec|effective-b2:dca66600852acaf720960451|effective-b2:ddacc4a4d89a5136d412fb4e|effective-b2:de2645076157fe883d938fd2|effective-b2:dee3188e52c9c22f7c1f4826|effective-b2:df13b154fe38e2b3936f9223|effective-b2:e0f403e2066322f0e20e13f9|effective-b2:e13db948d170c360d18007b4|effective-b2:e144821f2938f7b4a2d94f05|effective-b2:e26d812fd7add10089fbc643|effective-b2:e36bb0cdce95aa84657b377d|effective-b2:e483f0f365ae08612a50ba50|effective-b2:e522b1b78bbdedc756863644|effective-b2:e630eee8f8f236ce41b729a0|effective-b2:e6a88adc573add56a9d5ed0b|effective-b2:e7c77947174355346a7885ea|effective-b2:e89baf93124a1494580e01c8|effective-b2:e93066712a4a886878e2f5c6|effective-b2:e935c2b823387ec120c01779|effective-b2:e9cab69c32fab1e4f2424d4a|effective-b2:ea8a2e07bbd6fb27485af7aa|effective-b2:eb1e09cd9316c31ece5cc8de|effective-b2:eb36f5e4254c5800acace687|effective-b2:eb4126fc3619ed98b4c07c7c|effective-b2:ec641ab0afdbbdf28bbf745d|effective-b2:eceb4f8c39185e45d3d8a0bf|effective-b2:ed4918c9af0e62143bc90223|effective-b2:edaf176fac1b797a60a08cff|effective-b2:ee20743f92b3507d1c3ce4aa|effective-b2:ef3710091a7f620ce9b6f680|effective-b2:ef68bf451cc92f9e4ba347c6|effective-b2:efe712373a575d0282270981|effective-b2:f0e044f3212e126411e649df|effective-b2:f15dcd5316a842db13482dd2|effective-b2:f2578fd90a9a6b297c2503d1|effective-b2:f315e21e19c7acbdf41f05d6|effective-b2:f37736e75cb806d23ec636ac|effective-b2:f50661798b1c5c184f00c1a4|effective-b2:f5fcb7bff819e3b71c16976f|effective-b2:f7574948bd3165c3917f85ee|effective-b2:f758ab2b44afc8bee7355d6e|effective-b2:f9b0083ea5d23d9956c2c3c0|effective-b2:fb1e3eb8bbee3e0cc62e95e6|effective-b2:fb9dc8b537de38a366b1e632|effective-b2:fbc0f5bdc4a98c8cc798bd5f|effective-b2:fc6368a473fa7f9bba387502|effective-b2:ff3eec54a6a5ac40bd501dd6|effective-b2:ff552e76baef4811221dab47|effective-b2:ffccfd1a8c7aed1576501390|effective:e034410f41d662fd4a1c08f6|effective:ec2043706fc868557e7d7152	538	1	19	4	446
semantic-form:00dd4700a8e6b3aba2e4bf04	cleaned-form:00dd4700a8e6b3aba2e4bf04	00dd4700a8e6b3aba2e4bf04dbdf3314eef0060af69e128530416398586ffe0c	UNREPORTED	STRICT_FLAVOR	source-form:00dd4700a8e6b3aba2e4bf04	family.ace_cup_of_excellence	effective-b2:7c8ad31afe75d5b95ba98ed7	1	1	1	1	1
semantic-form:00eeece4d5b248bdc3656d9d	cleaned-form:00eeece4d5b248bdc3656d9d	00eeece4d5b248bdc3656d9d63caf7874d5379ad5b02368ce31dd72cdbb489d1	UNREPORTED	STRICT_FLAVOR	source-form:a0afc0d0614c9aac7f2b9f91|source-form:d7882792891ef75a38c1f1ac	family.coffeereview_kaggle_parsed	effective-b2:27f7bc80cd41ddf61ba3f2d8|effective-b2:c300466a5614d2280074563f	2	1	2	1	2
semantic-form:00f42b36508dbff43354e9e8	cleaned-form:00f42b36508dbff43354e9e8	00f42b36508dbff43354e9e80f6a4665ca768d20b21c6a0cddda66d3bed7c122	UNREPORTED	STRICT_FLAVOR	source-form:b434851a7d8f94490694bc6c	family.zenodo_golovinsky_q_grader_dataset	effective-b2:9f75bc3cffa41f9be059e112	1	1	1	1	1
semantic-form:00f674718dd1293b3979a0f4	cleaned-form:00f674718dd1293b3979a0f4	00f674718dd1293b3979a0f4c99590c8131e3b838c6ad50d8768379c6ad057cc	UNREPORTED	STRICT_FLAVOR	source-form:378bc8666c5cdc0cbb004041	family.ace_cup_of_excellence	effective-b2:749b4a50543eac30e151781a	1	1	1	1	1
semantic-form:00f7f5e01c7c1b3572666d67	cleaned-form:00f7f5e01c7c1b3572666d67	00f7f5e01c7c1b3572666d677bc7e7529fa6310f3f30bfdc6e6bc486968ca15c	UNREPORTED	STRICT_FLAVOR	source-form:00f7f5e01c7c1b3572666d67	family.ace_cup_of_excellence	effective-b2:eb1e09cd9316c31ece5cc8de	1	1	1	1	1
semantic-form:00fe8d6375f77f531ff7272c	cleaned-form:00fe8d6375f77f531ff7272c	00fe8d6375f77f531ff7272c0e0e19600279d671ed02f0d779760271a9ac4433	UNREPORTED	STRICT_FLAVOR	source-form:00fe8d6375f77f531ff7272c	family.coffeereview_kaggle_parsed	effective-b2:3b4f17753aaddaa674cdb40d	1	1	1	1	1
semantic-form:01024deec75e9c0eb827d664	cleaned-form:01024deec75e9c0eb827d664	01024deec75e9c0eb827d664f2a6880101e363819017fa6d96b0b345ea25ef3e	UNREPORTED	STRICT_FLAVOR	source-form:01024deec75e9c0eb827d664|source-form:0a62cd800f27098e67ad0232|source-form:2e7efc97827eef91368024e9	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	effective-b2:2021dbcfe93c128af4eb5654|effective-b2:2f62aa84857a727d52e0dbe1|effective-b2:30e3731bbf6cff9b7ad4602a|effective-b2:467c8069b8236b86a406dbce|effective-b2:51c18e591d9e665e3c75ea32|effective-b2:5765e6b39e460eb73ba93518|effective-b2:5a67158d6c9f77ea5b324d7c|effective-b2:5a9dc4ee63977b479c6ba01a|effective-b2:5fb5e54e397cda2ed96912a0|effective-b2:6333e2b0f59e6c4e9f7e36a4|effective-b2:63e2b483d8560bba0a970448|effective-b2:6cd7db2c3a7abf5ae602dd13|effective-b2:7a53443d2f46b1f75a982e5a|effective-b2:860f26a6f866404fdff44ad8|effective-b2:8eab0b4cc08a9ae4a21de4e8|effective-b2:9342296e07ba6572a4c60bd4|effective-b2:a67f7044afeee62f20649664|effective-b2:b24f516a24579b03f2da6742|effective-b2:b6a63ffbd49bc89a44ea86ca|effective-b2:c2f71066fc9f481b1c5935d3|effective-b2:c39da4ecabf61b39d3e20ba1|effective-b2:cc8c82e9549c51a6abcc1175|effective-b2:d317670a5472aba663c5fcd6|effective-b2:dd0b12f2e90611b1f304e923|effective-b2:e26d812fd7add10089fbc643|effective-b2:e2f2a9902d10cb8698c0235c	28	1	3	2	26
semantic-form:010557444ab96f24dde06abf	cleaned-form:010557444ab96f24dde06abf	010557444ab96f24dde06abf4fce38cb698a92e03a71974eff784c84e121ce00	UNREPORTED	COMPOSITE_DESCRIPTOR	source-form:c2d4614c2deacca146920502	family.coffeereview_kaggle_parsed	effective-b2:aaf3c300d9da7fdce4b5baee	1	1	1	1	1
semantic-form:0115ce1f6d1b8839be8f3ff4	cleaned-form:0115ce1f6d1b8839be8f3ff4	0115ce1f6d1b8839be8f3ff4d68fd49d380325ae050c733168c00ba0fc466220	UNREPORTED	STRICT_FLAVOR	source-form:910d952ce4fd81aa222b7f50	family.coffeereview_kaggle_parsed	effective-b2:c3fffb90ca02280522dbf0e8	1	1	1	1	1
semantic-form:011804ce39302447e5307f7e	cleaned-form:011804ce39302447e5307f7e	011804ce39302447e5307f7e5110987bf76c11461ac21a8a49016f12aee45c0f	UNREPORTED	STRICT_FLAVOR	source-form:8c5f776f7058cc1c5dc1e8e1	family.ace_cup_of_excellence	effective-b2:28f2f712992a8f3a62902179|effective-b2:781e606c0406eff7c5a241a1	2	1	1	1	2
semantic-form:012148cdddbe19f28307eb37	cleaned-form:012148cdddbe19f28307eb37	012148cdddbe19f28307eb37e4cf92f17dca3abc31153d2d7ea2f444ff23ff9a	UNREPORTED	STRICT_FLAVOR	source-form:012148cdddbe19f28307eb37	family.coffeereview_kaggle_parsed	effective-b2:d2efb7adf255564858e011c9	1	1	1	1	1
semantic-form:01242a8bc41c6b2605253e23	cleaned-form:01242a8bc41c6b2605253e23	01242a8bc41c6b2605253e23beec11077cd634b0b1a4db429248b82c5b59b6de	UNREPORTED	STRICT_FLAVOR	source-form:01242a8bc41c6b2605253e23	family.ace_cup_of_excellence	effective-b2:b63f366cfa7c3a90d8596df6	1	1	1	1	1
semantic-form:012782c76c615f1cebc73a53	cleaned-form:012782c76c615f1cebc73a53	012782c76c615f1cebc73a538c37fc6480f10852aba211249a08968f0fef0cd6	UNREPORTED	STRICT_FLAVOR	source-form:2607a8e3a541530ed176a1a9	family.coffeereview_kaggle_parsed	effective-b2:956a7e81bbe3beef942d9a19	1	1	1	1	1
