ontology_gap_id	candidate_preferred_label_or_restricted_pointer	source_native_forms_or_restricted_pointers	language	semantic_class	definition_evidence	source_family_count	source_family_ids	effective_record_support	year_count	years	nearest_existing_concepts	reason_not_merged	review_requirement	canonical_ontology_modified
ontology-gap:8076dee414353832819ac54b	hash:sha256:d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	hash-set:sha256:d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	53	9	2010|2012|2014|2015|2016|2017|2018|2019|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:b58582273419ba9ca8236d07	hash:sha256:7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	hash-set:sha256:7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	52	11	2012|2014|2017|2018|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:c2685a57892275ed28d7cd37	hash:sha256:9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	hash-set:sha256:9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	52	16	2009|2010|2011|2012|2013|2014|2015|2017|2018|2019|2020|2021|2022|2023|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:9f69e01a2e1158292d48bc50	hash:sha256:d3dc88ae24a3be59843285c31e59c42286e0724f6698aad5e14217416ab05c25	hash-set:sha256:d3dc88ae24a3be59843285c31e59c42286e0724f6698aad5e14217416ab05c25	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	49	12	2009|2011|2012|2013|2015|2016|2018|2020|2022|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:ef1a4ced1595079491ceea55	hash:sha256:50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	hash-set:sha256:50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	49	7	2016|2020|2021|2022|2023|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:56be85f0fcc116b8811f3d62	hash:sha256:a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	hash-set:sha256:a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	en	BROAD_SENSORY	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	48	16	2009|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:a7f082a9fccbdac2e0452f24	hash:sha256:dd2f52a82f601d000cfa9a926e9289aab5524cb3edb4ecea5ca1ebf7ce0ed99b	hash-set:sha256:dd2f52a82f601d000cfa9a926e9289aab5524cb3edb4ecea5ca1ebf7ce0ed99b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	46	13	2010|2012|2013|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e627f2c3f8fa95948a8646c7	hash:sha256:f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	hash-set:sha256:f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	46	2	2017|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e5640e8d0b63a9edb1606542	hash:sha256:f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	hash-set:sha256:f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	45	14	2008|2009|2010|2012|2013|2014|2015|2017|2018|2019|2022|2023|2024|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:42d70345572bcbd45bdf9819	hash:sha256:1bd3f74eb7f20d686c9c25a9e4d924b97c9a3e6ad251838b2f305d6a942cc7ed	hash-set:sha256:1bd3f74eb7f20d686c9c25a9e4d924b97c9a3e6ad251838b2f305d6a942cc7ed	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	43	13	2008|2013|2015|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:04f01b17cd3fc847d0179772	hash:sha256:98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	hash-set:sha256:98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	42	11	2012|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:57e4cbc567c3a13387952a54	hash:sha256:42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da	hash-set:sha256:42af43e3616eba4a133a755540a88e6c61085dfe66c6e49e6ab8eaf9daf0c0da	en	BROAD_SENSORY	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	42	13	2008|2010|2011|2012|2014|2015|2017|2018|2019|2020|2021|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:ee7ead758cbe8ed60adf103f	hash:sha256:0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188	hash-set:sha256:0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	42	13	2008|2012|2014|2015|2017|2018|2019|2020|2021|2022|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4db781d0c44bbc77ed93f30f	hash:sha256:1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	hash-set:sha256:1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	41	13	2009|2013|2014|2015|2017|2018|2019|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:f6e5a8c38f2b14ca7876c869	hash:sha256:b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	hash-set:sha256:b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	41	7	2015|2017|2018|2022|2023|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:7ba552b605162f383ffc5305	hash:sha256:1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c	hash-set:sha256:1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.project_origin	40	8	2013|2014|2015|2017|2018|2019|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d9586005f27a3709e918b527	hash:sha256:94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401	hash-set:sha256:94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	40	10	2015|2017|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:c271c4a98cd1bef7a7c4fe88	hash:sha256:c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0	hash-set:sha256:c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	39	17	2008|2009|2010|2012|2013|2014|2015|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:1ea897bee5822e16cc1847e9	hash:sha256:bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	hash-set:sha256:bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	37	10	2012|2013|2014|2017|2018|2020|2021|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:06fd65d7e85efb01fcc8d1d1	hash:sha256:4d1608c849f1a4968565d5019e500b9c3541f654c33ac9d096b610d27229499c	hash-set:sha256:4d1608c849f1a4968565d5019e500b9c3541f654c33ac9d096b610d27229499c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	36	11	2015|2016|2017|2018|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:9f26c30ed423c542a2bc48ea	hash:sha256:8c39c63488260c318aea4cb09df75d79e27f13c6997489d4aee818cbb88a7d23	hash-set:sha256:8c39c63488260c318aea4cb09df75d79e27f13c6997489d4aee818cbb88a7d23	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.project_origin	35	10	2012|2015|2017|2018|2019|2021|2022|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d20b1fc72bb6ca1483533df5	hash:sha256:1ad25926af75be80d80a6551f4a80010e7436f774874de6d96a05b61d61493da	hash-set:sha256:1ad25926af75be80d80a6551f4a80010e7436f774874de6d96a05b61d61493da	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.project_origin	35	11	2013|2015|2017|2018|2019|2020|2021|2022|2023|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:b95b9244aafd6a1f9511be24	hash:sha256:dca63bd6e65a45927827e3a90d27109f0c5054e151a04c0bff1fbe0aa22d4c0a	hash-set:sha256:dca63bd6e65a45927827e3a90d27109f0c5054e151a04c0bff1fbe0aa22d4c0a	en	BROAD_SENSORY	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	34	13	2008|2009|2010|2012|2014|2015|2017|2018|2019|2020|2023|2024|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:537b26028e927d5189d201cc	hash:sha256:92585bfe24e3f8d73f47b2ed72d1e0174754f9f658325f9cea4eef18cafee142	hash-set:sha256:92585bfe24e3f8d73f47b2ed72d1e0174754f9f658325f9cea4eef18cafee142	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	33	10	2012|2014|2015|2017|2018|2020|2021|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:0b6e265a9ddbace466119e37	hash:sha256:c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	hash-set:sha256:c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	32	14	2010|2012|2013|2014|2015|2017|2018|2019|2020|2021|2022|2023|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:6c20dbe625d7471dda91a2bd	hash:sha256:b6e4221dfda0c45f514754037af017f6b3adc6bc583df983067bfb73c740a1d6	hash-set:sha256:b6e4221dfda0c45f514754037af017f6b3adc6bc583df983067bfb73c740a1d6	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	32	6	2019|2020|2021|2022|2023|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:c54aaed043189cc8eec3f734	hash:sha256:f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4	hash-set:sha256:f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	30	11	2015|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e707aeddb73826e7f8340ff5	hash:sha256:69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745	hash-set:sha256:69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	30	7	2010|2020|2021|2022|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:5f7499d798a2de340abe838d	hash:sha256:e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	hash-set:sha256:e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	28	10	2013|2015|2017|2019|2020|2021|2022|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:850eaae5bec4d358f0a6a3a6	hash:sha256:e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21	hash-set:sha256:e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	28	13	2009|2010|2014|2015|2017|2018|2020|2021|2022|2023|2024|2025|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:c1e298cd10252679f30395b4	hash:sha256:d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	hash-set:sha256:d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	28	12	2010|2012|2013|2014|2015|2016|2017|2018|2020|2021|2023|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:33a9bcab2f8dbf1585614bf0	hash:sha256:fbdb2f7f6e6223ff9071a3dec970dc4c89ca7d0efa8bb563f9562ba6b89f4c3a	hash-set:sha256:fbdb2f7f6e6223ff9071a3dec970dc4c89ca7d0efa8bb563f9562ba6b89f4c3a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	27	5	2020|2021|2022|2023|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:c5e0f936fc7b28365ddfc0bd	hash:sha256:07001e8089072aa27db4ede1eb5521b5cf152c8928f88f70bf3129db87b39f6d	hash-set:sha256:07001e8089072aa27db4ede1eb5521b5cf152c8928f88f70bf3129db87b39f6d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	27	8	2015|2017|2018|2020|2022|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:1b40c9d342f90a884a423213	hash:sha256:913a4cb91be20332f3559f8070255d7ac3e6228bb423f4441551d3f783e7d4f4	hash-set:sha256:913a4cb91be20332f3559f8070255d7ac3e6228bb423f4441551d3f783e7d4f4	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	26	10	2010|2013|2015|2018|2019|2021|2022|2023|2024|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3e2dde1e1fc01bbab4e58f9e	hash:sha256:ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	hash-set:sha256:ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	26	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
