review_packet_rank	concept_cluster_id	source_native_form_ids	cleaned_form_ids	mapping_state	canonical_concept_ids	semantic_classes	assertion_support	effective_record_support	source_family_ids	year_ids	gold_assertion_count	review_reason	suggested_action_set	project_owner_decision	project_owner_canonical_concept_id	project_owner_reason	project_owner_reviewed_at	sensory_expert_decision	sensory_expert_evidence_locator
69	concept-cluster:8622cc36e5b6369b4616a11c	source-form:0c33868170b216db7e7a69c0|source-form:1408707da3683ced616bc0bc|source-form:167f6cc3681d5fbf23cded92|source-form:16e2bbcdce487b30b20c7cf0|source-form:1c42ba5c3d46a5dc5ed5ad14|source-form:22a7dfa25574c69ac55b5961|source-form:26e5d1d894f9377a92375cb3|source-form:27494b17bdc2e328580f93ab|source-form:2901721ac6fc0e2056f6cc77|source-form:299ee9d3e188806535097814|source-form:34ba6aca8c3e53977320751d|source-form:388180f3cc6ba5bbf4f16bf9|source-form:4e4c0f3bee23739acd0b6055|source-form:50ca1f6103c4c797f617fc71|source-form:56babe785381e5b789ac0ff3|source-form:5befcf27e2a4649cde7158a3|source-form:62a622ba100bbae0a9f0622c|source-form:6ac28f91b0345fa7aef40588|source-form:770d75c174b6865d075699e6|source-form:78aada05c1f65c70cf55e443|source-form:7a65680f6e3d6d0700a98b07|source-form:80eb523dcffda4e6c4277724|source-form:88580927f79d9afee01356f2|source-form:8a5745513f5c8b699d3660ee|source-form:90b9a574fddda0de19cb9cec|source-form:9edea847b8b9ae570f2b156d|source-form:a1f282a2d6078df3a4137304|source-form:a4bbf47fecaf17bde61b4e77|source-form:a81b7cc8362b9ab32186ebac|source-form:aa7c87e6140a3ee4264aff11|source-form:ac6378f17ab06618af859e7d|source-form:c220601a7f5da6bf6ae22624|source-form:c3e05536745a06158bf12fbb|source-form:ca3d1964cc71bb7fb0160b67|source-form:cae6d8a432d761fed09b33ea|source-form:d01c6da49ee432267180faad|source-form:d3077c0f0f095a547e71c6cd|source-form:d5fa68e2df5823ba714f0a43|source-form:e30a0c4ad7a8f2ed13803ee5|source-form:e5c0dc66d7f4ef6108090c9d|source-form:e5cefb4581824c3214a8cbb6|source-form:eefabbb142f4397dbc74953c|source-form:fc3824a82899cbb2f76cf2e5|source-form:ff1307dd21bf26857a4a4248	cleaned-form:e6bb5689beec52c4672bd4df	MODIFIER_OF_EXISTING_CONCEPT		INTENSITY_OR_QUALITY_MODIFIER	121	107	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	36	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
70	concept-cluster:e02f9c8ddc5d774d0a65608d	source-form:0251056a425aa4d1df2e3b28|source-form:035acc702060d8445feef006|source-form:08e90b43adab06694482c500|source-form:099701083736d13aa448633f|source-form:0b63783554f32ff932daadee|source-form:0d0f04112362f780291467f5|source-form:0ed76dd4e9af48ac937a7ad1|source-form:0f78fcc486f5315418fbf095|source-form:12270391c13953d3a9873fad|source-form:1451e8040864d3925e8ea4a6|source-form:1460c1d9775366d2a77a176b|source-form:17a0f00a987a67c4b0c3aa81|source-form:17d5c983a2fdc4c991e69540|source-form:19073eff25fb02b022bb0f93|source-form:1a0096d4ed708526d8ca7dec|source-form:1ad25926af75be80d80a6551|source-form:24adb72e01fdfe2552cafb34|source-form:257813e0311d7e7d5cff81fb|source-form:2cb6aad18d798a5a23dc7fed|source-form:353638293bc7074c39c8af95|source-form:38da0cc04a1510fe3b657cff|source-form:3c16364b6d320090599a54f2|source-form:3c887fbd3bcaf26ed6d39628|source-form:3cb2c981215facefa365489d|source-form:3da6a4ccd3a64b1f5084f01c|source-form:3dc97b7013a6f2bb68dd84bd|source-form:4718f945db3254e62323c8b2|source-form:49633e6871125e29fbcb4591|source-form:4a831565ea5cc96ffb6c167a|source-form:4be494c94228ff2fbb933d3e|source-form:4ee210159ebaf53dd08ce996|source-form:5d4a224c454ad2e187194d40|source-form:5dd083e0d958cdafa2a59de2|source-form:5e7d58d7d3c3895397b1e59f|source-form:5fa7f90e74db5b4ec582dfbe|source-form:5fd9f03693016ea08eb2ba42|source-form:602d04539175d0a93de9e571|source-form:61f100fb879c8c7b5d4a516a|source-form:6295abce4ea1588dc65a1a67|source-form:63d724103491c6ad9188982d|source-form:67b8a46f203be130b5fa4a3f|source-form:6cbc401d3c37213b7e2952a7|source-form:72685788343bcea8fadcd58a|source-form:751743627a4998cbb089df68|source-form:8286ee4ea8f54f0276bcd4a1|source-form:8a5745513f5c8b699d3660ee|source-form:92585bfe24e3f8d73f47b2ed|source-form:928496929150176bdec492dc|source-form:95c44701bcefd42edeb75fa4|source-form:9db82ef36750bedc1a94d5f7|source-form:a2394a955f87b967e09076d0|source-form:a786b95d7e7d89d79e915fa6|source-form:bd4d9b967c2722974666bee1|source-form:bdb75dbdc11ade67827c0626|source-form:bf46adb02981684725a47223|source-form:c8db388fc093fc525197cf9b|source-form:ced7a81ba9afdf1771453c53|source-form:d0ffbe59d67f55c078bd2f29|source-form:d4f3a9f91063de3147a54ceb|source-form:d5fa68e2df5823ba714f0a43|source-form:d5fab6d3de1d6a40c11a2e92|source-form:d81e463df7133fdcaa2d2924|source-form:d9eb99c3619b4b1dd1a2356c|source-form:dd2f52a82f601d000cfa9a92|source-form:de87b284970a5e7e1a50ab44|source-form:df1af2abc6597cc486fafaf4|source-form:e237b373de0ab6ea243e037c|source-form:e5cefb4581824c3214a8cbb6|source-form:e953a2401b4e2c63bbbcf816|source-form:f0c174ad6ae5c33acb83d217|source-form:f47a12a324c1e5e5b9e76970|source-form:f9bc6944beeac1b1b88060bc|source-form:fcaa180ae2e03db4c4364a74|source-form:fe44e8aa82aba92c9d679a61	cleaned-form:00bf2a71bb491c2c412609a4|cleaned-form:0251056a425aa4d1df2e3b28|cleaned-form:035ccb990167a458d2de0f4d|cleaned-form:0b63783554f32ff932daadee|cleaned-form:0d0f04112362f780291467f5|cleaned-form:0ed76dd4e9af48ac937a7ad1|cleaned-form:0f78fcc486f5315418fbf095|cleaned-form:17d792daaefae6863a5e2981|cleaned-form:1ad25926af75be80d80a6551|cleaned-form:21646287b937fd0e149bede9|cleaned-form:2239985ce5e9d9af0983edc8|cleaned-form:2d8fe3b6fe230cba9d3f1bf3|cleaned-form:353638293bc7074c39c8af95|cleaned-form:35f9c2853fa0a0232432081c|cleaned-form:38da0cc04a1510fe3b657cff|cleaned-form:3dc97b7013a6f2bb68dd84bd|cleaned-form:3eed20d3fd7ebf63eb8b6fb2|cleaned-form:41cc3739a288ee617c9334a2|cleaned-form:4718f945db3254e62323c8b2|cleaned-form:4bcb322ec9b19de7872b9cd5|cleaned-form:4ee210159ebaf53dd08ce996|cleaned-form:5dd083e0d958cdafa2a59de2|cleaned-form:602d04539175d0a93de9e571|cleaned-form:61ddb2e64d1637a9df92baba|cleaned-form:61f100fb879c8c7b5d4a516a|cleaned-form:6295abce4ea1588dc65a1a67|cleaned-form:67b8a46f203be130b5fa4a3f|cleaned-form:751743627a4998cbb089df68|cleaned-form:792bbb12387cc228bc33dab3|cleaned-form:8286ee4ea8f54f0276bcd4a1|cleaned-form:89f1ba8d63a84e05467858bc|cleaned-form:92585bfe24e3f8d73f47b2ed|cleaned-form:94650efbf23f5ab68f8421d5|cleaned-form:96d056dd5f710f089f9ccc6f|cleaned-form:a2394a955f87b967e09076d0|cleaned-form:b7aafef037d371583d2ebd09|cleaned-form:bdb75dbdc11ade67827c0626|cleaned-form:ced7a81ba9afdf1771453c53|cleaned-form:cfee888f13e6fd2580aa42d4|cleaned-form:dd2f52a82f601d000cfa9a92|cleaned-form:df1af2abc6597cc486fafaf4|cleaned-form:e66d26c9a152c91b6ae740a5|cleaned-form:e933881b58cbec0f267f326d|cleaned-form:f47a12a324c1e5e5b9e76970|cleaned-form:f77080dbffb2171ea5d34e80|cleaned-form:f78fc2f70e84dffcb8f91d7c|cleaned-form:f9bc6944beeac1b1b88060bc|cleaned-form:fb1dab5e77c5c815ec468c9e	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.grape	STRICT_FLAVOR	676	463	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	35	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
71	concept-cluster:77a83ecf3e80796d59cca3fd	source-form:1946372a486bacc797f28adc|source-form:223443d02d0915fdf838bee8|source-form:2dd75002fd3e7f80fbbe7bf7|source-form:50f39c4d7f9f71cbf483a9e5|source-form:cf122d887b67974af5bbac4b|source-form:cfa799ce2be3ec38f6c16e02|source-form:e9664961c84a9974da388031	cleaned-form:e9664961c84a9974da388031	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	58	37	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2013|year.2015|year.2017|year.2019|year.2020|year.2021|year.2022|year.2024|year.2025|year.2026	35	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
72	concept-cluster:8d6b650f828befa6465865f2	source-form:083ab64fd8910fbd0f94b1ae|source-form:53d342391b25f7e6a0f43df5|source-form:6ef7c9b15ecdd69083724b84|source-form:745e49f05c0bc0ca46c1f2f7|source-form:7b5fbf8bde99de81fdf7c510|source-form:9f84fd3ca33a689a49fcaa6e|source-form:c4ebc6d4a5832cd9415f906a|source-form:d1122ba0a77e623e61fb69b5|source-form:e7bba5555263c92d69db4192	cleaned-form:6ef7c9b15ecdd69083724b84	MODIFIER_OF_EXISTING_CONCEPT		INTENSITY_OR_QUALITY_MODIFIER	46	43	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2020|year.2021|year.2023|year.2024|year.2025|year.2026	34	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
73	concept-cluster:ef6299fa2df616e4759d76d2	source-form:04f1cd55c9b4aef548e96043|source-form:06db292d86aa9ad0ffa394ed|source-form:09c9957320a8c6714a584f83|source-form:0ce3f6dca680452045a5ad84|source-form:12302276cd1aa53ded99e634|source-form:13cc358c604102b8449c4760|source-form:1afa8be4818db92fd1f3ca5d|source-form:218863ac46e7f550771679ec|source-form:22a72bf1ece81c8cfe4f7eb7|source-form:2430783408a774e41bdbcd0a|source-form:2da4003607500a03f7077e18|source-form:30a4016029f9a7ee895bf7b9|source-form:33046933175c760001819f04|source-form:39080bab0a793280558f246f|source-form:3ae4f9ae3ae2435fdeeb74d9|source-form:448bd00920948ac602a10e1e|source-form:45f7cd060379943b5d89e6a7|source-form:46711163691138ffee1777ba|source-form:46f8f716e102b8bbec9a48ab|source-form:4a30a558c615f59f38a7bab6|source-form:4b04681f470cd3574b974185|source-form:4c71d89a97c1b2a60765b35f|source-form:4e0d210a4cfaf7d785e1c383|source-form:4f8b3169ae58acf17ae145fc|source-form:5474c59d70ac82cfc787fae0|source-form:5a5263dfb209a6fa16a59814|source-form:60b601be95049df7923cd636|source-form:61803e45d971e7036161cd64|source-form:62297b435f55b7eea6690474|source-form:6273d980d6d7775baa60ce3f|source-form:643584b6a5284c33c0985d4b|source-form:684abf8be301ed37e604a803|source-form:6d33a9d4d7809052cf8c6b59|source-form:712b6352db39e6e75a6e8d99|source-form:7eb7d3df6b26857c2397e70e|source-form:8298b83eda24001ac2d608f8|source-form:852084e45557e513abf3ba15|source-form:8d276e5af51d84afa71264b6|source-form:8e1dee69c7fd4f27ae10cf45|source-form:95280955df16a0f7e1775976|source-form:9a06224a4495ec8d70e86af6|source-form:9bba103a7ce6505fdb31a471|source-form:9c9c6bb494360b841d209ace|source-form:9e21b16bd2c20a9bbb44eb7d|source-form:a0d92592fbf2d89fdca26317|source-form:a1bd64e46610483ece3afa20|source-form:ab0c15680f50356e6204ed01|source-form:b16752eaf07f53a0e992a953|source-form:b40706c3b2d2c798a75dc838|source-form:b476186086eb80f0156ccccb|source-form:bdcf3139e2d2e9e58d5d6b99|source-form:c39e7f7f5cd49096effbac39|source-form:c673bf4392d2b8566ea97064|source-form:d1b7f56bb90c6d05f3ee218f|source-form:d3be4f99d5b0523ddce972f4|source-form:d3e797dabf7a25c45e323b98|source-form:d954fdb26733d2fc24931ea8|source-form:e47a08b5545de231e93f9591|source-form:e96d7a4028ab1cd3b3cdde5a|source-form:f1a8092a1efa6b61680ce514|source-form:f464d7d71c06e47a535ce441|source-form:f76c1cb3ea5a4e7f7414947e|source-form:f7aeaaf2e6d4bc00bb017549|source-form:f97ab53b1053716438a5d7e4|source-form:fd68a6e611d607590fa9fb9c|source-form:fdff52c1a1b0e21be7cb1b30	cleaned-form:0d525d7c9923a1af677ecae0|cleaned-form:1301e3f0394b4719d09f9059|cleaned-form:13cc358c604102b8449c4760|cleaned-form:1e0fbe703c416796439de42b|cleaned-form:218863ac46e7f550771679ec|cleaned-form:24368d572466e0a17ca413ac|cleaned-form:26fbab3a39a97a8fcd7b92a1|cleaned-form:2eab73bf414ab4a9d2405e1c|cleaned-form:38654784c9842f665efd9b12|cleaned-form:45f7cd060379943b5d89e6a7|cleaned-form:463ad7f2d1e703600cd27bbd|cleaned-form:4b04681f470cd3574b974185|cleaned-form:4b1200e34b8d2d82988bc940|cleaned-form:4d2ca85cd26ae57983d3bc1c|cleaned-form:4e0d210a4cfaf7d785e1c383|cleaned-form:62297b435f55b7eea6690474|cleaned-form:6273d980d6d7775baa60ce3f|cleaned-form:78bcd196f187e5b87122ebea|cleaned-form:8298b83eda24001ac2d608f8|cleaned-form:852084e45557e513abf3ba15|cleaned-form:8ada92b13fda13fda4c92603|cleaned-form:8d276e5af51d84afa71264b6|cleaned-form:8e1dee69c7fd4f27ae10cf45|cleaned-form:942d36fcfdbf8efb25206e8c|cleaned-form:9a06224a4495ec8d70e86af6|cleaned-form:a0d92592fbf2d89fdca26317|cleaned-form:a1bd64e46610483ece3afa20|cleaned-form:a3d165a295980dd5f43c7cdd|cleaned-form:ab0c15680f50356e6204ed01|cleaned-form:b24f478f6f175088ef13073d|cleaned-form:b476186086eb80f0156ccccb|cleaned-form:bc755de55353dbb826b60d4f|cleaned-form:bd4487af5b706abd618a3c63|cleaned-form:bdcf3139e2d2e9e58d5d6b99|cleaned-form:d1b7f56bb90c6d05f3ee218f|cleaned-form:d3be4f99d5b0523ddce972f4|cleaned-form:e7e35527b66e2f3ca46b0d68|cleaned-form:e96d7a4028ab1cd3b3cdde5a|cleaned-form:eea75a667946f60933926291|cleaned-form:f464d7d71c06e47a535ce441|cleaned-form:f5531c478333ce24c912e58c|cleaned-form:f7aeaaf2e6d4bc00bb017549|cleaned-form:fd68a6e611d607590fa9fb9c	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.lemon	STRICT_FLAVOR	594	420	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	32	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
74	concept-cluster:e9ab5b692e49469eecd68d34	source-form:7073ba391f6781ee969ea9b3|source-form:75bf248286ae3b28cf45e393|source-form:89c0192b6cc7cea25b509079|source-form:bfd96be73430cff5015dabe8|source-form:c6a8724097f4a7baa3e43380|source-form:dadcc4a330b017ca9d9ae587|source-form:df4ed327019ddddff288e55f	cleaned-form:7073ba391f6781ee969ea9b3	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	198	189	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	32	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
75	concept-cluster:fbd7aceb4b719a2b29975b69	source-form:e8373ce99f87b6e75fffa1fb	cleaned-form:e8373ce99f87b6e75fffa1fb	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	32	26	family.zenodo_golovinsky_q_grader_dataset	year.2026	32	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
76	concept-cluster:92bac7e710e58049970d1da9	source-form:04bd7b65b5b2bc58cc283e43|source-form:1220e192481b60ee7b4a3005|source-form:16c0d9e5eb4d07371abd2712|source-form:18664d84e9989dcd56fb9484|source-form:1abd255a4f8dc74362baf9b4|source-form:279caaa01b4e5323fcf70ee9|source-form:27e1c078fc6b720d1e4430a4|source-form:2cb6d57397a291168b085985|source-form:32c778e4931bcba2f90b5b07|source-form:35e06e42afa827fe993fc737|source-form:38995a25d38fa458f72abced|source-form:389c92a7a2ded768508ceb0f|source-form:3efaf748979e929f47a9bcd1|source-form:4686910fd76d2c9f23824dbd|source-form:4bf793411157cfbb2813dc25|source-form:50954f6c973b9fe25d37b5f5|source-form:543f66b1a8165d649405a7cb|source-form:549cf5e0dd063abb70149b3c|source-form:5663523a5e71495fd0986e31|source-form:5bf2158f35407545cb459f29|source-form:5d9c4332561f210caa305fe0|source-form:5ee406827e0ccd662ea7da67|source-form:6f15981cd4a79598ff44f7e2|source-form:706895c8349d02be5fc0ab4b|source-form:712b6352db39e6e75a6e8d99|source-form:732297eff5a16935a3c6e27d|source-form:749bf5aa08aa9ec96ff65687|source-form:75c78e5ec35a916188424eaf|source-form:760584f5b801b8a993401e00|source-form:7b1a56f597e51e94105e65f4|source-form:84580f844d8c1d3300a60576|source-form:84924e64c6dddf898aa99740|source-form:86f517c5641e66952b3b4cca|source-form:8723bd05385fc963baba6a2e|source-form:8d9b5d1c890f2e653eaa5618|source-form:906b19f4035c77c1f758e0f8|source-form:917016b77cd264fc3086056e|source-form:95fe0b3130ec07915c3e1243|source-form:99a5ec8dee37605d9718ee4d|source-form:a2eae113069cfbf0c5467472|source-form:a3317759cad17d0fee70096c|source-form:a48be18997c7907e52136f3a|source-form:a55e2e3846a51f6ad0abfdfb|source-form:a5c138119fc392664072b192|source-form:b40706c3b2d2c798a75dc838|source-form:ba4607e92dbec48bf242d1c5|source-form:ca3d1964cc71bb7fb0160b67|source-form:caa4f76c854772cb43bb6ea2|source-form:cad293051ab43e4447e5e483|source-form:ccb57eef3a3cc5bd4a38ddc1|source-form:d495a0817f9dd478876b0f6b|source-form:d64975175fbf6ba5c31346bc|source-form:dd0cf4ed95b64c54deaf78a1|source-form:de2d1eea2fbb90d3ad6a72df|source-form:e7853ccdf43eebd999fefeba|source-form:ebcf983695346eea63258d8a|source-form:ebd220fded2e53045f5023d1|source-form:ecbc1d1745a5550515cd132d|source-form:f463df6e6aef2b0c32b50941	cleaned-form:0e13710035a87262b9ea3ffc|cleaned-form:1220e192481b60ee7b4a3005|cleaned-form:1abd255a4f8dc74362baf9b4|cleaned-form:279caaa01b4e5323fcf70ee9|cleaned-form:2cb6d57397a291168b085985|cleaned-form:35e06e42afa827fe993fc737|cleaned-form:3efaf748979e929f47a9bcd1|cleaned-form:50954f6c973b9fe25d37b5f5|cleaned-form:543f66b1a8165d649405a7cb|cleaned-form:5663523a5e71495fd0986e31|cleaned-form:5bd936ef56964cda05e7b41e|cleaned-form:5ee406827e0ccd662ea7da67|cleaned-form:732297eff5a16935a3c6e27d|cleaned-form:749bf5aa08aa9ec96ff65687|cleaned-form:7b1a56f597e51e94105e65f4|cleaned-form:84924e64c6dddf898aa99740|cleaned-form:8d9b5d1c890f2e653eaa5618|cleaned-form:9370d0495cd08aad9f724f4f|cleaned-form:949c111297ee03de4d780373|cleaned-form:95fe0b3130ec07915c3e1243|cleaned-form:98a0de77fe78e7510e7ecc64|cleaned-form:99a5ec8dee37605d9718ee4d|cleaned-form:a07b4a53815b49a498aa5bcf|cleaned-form:a55e2e3846a51f6ad0abfdfb|cleaned-form:a5c138119fc392664072b192|cleaned-form:ac77f1d1cd11da9a3314393e|cleaned-form:c216cd4ee312f42031cf072e|cleaned-form:caa4f76c854772cb43bb6ea2|cleaned-form:ccb57eef3a3cc5bd4a38ddc1|cleaned-form:d39c499279c61d4a4486f7b6|cleaned-form:d64975175fbf6ba5c31346bc|cleaned-form:d75c26dab1a971bbd9e3c3a1|cleaned-form:dd0cf4ed95b64c54deaf78a1|cleaned-form:eb3a6f3629b6c32ad012bcf9|cleaned-form:fe9bc38ed7f5178ec8887147	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.honey	STRICT_FLAVOR	513	436	family.ace_cup_of_excellence|family.frontiers_cenicafe_lengupa_trained_cuppers|family.project_origin|family.sheba_coffee_yemen_auction|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	31	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
77	concept-cluster:08f3a3dfb648c5f643d502b8	source-form:07e2e29aaa9996ce48cc2ac0|source-form:126f17a77a44f33b4b8a4f00|source-form:13805fad67e439747f3cbef7|source-form:138e9e436dd4cca5bff40d3a|source-form:143f85ab87ccece7e2a4b550|source-form:15a46753feb134c922b2c8d4|source-form:174153ab9bb1bdd879354074|source-form:1bc2bf424ffbae33443ba7a5|source-form:1f5c543fe49fcecb8fe38716|source-form:218f7657ef5cf6fbe4591692|source-form:26756c40c1d22ee1e3b100a0|source-form:27494b17bdc2e328580f93ab|source-form:2901721ac6fc0e2056f6cc77|source-form:2daf0e6c79009f9234ed9baa|source-form:30447f19a169dee787bc2c57|source-form:3b172d1de0b0ff93256416c9|source-form:4bb92af3df886cdd3dfb96f1|source-form:4c351bd41e02b75ad7da29ab|source-form:545ce787c410276d227955b0|source-form:545ef8ff56756a56b668aba9|source-form:5f49ce4fe590832632780160|source-form:6eb8db4bfc15db7e5d5a40fb|source-form:70b3c69725be7a5a2b3f3c8a|source-form:75bf248286ae3b28cf45e393|source-form:77e4310f1a103a32809b7786|source-form:7be62501fc25ae9d864b79f6|source-form:7e605c9b10912d560b37597d|source-form:824c6cbea929bd943351741d|source-form:878de8752216200f61356092|source-form:88dc4e2a62277f16d5306524|source-form:8b262f973a9b3f5ac4e53a07|source-form:920f412d1b36bbded10cf1a5|source-form:9edea847b8b9ae570f2b156d|source-form:a3f3dc879ae675f046268de6|source-form:a79af4d3e2aa0b3e46e78885|source-form:aaa40dd48e44ccfe69beacc8|source-form:abf61b12b0266e8e76b502ff|source-form:b05201c33c70af85c6690f5b|source-form:b635f592c2a8a0ee4cda6537|source-form:bd70c61af7d46215afb040f9|source-form:c2a1eb38d4c65c86435af76e|source-form:c39b16e80375338955ffde31|source-form:c53fd9938e69dc7e72cf9cff|source-form:c5ac2ae941b6ad411464c429|source-form:c6de72fbfb89efcf82e78393|source-form:c87765e325faec16eb6ee122|source-form:cdd6b486f23f25de3b090fbf|source-form:d12021ed597d7faa200813f0|source-form:d34f619895c1cc51b5a2ff66|source-form:dbef8c2e5bd8e7662528dbb8|source-form:e2cf453f83ffc45c4cb7f9f2|source-form:e743f74f197656ec989b83d8|source-form:eb61c645d38dd5c305e05772|source-form:f043e0059025c8c9ba7394dd|source-form:fc1841eff108446d57db3272|source-form:ff1307dd21bf26857a4a4248|source-form:ff5a92eced6b9183b82f3232	cleaned-form:01ead58cf91b9990ee5c81c6|cleaned-form:0770f4ba8d7220897b41d862|cleaned-form:126f17a77a44f33b4b8a4f00|cleaned-form:138e9e436dd4cca5bff40d3a|cleaned-form:143f85ab87ccece7e2a4b550|cleaned-form:26756c40c1d22ee1e3b100a0|cleaned-form:2daf0e6c79009f9234ed9baa|cleaned-form:3e483493073f09174ce96dc6|cleaned-form:4c351bd41e02b75ad7da29ab|cleaned-form:545ce787c410276d227955b0|cleaned-form:5f49ce4fe590832632780160|cleaned-form:637fdce77036cc3ff35ef0ac|cleaned-form:78bf2a733b67880d5babb282|cleaned-form:7e605c9b10912d560b37597d|cleaned-form:824c6cbea929bd943351741d|cleaned-form:87b76fda2c52b81940c7fca0|cleaned-form:8b262f973a9b3f5ac4e53a07|cleaned-form:924ae389c4b9e68b3e99be65|cleaned-form:a79af4d3e2aa0b3e46e78885|cleaned-form:aaa40dd48e44ccfe69beacc8|cleaned-form:b05201c33c70af85c6690f5b|cleaned-form:bd70c61af7d46215afb040f9|cleaned-form:be4dc3652997dfd0fc339751|cleaned-form:c2a1eb38d4c65c86435af76e|cleaned-form:c6de72fbfb89efcf82e78393|cleaned-form:c75e195ffcf9aef8f0fa7d7e|cleaned-form:c87765e325faec16eb6ee122|cleaned-form:e2cf453f83ffc45c4cb7f9f2|cleaned-form:e8f6a94e20d46a033095e590	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.cherry	STRICT_FLAVOR	535	416	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	31	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
78	concept-cluster:c9475d3abb9cb8cbba902d12	source-form:ef3f9a0e89c97a26e9469ae5	cleaned-form:ef3f9a0e89c97a26e9469ae5	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	30	26	family.zenodo_golovinsky_q_grader_dataset	year.2026	30	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
