language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.en.sha256_1569e9062553f1da4cc0be7838dd765717b8ec12dbc12f6161b04fb4bee6dee4	en	pannetone	pannetone	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_15732ec07a85b9046f212829fad9661a45cc3138215894c51b4a697ab2e13909	en	Shiraz	shiraz	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_15a36261073a3f8d7fbeb7384e86689153c11549859a2d51879c666093fab99b	en	sucre brun	sucre brun	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_15ee549cb2ab598f6ff06194d10926260e4f47e7fc5ee15b9eec26ebe0df8c8c	en	Floral Honey and Lychee	floral honey and lychee	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1613073137911b3487a278935771060f76d2aaabe03391e5df834f8aa88a5e3c	en	Peach and Creamy	peach and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_162343e322285f5ceb8d5c2bf45457cf08c4e919cf2577678e1c366b3d497776	en	Chocolate and Toasted Almond	chocolate and toasted almond	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1666655c20603d9cdaf52aa9c1342b4f3cf71c606379c67a3cf7ce0b42142f62	en	Forest Berries	forest berries	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_168fbc27bb5d06f5a24aa7e321914a8b3c2fc28a789d78b3fcf9983857d047a7	en	peach candies	peach candies	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_16dfc9c3fb663f15ca78e53f5c087ea413716dad9ae92652fee650b376b4b3b7	en	cordial cherry	cordial cherry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_17041895738992968b3dfba11d6f150b70e6778e84bb6b4fb053ad22622c59da	en	miel	miel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_17335fafb3090b77aeb2fa8737e5b7b67c074e17f6011c929f4c99aec5a1e486	en	smoky caramel	smoky caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1775394326e02c60a58c4f8d7524e070a77973673beeaebc63067db2b8de7a70	en	choco-orange & well balanced	choco-orange & well balanced	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_17a5ad424476ff9311acd6e31e2efcbdbda71a22180ffdb27a072f466fdb2348	en	tangerine + caramel	tangerine + caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_17ac6685c2eb00e12fe8dadc93fae437559d23f314e5e758545a704094ac10c3	en	dried date	dried date	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_18002db8e080f8dbfa3ac5856fd671a080572535e5b6e8781e11ae5cd00b6761	en	Coffee Blossom and Strawberry	coffee blossom and strawberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_18242eb2e34f25860c775560a0faf88f73b5f12469c90e820b060316381d74cc	en	caramel + black tea	caramel + black tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1831d6ffa756ef6b2b44a9a9151b3d4869a8a32a10c9013e0dfd17a8a5ccf63c	en	light texture	light texture	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_184419bd9cd3eafacc894475b59379bd4150a9a089b679bf12d1516ed9b8db49	en	Caramelized nuts	caramelized nuts	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_184744e775ea1d77a04b0faf88d3119685f50076fc532535f8821a8ea16c958a	en	the acidity becomes juicier	the acidity becomes juicier	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_189efab1541fe8150e65354b84c85f5c7f05d955aaf6197b52db39a6755fefeb	en	black tea and red grape	black tea and red grape	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_18bc1dddc37a7af601aca18f78bc88f4aece178d37caa31ca99cac902233d169	en	orange et baies	orange et baies	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1941c30d533caceeb3ba00142ee71a3bccd5e35816aca79ccf8ed2be679b90c9	en	and honey sweetness dominate the cup	and honey sweetness dominate the cup	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_198ef2eb151e9a4d7c100b8fda04132b51d3ce96863fb2ed638dd9128a318e9e	en	Osmanthus Jelly	osmanthus jelly	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_199423c3ee03c4b5ed1b2cb4bfacfc51088d22f656836375c1b93f34525a0c1a	en	black tea and cola nut	black tea and cola nut	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_19a484234ce307b3b8d407a33316630ac19bc8831f5d53f096f9d55a1e95ef61	en	smoke and demerara sugar	smoke and demerara sugar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_19ba64e9a6d80f2607e27d82e2b7f642e67607bac85245bf254ac6c865bb8318	en	Black Tea and Distinct	black tea and distinct	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_19c7f0ef90cf22f1c9f981e5d1111e29f1c9b720f9f347efa36a7022dd4bb70c	en	Muscato Grapes	muscato grapes	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_19fdc54fba3e89ebef58211e97b3023a5cc712b7fb56a83ed98ea8dc23660cb1	en	Roasted Almond and Dry Fig	roasted almond and dry fig	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1a25beaf1b9d7adb80fd6fd96a922557e2a38902aaefc173246fcb78acef29c2	en	winter spices	winter spices	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1ac90b35f44be294e852d8650494d6bc890280073483d44caf597394e5dcbcae	en	berry + citrus	berry + citrus	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1add0cc1eeec34ae48bb22fc786d5d337a889b4445334d35aa205e097fe29c69	en	Floral with persimmon	floral with persimmon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1b0f5e9483985c9749871529c69e439c2b89a4cb9ac06164eb6c8bff3dc500ff	en	strawberry lemonade	strawberry lemonade	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1b412c2fc0550c7e554a4f82ffa6e9eb9fd9c7566ed5fe7b3cf659a201ee22ed	en	Cocoa undertones	cocoa undertones	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1be7502d377a9f5a45c047f37722b7b7dd94a33d5597c4029195fd759eedec89	en	Lemon Shortcake	lemon shortcake	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1c0ab5fa83107ed139ba3aa63f1d61682e8652677ab8c283ddf9f3ca7d406294	en	jasmine and blackberry	jasmine and blackberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1c1876394ddc63a1019472337d14e8aee5acd7d099aeca419eb087634f319021	en	Tangerine and Creamy	tangerine and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1c8a3808683977eb9723b5dbf31bc23d42a09c2c340d9a8847cefaf205ae281b	en	wild flowers	wild flowers	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1ce2bfed910ab7c5ccc59dd6e4db6b0c55115947dd3ac041aa1b8aac05493132	en	salted butter caramel	salted butter caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1d06d9b017cff0639368373e9264a413ebc31bebdf5facbd052ce348483943a2	en	Milk chocolate caramel	milk chocolate caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1d5857484b003b5e6c8eb21cef9fad20bd598319f4b133e4a1684c33d8f636a7	en	Mango and Sparkling	mango and sparkling	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1dee1c33da190723e0b9da8256363b623bc9c0396cca512fa163c289e200ff59	en	chamomile tea	chamomile tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1e3823e0c799803c520f34c5f34a77db3e779dad5c0a00dfb41ae2f4842dd6f2	en	Chocolate and Rich	chocolate and rich	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1e3d386ab77debfb83b8d38c5156e9f9eab19190962b4ca1634cda89232c9fcf	en	and subtle with flavours of cocoa	and subtle with flavours of cocoa	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1e7acf004c54a3d1101bf644ffb5ccbce5bc320e66e602f1e074724de08800e0	en	Tamarin	tamarin	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1eb8a96d1a502fddf48362d62dba2bdcc6abba511dd7276890193d6da4c7cff1	en	aromas of nutmeg	aromas of nutmeg	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1f0eced289629de905e9447f48b3de97be056256d7740c2f96e30a2204102ff3	en	Fresh Blackberries	fresh blackberries	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1f1727620d7ef0a084f6912b2eace6e784129af232f735071cddcd53d1433d9a	en	Raspberry and Creamy	raspberry and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1f2075abe2e678d60e4965ab15991305756c41062ed7a29a41e101ae527b621a	en	dragonfruit	dragonfruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1f3e4202fccec9eff48227019527ae2dbae04ede500d3b715181fea58b90641d	en	Raisin and Juicy	raisin and juicy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1f61a28b9f9a06020b9ea2aa6e1e9042868215a0b7e13856cb62961313d58ca3	en	Praline and Cocoa	praline and cocoa	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1fa5710250ccede556c1ed4698167429813cae68de386efa6b4832671854ed49	en	orange confite	orange confite	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_1ff931f48d7872780b445980462d670354f03e44c63441e32dc901f467f05918	en	Cherry and chocolate aromas	cherry and chocolate aromas	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_224ea9a3f45bcb5c937524d844bf1438abb467382d44d309d17e365cb49aeff1	en	watermelon gum	watermelon gum	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_228ed66fd497f3e0105ce68326d5d0361ef884a07e9e2ae22b05845a3b79efd5	en	Tastes like red currant	tastes like red currant	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_233ae0abc36a0533dfbfc998df6012b4c0c3a650b543a36b57b5135c0eb8c8ed	en	Browned Butter	browned butter	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_2377ab5e7123dc676ba013cf6c7c59be87ebd2de06623c43638aa386e265461c	en	Lingering Floral Finish	lingering floral finish	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_23aee684f124fa31d664d614c717fb0a4ef3b2d4d45cee174aae54a8eb55e9c4	en	Plush	plush	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_243e2b82c1c4de2c6942cca39d26c54805b29f7510d7ccd1b2781bb416253484	en	In the cup flavours of watermelon	in the cup flavours of watermelon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_2474724b55142f95c2c4d85f6c2e193ba5ac2e89d828e14737de6f17ce5febb1	en	Strawberry Syrup	strawberry syrup	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
