cleaned_lexical_form_sha256	cleaned_lexical_form_or_restricted_pointer	source_language	semantic_class	mapping_state	canonical_concept_id	canonical_concept_label	decision_method	mapping_confidence	assertion_support	gold_support	silver_support	effective_record_support	source_family_count	source_family_ids	year_count	years	source_native_form_count	canonical_status	review_requirement
05d2443bd2424d04e2397677a576d0e542c434b9d31fff8c4a63904e17322481	hash:sha256:05d2443bd2424d04e2397677a576d0e542c434b9d31fff8c4a63904e17322481	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
05d9f879a7dd7abf7b0c99b595127105f9f7fa035dc705accad4848b2cbf6bc5	hash:sha256:05d9f879a7dd7abf7b0c99b595127105f9f7fa035dc705accad4848b2cbf6bc5	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
061887be5ecc1554ba378f4fda107e93329d21e7c0f6004fde52c2899e31eb0c	hash:sha256:061887be5ecc1554ba378f4fda107e93329d21e7c0f6004fde52c2899e31eb0c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
065bfb8faf7c9aa6b30f741c251646327061ea57fd298dfb24b27201b16737fb	hash:sha256:065bfb8faf7c9aa6b30f741c251646327061ea57fd298dfb24b27201b16737fb	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0691247a289e132ce50992f1faedeec92859ea23946800434724f8d4d9f15159	hash:sha256:0691247a289e132ce50992f1faedeec92859ea23946800434724f8d4d9f15159	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	4	0	4	4	1	family.ace_cup_of_excellence	3	2010|2018|2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
06dbe73c6bc4d55ae45928cddfa2ab9cf2ff92f1b01631ab3b02c523eb712e6c	hash:sha256:06dbe73c6bc4d55ae45928cddfa2ab9cf2ff92f1b01631ab3b02c523eb712e6c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	hash:sha256:06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	en	BROAD_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	97	6	91	93	1	family.ace_cup_of_excellence	17	2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2021|2022|2023|2024|2025	4	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
06f8382071a4109d1a1037036a2636cad2a42fe43c64ffe1c51025768403aeb3	hash:sha256:06f8382071a4109d1a1037036a2636cad2a42fe43c64ffe1c51025768403aeb3	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	5	5	0	5	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
07001e8089072aa27db4ede1eb5521b5cf152c8928f88f70bf3129db87b39f6d	hash:sha256:07001e8089072aa27db4ede1eb5521b5cf152c8928f88f70bf3129db87b39f6d	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	27	0	27	27	1	family.ace_cup_of_excellence	8	2015|2017|2018|2020|2022|2023|2024|2025	4	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
070d7142f8a3a3d6d120c3a7891d00f13f356397f5ba190db38ad8dded7e2edd	hash:sha256:070d7142f8a3a3d6d120c3a7891d00f13f356397f5ba190db38ad8dded7e2edd	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	5	0	5	4	1	family.ace_cup_of_excellence	3	2012|2015|2017	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0733f0ca16a498341f1d99cc754259be4d7a15caba3abf79a4ab82ddab12eb11	hash:sha256:0733f0ca16a498341f1d99cc754259be4d7a15caba3abf79a4ab82ddab12eb11	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
076e69522f9cbf2a29af5fbabcb86db82159d5161c1a78bc88b6d81cebfc7034	hash:sha256:076e69522f9cbf2a29af5fbabcb86db82159d5161c1a78bc88b6d81cebfc7034	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0770f4ba8d7220897b41d862f1fbcc41eda073cbac8fcce9297ceb892bab6580	hash:sha256:0770f4ba8d7220897b41d862f1fbcc41eda073cbac8fcce9297ceb892bab6580	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2012	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
079f66fe293cb1a6185d5588b13eaadb30475f9c3c6e47495fccfcedbbff7bfc	hash:sha256:079f66fe293cb1a6185d5588b13eaadb30475f9c3c6e47495fccfcedbbff7bfc	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.smoky	smoky	AUTOMATED_SAFE_RULE	1.000000	3	1	2	3	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	3	2024|2025|2026	2	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
07a019f4442e4d70a34bff561a0c6d3095d2fbb31474ceeb17751c74ad5963c1	hash:sha256:07a019f4442e4d70a34bff561a0c6d3095d2fbb31474ceeb17751c74ad5963c1	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
07a407c6cad8de1afc2853f72ea581ac3d66ab97168aa9a19e2e4eac0ced5991	hash:sha256:07a407c6cad8de1afc2853f72ea581ac3d66ab97168aa9a19e2e4eac0ced5991	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2011	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
08388c63698dcb45108edd4b77d1a5912ae86c9b92677fb445f5fd24f8a7c7f8	hash:sha256:08388c63698dcb45108edd4b77d1a5912ae86c9b92677fb445f5fd24f8a7c7f8	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0844df8fee9eeadaa344bc7e1a7ae769602eba35e773c2093c8fb9c3e5ead14e	hash:sha256:0844df8fee9eeadaa344bc7e1a7ae769602eba35e773c2093c8fb9c3e5ead14e	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	2	0	2	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
08ddff4ebe39249a9208cd305b7d14091b1ebabef6adfa897cc34675fa0e0848	hash:sha256:08ddff4ebe39249a9208cd305b7d14091b1ebabef6adfa897cc34675fa0e0848	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.ginger	ginger	AUTOMATED_SAFE_RULE	1.000000	18	0	18	18	1	family.ace_cup_of_excellence	7	2008|2015|2019|2020|2022|2023|2025	3	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
08de82121636bb291602db3447832708c9167c19696707f312d2790e6dae50a7	hash:sha256:08de82121636bb291602db3447832708c9167c19696707f312d2790e6dae50a7	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
08eaf2eb210725b39f463a450ce9e2e0164433986a0870f69d1589d4557d76bb	hash:sha256:08eaf2eb210725b39f463a450ce9e2e0164433986a0870f69d1589d4557d76bb	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09182dd8b7aee92e720540b2ee8524a457dee3a3b255dac838cd903aa8f988ec	hash:sha256:09182dd8b7aee92e720540b2ee8524a457dee3a3b255dac838cd903aa8f988ec	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09521b1c55b7146b1dd2ce121f6da099734cfaec10c1040aa7468a804fd10b88	hash:sha256:09521b1c55b7146b1dd2ce121f6da099734cfaec10c1040aa7468a804fd10b88	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	15	3	12	15	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	6	2009|2012|2016|2017|2024|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09530a39dbe93dc33dbaaf961e08b58099f1f2a87895f7eff95efa04727d8e4d	hash:sha256:09530a39dbe93dc33dbaaf961e08b58099f1f2a87895f7eff95efa04727d8e4d	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09881f6ed93360a2f6ad81f435a8ca51ca4575d0f954f197ff8f7d16c6565562	hash:sha256:09881f6ed93360a2f6ad81f435a8ca51ca4575d0f954f197ff8f7d16c6565562	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	hash:sha256:099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.black_tea	black tea	AUTOMATED_SAFE_RULE	1.000000	198	53	141	175	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	14	2009|2012|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	8	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
09de9900fede62c2858059ce285b826675f00a3ace335884764c9f98c6dc4a8b	hash:sha256:09de9900fede62c2858059ce285b826675f00a3ace335884764c9f98c6dc4a8b	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	hash:sha256:09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	20	20	0	15	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
09f9ee2664250f732515db75d10a2f20661ff29dc5cfe50efaa68e8b833fb2f8	hash:sha256:09f9ee2664250f732515db75d10a2f20661ff29dc5cfe50efaa68e8b833fb2f8	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a052c147632c55a2ac98b4578fd75a8ff142bff9c94be915a41f0c4cca06630	hash:sha256:0a052c147632c55a2ac98b4578fd75a8ff142bff9c94be915a41f0c4cca06630	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	9	0	9	9	1	family.ace_cup_of_excellence	5	2017|2018|2019|2022|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	hash:sha256:0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	78	0	78	64	1	family.ace_cup_of_excellence	7	2020|2021|2022|2023|2024|2025|2026	4	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a33dd1c80d3b50c265fdb2c70eaea3bad15f3f5891e1dd6426f608cacd4ff99	hash:sha256:0a33dd1c80d3b50c265fdb2c70eaea3bad15f3f5891e1dd6426f608cacd4ff99	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504	hash:sha256:0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	12	0	12	12	1	family.ace_cup_of_excellence	6	2021|2022|2023|2024|2025|2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a4ef253e3fef22cb9d3bc5280386f9f2d1cf351da6582d8254659d1b27ea0b3	hash:sha256:0a4ef253e3fef22cb9d3bc5280386f9f2d1cf351da6582d8254659d1b27ea0b3	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	1	1	2	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2023|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a65c0c13d3600492d9a51b60d7e9f28dd29f4c3d349d493f779fbcb70d7de91	hash:sha256:0a65c0c13d3600492d9a51b60d7e9f28dd29f4c3d349d493f779fbcb70d7de91	en	NON_DESCRIPTOR	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	UNMAPPED	AUTOMATED_SAFE_RULE
0a6c8a62a8e4319500597a7a3b0a6c4508b24c2752f1be4d7b7ddc9e6770c1d7	hash:sha256:0a6c8a62a8e4319500597a7a3b0a6c4508b24c2752f1be4d7b7ddc9e6770c1d7	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a70a6fd5eeaa27df4eea9d8f7e9ba430143872fc2d2cdb2649bd849c87e9b7f	hash:sha256:0a70a6fd5eeaa27df4eea9d8f7e9ba430143872fc2d2cdb2649bd849c87e9b7f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	hash:sha256:0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	99	1	98	89	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	12	2012|2014|2015|2017|2018|2020|2021|2022|2023|2024|2025|2026	9	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a79769869f01499366c7681bb8212c2fd4808beec38e47871eab60fb2032a6b	hash:sha256:0a79769869f01499366c7681bb8212c2fd4808beec38e47871eab60fb2032a6b	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0a911cc6cacb6b9cbc34b32720a019fdfb18dc9a2fc94020371aab1652f21e96	hash:sha256:0a911cc6cacb6b9cbc34b32720a019fdfb18dc9a2fc94020371aab1652f21e96	en	DEFECT_OR_NEGATIVE_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0aa1ae3f10b163c28a2b806fe6f3aa9cb1ca2123fcc5df5ee9c836a019804d00	hash:sha256:0aa1ae3f10b163c28a2b806fe6f3aa9cb1ca2123fcc5df5ee9c836a019804d00	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.syrupy_mouthfeel	syrupy mouthfeel	AUTOMATED_SAFE_RULE	1.000000	3	0	3	3	1	family.ace_cup_of_excellence	3	2009|2012|2014	1	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
0afba1fadf4e5d1292eb409cc965170fca343fbdfea7c6cfb26de8d1909cb229	hash:sha256:0afba1fadf4e5d1292eb409cc965170fca343fbdfea7c6cfb26de8d1909cb229	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2018	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0b19e654bbf1d5f4a517dc87648bc3356d1fba821f9707cd5559206a9323635a	hash:sha256:0b19e654bbf1d5f4a517dc87648bc3356d1fba821f9707cd5559206a9323635a	en	PROCESS_OR_ORIGIN_METADATA	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	2	0	2	2	1	family.ace_cup_of_excellence	2	2015|2017	1	UNMAPPED	AUTOMATED_SAFE_RULE
0b26997311bf74e7170c5ccda92b77d071c39f177ff97191673b66785a12f2d7	hash:sha256:0b26997311bf74e7170c5ccda92b77d071c39f177ff97191673b66785a12f2d7	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0b472fc1e0191540d360cf576e4550e013765bff251781e0f882e7ba0873a207	hash:sha256:0b472fc1e0191540d360cf576e4550e013765bff251781e0f882e7ba0873a207	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5	hash:sha256:0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	21	10	11	21	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	7	2010|2015|2019|2021|2024|2025|2026	4	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0b61ac5d9426518ad7908a62037255c6881f9a5fa404ef3b99c24baa2111a174	hash:sha256:0b61ac5d9426518ad7908a62037255c6881f9a5fa404ef3b99c24baa2111a174	en	QUALITY_EVALUATION	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	12	0	12	12	1	family.ace_cup_of_excellence	9	2008|2015|2016|2017|2018|2020|2021|2024|2026	2	UNMAPPED	AUTOMATED_SAFE_RULE
0b63783554f32ff932daadee7176e3c1c14c6ebd3e3282aae7ac2b0d3c4890ee	hash:sha256:0b63783554f32ff932daadee7176e3c1c14c6ebd3e3282aae7ac2b0d3c4890ee	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0b6ee6ff742e7c772ad9d544cdeb1dffe21ee701691b5367a233b2a97acebac9	hash:sha256:0b6ee6ff742e7c772ad9d544cdeb1dffe21ee701691b5367a233b2a97acebac9	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0beca1c4f3e61feb51b43b1e53b5faa4d9caa939935cee2c771f5c9a6344bd13	hash:sha256:0beca1c4f3e61feb51b43b1e53b5faa4d9caa939935cee2c771f5c9a6344bd13	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	1	1	2	1	family.ace_cup_of_excellence	2	2017|2020	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0c274639936717793d7695ef0373039e397acdabc247d9953d3c9209a95044cd	hash:sha256:0c274639936717793d7695ef0373039e397acdabc247d9953d3c9209a95044cd	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.cedar	cedar	AUTOMATED_SAFE_RULE	1.000000	32	0	32	32	2	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup	16	2008|2009|2010|2011|2012|2013|2014|2015|2017|2018|2019|2020|2021|2022|2024|2025	2	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
0c30f897fe4270cc4f6261bfb14e4478ae66e616d1b200f2e4272f4b296d91ef	hash:sha256:0c30f897fe4270cc4f6261bfb14e4478ae66e616d1b200f2e4272f4b296d91ef	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2018	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0c48dcaac8dc34f35db7f80001159906d5e160cf8d4a2fd1cda2b467ecccf370	hash:sha256:0c48dcaac8dc34f35db7f80001159906d5e160cf8d4a2fd1cda2b467ecccf370	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0c49b4dd29afbbf600e87958576b1c7bf5bc45f015442d31c2590a70179b7c44	hash:sha256:0c49b4dd29afbbf600e87958576b1c7bf5bc45f015442d31c2590a70179b7c44	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0c4ecb2f6f0b86eb18236f861be0e292eb8337dbe2eec77a6e66963522f47d44	hash:sha256:0c4ecb2f6f0b86eb18236f861be0e292eb8337dbe2eec77a6e66963522f47d44	en	NON_DESCRIPTOR	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	1	0	0	1	1	family.sheba_coffee_yemen_auction	1	2021	1	UNMAPPED	AUTOMATED_SAFE_RULE
0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	hash:sha256:0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	4	0	4	4	1	family.ace_cup_of_excellence	1	2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0c7aae56ebe5d422f7f0f5b97da9856b135de81ac462c9c1a85ee53850fec479	hash:sha256:0c7aae56ebe5d422f7f0f5b97da9856b135de81ac462c9c1a85ee53850fec479	en	STRICT_FLAVOR	AUTO_MORPHOLOGICAL	sensory.orange	orange	AUTOMATED_SAFE_RULE	0.980000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
0ca392b17b6904a3b0b33bc16865cd8182509ec4fb80e6dbf24939cc3b39e890	hash:sha256:0ca392b17b6904a3b0b33bc16865cd8182509ec4fb80e6dbf24939cc3b39e890	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0cae380c4341ef35d9ffba77c15398465660cec2189e6a7c866f1e152d4b1e96	hash:sha256:0cae380c4341ef35d9ffba77c15398465660cec2189e6a7c866f1e152d4b1e96	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c	hash:sha256:0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	7	0	7	6	1	family.ace_cup_of_excellence	6	2009|2011|2015|2020|2022|2023	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
