semantic_audit_id	descriptor_assertion_id	source_family_id	audit_stratum	edition_year	source_field_label	publication_layer	raw_field_text_sha256	atomic_source_text_sha256	panelist_identity_sha256	panelist_sample_observation_sha256	effective_record_id	audit_outcome	valid_atomic	valid_broad	compound	over_segmentation	under_segmentation	non_descriptor_leakage	strict_broad_misclassification	publication_duplicate	audit_method	human_reviewed
semantic-audit:c7c124d28f4a7907932c8a18	assertion-b2:018503170498996371aab54b	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	901c2df327416b65f992a601ea74f71aa288e35414461391f9a131263965ddea	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	ae48a5d6adedc3a132b155887dd8645658f3dcf8bc8880102400bcb0227500a8	effective-b2:e6b8b1ebd3a29aa5fff2f0ac	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:86455fca76b68b0060a00b51	assertion-b2:018d14a6c65f331eee00899c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	d7117cfa1d1ababad89cf25467e05ba87cff0fb83f402407fb8991d865432156	45dc965e2f643925eb6024e9dd9e7f25a6d0ee2ac56bc810ab7e85c83c444037	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	056db86f6601928da01cdc274fd7485affd3c044b3242b9e37f0fb02424bc551	effective-b2:6b247f1eea4fa67bf6419932	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f90c89758608d6d193cb3c1b	assertion-b2:01938f9121946e5ff5b90e45	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	0549df47d647a1c2a710a05684bf0b54ab4d2a9c29458a63842b54bfe8c49d7b	f4c44266a2dfad9847930615218f2811c5ee3248c6df3d3921a6d2b8e67c8bf6	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	37c08cff5a657b29768d90aa8f683113ffb17586db463d556bab245939ff7019	effective-b2:40e86235997c25a5da2b2f91	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:9f2c14feb2f990168f6a62b7	assertion-b2:019a533edfea340ca5a4db5d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	c6a1e57160650d2dd4eab4a70511a60dd39264cd8043ce88ff57a3d9a8d08e83	0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	7fd50a5ae4ee510dc0d8d6683f2e80874b6b045bb591b685bdbbe3896914c8a1	effective-b2:7ea70374ea0e51954d4325b0	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:929fb36e3ede83f1c55bcbee	assertion-b2:01b219dcb88b9edff4b78c31	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	7ad171168f530eaa703bffd4a458dddcad76d2bcd0a39410b4c9b5733f3a0fbe	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	26f4a0fb55b47ee14e86bec170efa76c7c8b96c3a90fb56d285a788717ee2f69	effective-b2:751febf2c66f79443ba48f65	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:494e3bf7408b3ad5c9e3747d	assertion-b2:01bbc9c2ebf00fee5d709f3e	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	3e74656b1cfc8ba18a375697db259ecd77f92cf29b74ac74f72e2375afa23d6e	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	c22cd28eb5b183d536444619de38293a7a5c6cbebd9293ed2e41e77526ebd4be	effective-b2:c5b144064b488597f6845529	VALID_BROAD_SENSORY	false	true	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:23c336dd94266882e98a7fb7	assertion-b2:01c7408b067fd2bc431b12a3	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	02a6cee4839c6aa731a7aa913def7a2a1ff44bdafd70810a39ba82fe17ebcadf	effective-b2:c8346634320b534913fc9629	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:cdcf20e802f5261ee4b446f1	assertion-b2:01d03a3891ac2577712e6ed7	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	d56f345c2e94c09ee5fa5f2699693943a4db1182fa0264aad59e6fb3edaec848	2f0030c535193fc164e4e2b5371e8e676510cf0a64b2689d9aba6533e6ddea82	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	6c2a16b41b3033a326774c5ee8ff91dd7e4e555922aee56b5c258c9f101b9126	effective-b2:744b667ff8500da9c1593ad4	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:93aa20f995bedea87229f2d6	assertion-b2:01d1873e3604a2535829689f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	b77777f5b25999d4c33a40368559fef9245e2ec8c18ddc573ad957b84d58839e	cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	7c638a62878527d5a9fc57330fdc360625e3dd20f6b3a3b217026e7fef7e464b	effective-b2:79476fcb664e34248fb08fe6	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:09d6d02d9db888b12bbc3f96	assertion-b2:01d7231e3049e2e7ea7a08c9	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2012	Acidity	GENERIC_ORGANIZER_SENSORY_FIELD	5d3d18f6548ea0b10328f1480012c7b6473422152c6b17f2e67da830e26cf63c	5964d46729562387b10a78d65b7f67e8a237f197c65ebccd12298ffe9f098de1			effective-b2:41e46970a8888892d52bc8ab	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:eb6e84b2928fc021d8682182	assertion-b2:01e804881f1ee7c608d0ca4b	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	5fa31756d307beb75f7f01913026f6cbab03dc09390254512d51f3fc37d090fd	effective-b2:5a5894edb1731d8ba71f03b6	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a778373d7345ec1554fa0feb	assertion-b2:01e935795cc7bce25b15945b	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	01703e5361ad0437eca239d2bd69706febf29fee2c68ba671f738d009204cd45	ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	d55f78b027161323609326393a3a4eca8209d0df29fac1f38c62bc8b9a8e30c3	effective-b2:9cbba0db2c5ebc59d3a68d00	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a4f6db80d456e22656cd142a	assertion-b2:01eae5e115207a65c301c58d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	67245fd4882673488d7232ebb8f6931628ec48202bee6a42e251ad68d51cfe05	effective-b2:ea8e91844a406a1293192841	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:96142aa97cc6fce13baacfe4	assertion-b2:01eec9dd66ad9f2db636a3b0	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	cf2965818e01f118dffcfeb8d56ef300826812ea641fffddb612d94a9c509e9a	effective-b2:031981af7b533f0d631c1485	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:2f8b043807d3d60271bd2423	assertion-b2:0200ba67e40b9a074b2e56d8	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2021	Aroma / Flavor	GENERIC_ORGANIZER_SENSORY_FIELD	b9fe25fd955245b6e4994fae7fc0cb7645e63a114917c4eff15af273713071f0	05dcae2b47ae8627c7efc7039efad0130b750e598ada60408ca22bebd74d1e1f			effective-b2:85e6c3e57742ace8f75521d9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:19a6add20085d1baeb63beb7	assertion-b2:020c0040950400a929f2fd14	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2025	Aroma / Flavor	GENERIC_ORGANIZER_SENSORY_FIELD	faa42d70181472b83bdba37559322b57d07160c03acde4d33b39e23b6897b3cb	fe44e8aa82aba92c9d679a6181a608c7ab555d1c9ea0faadcc8da332847053bf			effective-b2:c1ba2215850af33ec6851860	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3462419db87b9c58df3b6cdf	assertion-b2:020da3c5e02d27139a805e0f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	c6a204ee29f6db4e193b3d1d9bd060329a17b62b5404eae7d8736d2b1a01c480	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	681aa204536965786d69c1f84f87e07b22e83fe9e90525b4b10c63e1b6ac15b5	effective-b2:e6870e6c8fb7cbba0deb1557	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1e567910444e063ec33688e3	assertion-b2:0210d857727c512bce39fae3	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2014	Overall	GENERIC_ORGANIZER_SENSORY_FIELD	5631f5770839fd6981240e67ce5578c7fa058aada19290b4ea9d47b661ab516e	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e			effective-b2:59180e8cf09f291efb2d57b1	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5a773aa4437de72203117425	assertion-b2:0214160b2d6fa3c69da1b31d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	8834610acecb20e9e32ded547fc5000ab430ac122c38c56c4aea9e3ee2422282	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	0a001fd8bdba09051911b54e9622d2d3e4ee83d744326eb02ca55f4324fbe95a	effective-b2:528b35ff0427ba0d103b481f	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:ba82186d60cf12640a0638b9	assertion-b2:02176badd59cd424be884551	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	90bb2a7572ac0db76de8d14619bd72971594e7e0dcaec5c8b698e06235aac707	2f0030c535193fc164e4e2b5371e8e676510cf0a64b2689d9aba6533e6ddea82	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	7baabe870c306521922402e3c0acb3a9a0b9e9c6e55312d57949100cdc00e2b6	effective-b2:e2f2a9902d10cb8698c0235c	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:0def573c65583bfd56b08448	assertion-b2:02297acae7a829ec23286e64	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	997e3f074656b32875fa3df52f55c947730233407b36c821c012f6b21c2ff7bf	effective-b2:c743d36e9de2b2c0ac644f7c	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:43565b33c4e469ec6c020756	assertion-b2:02337724bcbcbc4c3cc13901	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	ca528a43bc555172573007790130461d46247a47dbdc27901075ed8f9805785a	effective-b2:9cbba0db2c5ebc59d3a68d00	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:b7474c32ae890ffb596a973c	assertion-b2:0233a0bf14324ae8789b17dd	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	984779b81b3c93b1f11005b00656e12f8f1322eeec2be70411de2489ce34cf89	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	63e63d82b3eb4ab2937999cb256712767b70aded7d63fd1bf26a132ff503f8d7	effective-b2:6d22ae80bd3eee29600004eb	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:df5002f40260fbc1193b4cbc	assertion-b2:023478f1a23c870317ca294f	family.coffee_board_of_india_fine_cup	INDIA_FINE_CUP_ALL	2019	Tasting note	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	1b190609f8c9c79c1ea5daa640b79bdf800cc6d3fc833209a202fbc214e39377	8fb405b79b2e670ced0a67c2f1212a1e65043049b0729c2ac01ec4fa79e301a1			effective-b2:b408229307d5b4938e3e5968	SEMANTICALLY_UNRESOLVED	false	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:e9bd68cc809e3d5bea9f89ba	assertion-b2:0240d2e013aa8968d7b3a22a	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	15437f8dce1a9ee49a072aefb00dac1b144c2a90d28c1f50230e8925c4016c02	b0df7aca2b1494807e448a180bb058000ad683abfdd0c2d1c0386d6f43715119	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	039de06bd48b73d513390592c5d2cab907969799f52f127583cc3c3b70fc6f58	effective-b2:252af432dcef188be83f40dc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7796e14f4d7484939a99fef7	assertion-b2:025c7522921a06e168d45446	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	804db8cf69f33837b39c8028c0cdac1e809bca1988bc34b3f60a36f8a7a1f315	a7f62d7fa5c552c0f254e33bcbbd67088304c2f65753ad1e5b844b3a08a3b67e	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	f2361775eddb43b149383fef6b32d4607ecdbdd513f753a7b4833ef4b36e5cd1	effective-b2:1e94612c7f0e1813d12c3dfe	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a89a4091b3716fdef17ab89e	assertion-b2:02661e410c3cf8bc2ef3e660	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	0c506c9871e63c031ac1c06e5c327b892b2033ac98f68fe7ba16771bddb90c15	1e1504ed07fc1c84249ce007cc812bd631840f076f2b8afe8bc30575c2c8ae29	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	fdd8df7b0f6cf2e0d67753fbb31d79d87cd9587ddf949beb60ab69f8b460c5bd	effective-b2:17403d08113dfbbfc89fff7d	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:86762131e3801f726cb74bd4	assertion-b2:0269cc7ec26420f125976aed	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	58dda7935e6d004ee036dead0be91e8141b210b4f7a79d85716fe093b1424750	292bdd381b06dfb9fee4a0be10048bb6e8331963b3a4ec490ce0dab333468040	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	1a14cda617434cd54e9dde30f634f962eff7249e255a4db35b19c9971635f08d	effective-b2:91b7b2d1e789759f190f3d2f	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:35c09b7d002a3a0767bab167	assertion-b2:0277ac4b21e6a87176afaa35	family.project_origin	PROJECT_ORIGIN_ALL	2026	Cupping Notes	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	83bf19f8a3ca78da3499bfd6d39516a13f3c8cb6d9d5e68a1f75c10353e8a38d	2b1f3f0b7afa26e4a824521353a48880a0dbb7c6f7a371056fbde0c6ee03f407			effective-b2:d96a0d77b546ed9fbfcca31d	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:05ab410802212428235c4225	assertion-b2:0277c7b76040b927d780c8da	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	1d88f538adc71f9ab6baec374be1dd2faa24c28a66884a8f0a35b9b60e95212f	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	443c14ee4356cfb821d6376e125edff94696183d1e22f56e5fb82a265b1f586a	effective-b2:7b873024fae68473988c40a1	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:9af9adb58c77ee33db2f6868	assertion-b2:02885faa833e90ade1a815a8	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Acidity	PRIMARY_JURY_DESCRIPTION	0b366b733a08c908550b37f3b6ec440d797bbb729df92fae047e7aba90cdd3b9	596117d50aa7f2ddfe949acbe04cc7a23dba99f6512e2d843d413daf2d9f0a39			effective-b2:49d76f84ed429883adc63ffc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:310a68a47db00cf3dd0a888f	assertion-b2:029791119bd1a0707751c8b9	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	9910ca4b0c98c4cb2144b9e9bc3d4762cb0bef35711df4c572e901d2b75ee651	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	692292bf222291246250dd2743b52db9ef0c5499fea6c1ae52ddee4689e4edb4	effective-b2:c39da4ecabf61b39d3e20ba1	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:fdf796edf401b0dfce3c3736	assertion-b2:02a36beb87d88a94e69fa4ee	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	3e3a02ae8202e225cede99f13327e5f717f1b69599409cd9822c3fe2174608cb	3e3a02ae8202e225cede99f13327e5f717f1b69599409cd9822c3fe2174608cb	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	67245fd4882673488d7232ebb8f6931628ec48202bee6a42e251ad68d51cfe05	effective-b2:ea8e91844a406a1293192841	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:4a2ac487218952a2bcc51567	assertion-b2:02bf61b651cca40dc20730ed	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	ac9b2a9c287a149e60353560f847a1631154fd9ff4dc85156d4873fdb99b70b9	7ffa52cf239c80cc6843acacd4ba70c3bc7409fb545e806bbe8243c46d3aba89	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	3f2692cfc017b3473bdb01571d7fb646d9994302212079c4b53d873925408a1b	effective-b2:9f75bc3cffa41f9be059e112	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:e34732917badf69bca463dfd	assertion-b2:02c82c7819ba7406342e82b9	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	0de11bee0846e19fb1195c1052729cc0da9636cf2fa4071413de4dda192ceb29	3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	19b3a8daf6a7db360eeb3f384b62c6d05eb80ffea28875bde1c3100a027daba0	effective-b2:d2996dd48cd9e60eb93dbb8e	VALID_COMPOSITE_REQUIRES_SPLIT	false	false	true	false	true	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
