edge_id	graph_layer	edge_type	left_descriptor_hash	right_descriptor_hash	raw_pair_support	distinct_effective_record_support	distinct_source_family_support	distinct_year_support	context_specific_support	source_family	edition_year	preparation_scope	roast_scope	publication_layer	evidence_tier	rights_regime	review_state	normalized_candidate_edge_eligible	limitation
professional-pair:3b9bfbf25331a463dcd0ad29	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b16f5102c06aa8be5381708e	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:da09bed2fca6f7e21380c3c6	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3c34ac6c4fb911754214f20a	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:9c914566e7f833e2d42ace6e	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:82be9173f75de475bc717e0e	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:bb967391cec439efeb1d4be7	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8867ad8b635a517977114122	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:4b90981154a5608f6a12b247	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:552578500e466288cfa8dbcc	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8558d1dc7bb02fa449d4052b	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c0cbd66ea952b6c5b3b5eb87	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ce102889ca3f47e0b49c8038	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:aadc0d53907282b7f01c947f	G_professional	PROFESSIONAL_COASSERTION_EDGE	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:988e3598d81eb246c58bb545	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:80706d65cb077bee5780673a	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:14b8b931998df0681a03935b	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:71ccdfb2fc912ccc637cc55d	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	4b04681f470cd3574b97418519dfe1888b68494657ee6beab85bbbbdcfd9efa5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:6d0e3103780988c2380bcea6	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:a5f5e211eb9c6a78f2deb797	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:e5346969af8575091b59918d	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:93ed0fcb38ef8959344a1ce7	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:e70f87bfa026ca289482b116	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:9a4ad6dd780c87e1298da64a	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:843a860fe870de375d5a34ac	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:e85baa4cbc9ece843f2b14ae	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:90ac874fd050dfaf1d890c4f	G_professional	PROFESSIONAL_COASSERTION_EDGE	0fa4d381445cf48f267a02df70b24052a4279bd8c5a87d90d759a012fa715e59	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:afcf08d4c8649a890f267d47	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:5adcd0d86489d0ff5ef554e3	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0d21a73432ea911d4c4ce0bd	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	4b04681f470cd3574b97418519dfe1888b68494657ee6beab85bbbbdcfd9efa5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:f280a4b9e436e3b2ab10c863	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:67f057bbec041febc54f4c06	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0611ca99af9d751bf9194710	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8af8f86db648e0680c64e6d1	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:34f9c80d55e94e0fbdc8d37c	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ca848cadf65522ef458b3a84	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:63b487814d57861df5c89ae6	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:92bfc630c8a564758bc5516e	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:41ed48e062ce89ffebdafabb	G_professional	PROFESSIONAL_COASSERTION_EDGE	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c81c8acf4d6e8f4ff257899a	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	1f8729702f855687524eb7a526cb22feffa2b02500e077b7d9f9e18583a588cf	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:f86ead164d7cad632c022051	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:cd6f4c5e57cb08f7b5af8add	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:a2dfb0a24fe373d35cfa569a	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ed0d22889222b728b89065d7	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:4f6dd76bbc53992b7365e9f7	G_professional	PROFESSIONAL_COASSERTION_EDGE	12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
