attempt_key	census_item_key	lane_key	attempt_sequence	attempted_at	acquisition_method	outcome	canonical_url	final_url	http_status	source_snapshot_sha256	artifact_byte_count	parsed_row_count	normalized_record_count	descriptor_assertion_count	external_action_type	next_cursor
coe-bop-coearchivebrazil-pulped-naturals-2015	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2015:2015	coe_bop	50	2026-08-28T01:34:29Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/brazil-pulped-naturals-2015/	https://cupofexcellence.org/brazil-pulped-naturals-2015/	200	13710fad0805b3ab15dd3a7421974d6b1986175631335189cfe4a1aab328f1cf	197195	22	22	0		complete:coe_archive_brazil-pulped-naturals-2015.html
coe-bop-coearchivebrazil-pulped-naturals-2016	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2016:2016	coe_bop	51	2026-08-28T01:34:27Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/brazil-pulped-naturals-2016/	https://cupofexcellence.org/brazil-pulped-naturals-2016/	200	702c3dd0d3efe36b6ece771bc9a7ec45531127c2dd1f8c11314abb7a35fd3429	201332	26	26	0		complete:coe_archive_brazil-pulped-naturals-2016.html
coe-bop-coearchivebrazil-pulped-naturals-2017	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2017:2017	coe_bop	52	2026-08-28T01:34:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/brazil-pulped-naturals-2017/	https://cupofexcellence.org/brazil-pulped-naturals-2017/	200	7dd3e9fd150d51df080c7ceca7f989877f68a7aedad4b766ea6e78eaefffb7c9	207788	28	28	0		complete:coe_archive_brazil-pulped-naturals-2017.html
coe-bop-coearchivebrazil-pulped-naturals-2018	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	coe_bop	53	2026-08-28T01:34:23Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/brazil-pulped-naturals-2018/	https://cupofexcellence.org/brazil-pulped-naturals-2018/	200	ce913cedc359711ade468ba4723e9a7df6ee2ecfd2e0efead4e579bd0c704688	251722	35	35	0		complete:coe_archive_brazil-pulped-naturals-2018.html
coe-bop-coearchiveburundi-2012	edition:coe:allianceforcoffeeexcellence_org_burundi_2012:2012	coe_bop	54	2026-08-28T01:35:14Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2012/	https://cupofexcellence.org/burundi-2012/	200	cb8d146e18f3ec4a150818e6006638ae3276db0400b3392096f07c373c56323a	177442	17	17	0		complete:coe_archive_burundi-2012.html
coe-bop-coearchiveburundi-2013	edition:coe:allianceforcoffeeexcellence_org_burundi_2013:2013	coe_bop	55	2026-08-28T01:35:12Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2013/	https://cupofexcellence.org/burundi-2013/	200	184ae6fd46460cf6940b606e4abe3affd289dc5b8918d368cb63fa016bbcf837	173141	14	14	0		complete:coe_archive_burundi-2013.html
coe-bop-coearchiveburundi-2014	edition:coe:allianceforcoffeeexcellence_org_burundi_2014:2014	coe_bop	56	2026-08-28T01:35:10Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2014/	https://cupofexcellence.org/burundi-2014/	200	d39c509ef0b6b10efe8fa18bba65f45d919bee35e1b27d41543a17f4d3cb869c	188335	27	27	0		complete:coe_archive_burundi-2014.html
coe-bop-coearchiveburundi-2015	edition:coe:allianceforcoffeeexcellence_org_burundi_2015:2015	coe_bop	57	2026-08-28T01:35:08Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2015/	https://cupofexcellence.org/burundi-2015/	200	7fb076753b6b8dd2c28e63e1f13133de60e1b88226e8613449625f9fc8e99f56	189464	27	27	0		complete:coe_archive_burundi-2015.html
coe-bop-coearchiveburundi-2017	edition:coe:allianceforcoffeeexcellence_org_burundi_2017:2017	coe_bop	58	2026-08-28T01:35:05Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2017/	https://cupofexcellence.org/burundi-2017/	200	b7b2637c6896e3c5f43fba33df4ea42fa47c1abdbe0f9345474576bbd7bf79a8	189686	25	25	0		complete:coe_archive_burundi-2017.html
coe-bop-coearchiveburundi-2018	edition:coe:allianceforcoffeeexcellence_org_burundi_2018:2018	coe_bop	59	2026-08-28T01:35:02Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2018/	https://cupofexcellence.org/burundi-2018/	200	627715a01da6f88ba33fa88f80dd48207ea40346271c31b2e88fafdd47d0476d	313621	36	36	0		complete:coe_archive_burundi-2018.html
coe-bop-coearchiveburundi-2019	edition:coe:allianceforcoffeeexcellence_org_burundi_2019:2019	coe_bop	60	2026-08-28T01:34:59Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/burundi-2019/	https://cupofexcellence.org/burundi-2019/	200	745cc58dc8ddb5f92794b1d21f4cf3572678a9b0720921fb81c5287c1657b057	261712	24	24	0		complete:coe_archive_burundi-2019.html
coe-bop-coearchivecolombia-2017	edition:coe:allianceforcoffeeexcellence_org_colombia_2017:2017	coe_bop	61	2026-08-28T01:35:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-2017/	https://cupofexcellence.org/colombia-2017/	200	b3e98ece803bebfaf8c4b12fd3f44e033960aada9c55b5b1ee9037f2931c92e6	196252	36	36	0		complete:coe_archive_colombia-2017.html
coe-bop-coearchivecolombia-2018	edition:coe:allianceforcoffeeexcellence_org_colombia_2018:2018	coe_bop	62	2026-08-28T01:35:22Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-2018/	https://cupofexcellence.org/colombia-2018/	200	c7cea1d6ace99942c208c30d2cc829ce9ad2129700ef2c1b04a6895c42270e05	260213	36	36	0		complete:coe_archive_colombia-2018.html
coe-bop-coearchivecolombia-2020	edition:coe:allianceforcoffeeexcellence_org_colombia_2020:2020	coe_bop	63	2026-08-28T01:35:18Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-2020/	https://cupofexcellence.org/colombia-2020/	200	b9a78965ea9581bfd76986699a01fb0e0c0f20d5680f0267ceea359673e49cdc	206471	25	25	0		complete:coe_archive_colombia-2020.html
coe-bop-coearchivecolombia-2021	edition:coe:allianceforcoffeeexcellence_org_colombia_2021:2021	coe_bop	64	2026-08-28T01:35:16Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-2021/	https://cupofexcellence.org/colombia-2021/	200	b6897c9acc53a904cdeb23a824111a3494f0d12b5a932fd27ce5f16e08582cfc	202230	25	25	0		complete:coe_archive_colombia-2021.html
coe-bop-coearchivecolombia-north-2005	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2005:2005_north	coe_bop	65	2026-08-28T01:35:49Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2005/	https://cupofexcellence.org/colombia-north-2005/	200	662423d5eaaa46396811d56026cec7f4032dbe8b6a9037e634d4fe861e092228	184821	25	25	0		complete:coe_archive_colombia-north-2005.html
coe-bop-coearchivecolombia-north-2006	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2006:2006_north	coe_bop	66	2026-08-28T01:35:45Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2006/	https://cupofexcellence.org/colombia-north-2006/	200	2722383d5640e5dcab7693c7b197904d711a6f80e856b72ca82ce8a7c3351949	182299	23	23	0		complete:coe_archive_colombia-north-2006.html
coe-bop-coearchivecolombia-north-2007	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2007:2007_north	coe_bop	67	2026-08-28T01:35:43Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2007/	https://cupofexcellence.org/colombia-north-2007/	200	b0f01ca6ae114343e55247c1112721e1879c06269a5b9a371d9cb2444348b3f2	158128	30	30	0		complete:coe_archive_colombia-north-2007.html
coe-bop-coearchivecolombia-north-2009	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2009:2009_north	coe_bop	68	2026-08-28T01:35:39Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2009/	https://cupofexcellence.org/colombia-north-2009/	200	c36b9b66a837ea5c87dd76ae5caf33cc5cc4a8548030eebef08e529b86da0c8c	186999	27	27	0		complete:coe_archive_colombia-north-2009.html
coe-bop-coearchivecolombia-north-2011	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2011:2011_north	coe_bop	69	2026-08-28T01:35:35Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2011/	https://cupofexcellence.org/colombia-north-2011/	200	48736ae6ae9bb586538b08dcc5d6971d07927dba6554431e61cc438eadab5ce3	182170	22	22	0		complete:coe_archive_colombia-north-2011.html
coe-bop-coearchivecolombia-north-2013	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2013:2013_north	coe_bop	70	2026-08-28T01:35:31Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2013/	https://cupofexcellence.org/colombia-north-2013/	200	03475c0970b41372d8fe9dc1467f0cc705a58f99d495182876b6396ee7ddfee8	179651	20	20	0		complete:coe_archive_colombia-north-2013.html
coe-bop-coearchivecolombia-north-2015	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2015:2015_north	coe_bop	71	2026-08-28T01:35:27Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2015/	https://cupofexcellence.org/colombia-north-2015/	200	cb95a17f5abe051a059d2bd870d0c0e6e870d2bb0607b1bf74154e6d42c2c82e	193989	31	31	0		complete:coe_archive_colombia-north-2015.html
coe-bop-coearchivecolombia-north-2019	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2019:2019_north	coe_bop	72	2026-08-28T01:35:20Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-north-2019/	https://cupofexcellence.org/colombia-north-2019/	200	4e9d2329960481eac0b5feba2b4e02aaf9a75746c70d359277aac5adc08fdf8b	280172	34	34	0		complete:coe_archive_colombia-north-2019.html
coe-bop-coearchivecolombia-south-2005	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2005:2005_south	coe_bop	73	2026-08-28T01:35:51Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2005/	https://cupofexcellence.org/colombia-south-2005/	200	3d73cd2de9b68397bc238cf23866240999e537d2646a7be802955ad98fd4f014	193689	33	33	0		complete:coe_archive_colombia-south-2005.html
coe-bop-coearchivecolombia-south-2006	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2006:2006_south	coe_bop	74	2026-08-28T01:35:47Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2006/	https://cupofexcellence.org/colombia-south-2006/	200	39f825a8aa56738fed859095867f77554badd1318f3673715fccb29c56a9c64e	190299	30	30	0		complete:coe_archive_colombia-south-2006.html
coe-bop-coearchivecolombia-south-2008	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2008:2008_south	coe_bop	75	2026-08-28T01:35:41Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2008/	https://cupofexcellence.org/colombia-south-2008/	200	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	177702	18	18	0		complete:coe_archive_colombia-south-2008.html
coe-bop-coearchivecolombia-south-2010	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2010:2010_south	coe_bop	76	2026-08-28T01:35:37Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2010/	https://cupofexcellence.org/colombia-south-2010/	200	f4049c5d571399641393b234091d5f84fd37552bd357a7f4214092c85258e274	181132	21	21	0		complete:coe_archive_colombia-south-2010.html
coe-bop-coearchivecolombia-south-2012	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2012:2012_south	coe_bop	77	2026-08-28T01:35:33Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2012/	https://cupofexcellence.org/colombia-south-2012/	200	7fb6c5a144a8c2cbbdbda511561189541ce546d3fdbebdb45af4612a28759169	190582	30	30	0		complete:coe_archive_colombia-south-2012.html
coe-bop-coearchivecolombia-south-2014	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2014:2014_south	coe_bop	78	2026-08-28T01:35:29Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/colombia-south-2014/	https://cupofexcellence.org/colombia-south-2014/	200	b10b3da7472fb59c948726b6e49895d14fed4972512cbd2c4137842c2c003a62	197394	34	34	0		complete:coe_archive_colombia-south-2014.html
coe-bop-coearchivecosta-rica-2007	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2007:2007	coe_bop	79	2026-08-28T01:36:18Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2007/	https://cupofexcellence.org/costa-rica-2007/	200	d73978fbe0a76a1375eb272b32b64b75bf79c773e9636012340df86eb944cbdd	185150	25	25	0		complete:coe_archive_costa-rica-2007.html
coe-bop-coearchivecosta-rica-2008	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2008:2008	coe_bop	80	2026-08-28T01:36:15Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2008/	https://cupofexcellence.org/costa-rica-2008/	200	8676246273c3eb7af328ae3e020876d33c6e938fc004faeb592ebe3392b74495	189837	30	30	0		complete:coe_archive_costa-rica-2008.html
coe-bop-coearchivecosta-rica-2009	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2009:2009	coe_bop	81	2026-08-28T01:36:13Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2009/	https://cupofexcellence.org/costa-rica-2009/	200	df78a57a9355aa7c3116f4885d1646b89675efc2864c7e70c053edb09223a2c5	183938	24	24	0		complete:coe_archive_costa-rica-2009.html
coe-bop-coearchivecosta-rica-2011	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2011:2011	coe_bop	82	2026-08-28T01:36:11Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2011/	https://cupofexcellence.org/costa-rica-2011/	200	b2f29d1686dd1805441911b78a5cc4d77f350cb152a4fca9a0463e16adea2204	191463	31	31	0		complete:coe_archive_costa-rica-2011.html
coe-bop-coearchivecosta-rica-2012	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2012:2012	coe_bop	83	2026-08-28T01:36:09Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2012/	https://cupofexcellence.org/costa-rica-2012/	200	812fedf17e8b4c04d5ae4771d14881528cf2d7873a5c62eefa1e4d4b9b8435da	187329	27	27	0		complete:coe_archive_costa-rica-2012.html
coe-bop-coearchivecosta-rica-2013	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2013:2013	coe_bop	84	2026-08-28T01:36:07Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2013/	https://cupofexcellence.org/costa-rica-2013/	200	6f2903c4a7beeb7ee5528bc69b75b5fd165d334c101358fc806c8db488d6290f	182438	22	22	0		complete:coe_archive_costa-rica-2013.html
coe-bop-coearchivecosta-rica-2014	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2014:2014	coe_bop	85	2026-08-28T01:36:05Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2014/	https://cupofexcellence.org/costa-rica-2014/	200	fe69479574c91ca198a2007348e8c976de43adae1671dba4874a96e050ccac56	188135	25	25	0		complete:coe_archive_costa-rica-2014.html
coe-bop-coearchivecosta-rica-2015	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2015:2015	coe_bop	86	2026-08-28T01:36:04Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2015/	https://cupofexcellence.org/costa-rica-2015/	200	777c4b4910922516319ee255145ab671f1a52671861aa67c6eba47c43523235c	165254	35	35	0		complete:coe_archive_costa-rica-2015.html
coe-bop-coearchivecosta-rica-2016	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2016:2016	coe_bop	87	2026-08-28T01:36:01Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2016/	https://cupofexcellence.org/costa-rica-2016/	200	16b63a98c8916364af7fdb9ee688ee3d6b059da4e408af813671f43713103447	156213	26	26	0		complete:coe_archive_costa-rica-2016.html
coe-bop-coearchivecosta-rica-2018	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2018:2018	coe_bop	88	2026-08-28T01:35:57Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2018/	https://cupofexcellence.org/costa-rica-2018/	200	c94f726fe0643329225595523679f98628033149e725c26fa0527ea01e482c6a	284577	42	42	0		complete:coe_archive_costa-rica-2018.html
coe-bop-coearchivecosta-rica-2019	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2019:2019	coe_bop	89	2026-08-28T01:35:55Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2019/	https://cupofexcellence.org/costa-rica-2019/	200	6db3843b1ef4601224eae97f764166820554f4f65991d21176ad6a120cc8c756	286362	31	31	0		complete:coe_archive_costa-rica-2019.html
coe-bop-coearchivecosta-rica-2020	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2020:2020	coe_bop	90	2026-08-28T01:35:53Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-2020/	https://cupofexcellence.org/costa-rica-2020/	200	c5e13212b7dab52c3946cb924dc7a95ad0d32b78f32999fa6b5b8a7f8274b791	226166	28	28	0		complete:coe_archive_costa-rica-2020.html
coe-bop-coearchivecosta-rica-coe-2017	edition:coe:allianceforcoffeeexcellence_org_costa_rica_coe_2017:2017	coe_bop	91	2026-08-28T01:35:59Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/costa-rica-coe-2017/	https://cupofexcellence.org/costa-rica-coe-2017/	200	3118c5075863057f186c454767331fd511e80bf9cdc4b5f57287f589328824de	199473	32	32	0		complete:coe_archive_costa-rica-coe-2017.html
coe-bop-coearchiveecuador-2021	edition:coe:allianceforcoffeeexcellence_org_ecuador_2021:2021	coe_bop	92	2026-08-28T01:36:21Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/ecuador-2021/	https://cupofexcellence.org/ecuador-2021/	200	0f16178cb007a83bf2d5eb450d2436702986e2f1a88e6deb41a5f074386c07b9	212792	25	25	0		complete:coe_archive_ecuador-2021.html
coe-bop-coearchiveel-salvador-2003	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2003:2003	coe_bop	93	2026-08-28T01:36:58Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2003/	https://cupofexcellence.org/el-salvador-2003/	200	e4b3b19ea86a98d5516bc4259b69c90f9872faffa8b08294e522f083af8bfdb8	191067	31	31	0		complete:coe_archive_el-salvador-2003.html
coe-bop-coearchiveel-salvador-2004	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2004:2004	coe_bop	94	2026-08-28T01:36:56Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2004/	https://cupofexcellence.org/el-salvador-2004/	200	39646b236cccbed2f72ad8cfc82953e4468ed3acef143d4ad8cac99d3112c79b	195283	35	35	0		complete:coe_archive_el-salvador-2004.html
coe-bop-coearchiveel-salvador-2005	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2005:2005	coe_bop	95	2026-08-28T01:36:54Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2005/	https://cupofexcellence.org/el-salvador-2005/	200	659079b2a136eb05e43caa65a13f052a9fb26be48a2268bcba3d7a7653d6d475	176570	17	17	0		complete:coe_archive_el-salvador-2005.html
coe-bop-coearchiveel-salvador-2006	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2006:2006	coe_bop	96	2026-08-28T01:36:52Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2006/	https://cupofexcellence.org/el-salvador-2006/	200	2a6f7d907c98be7e900f19c59eeb8c09686b76f41bcc7b32444b11a576c4bbb7	183425	23	23	0		complete:coe_archive_el-salvador-2006.html
coe-bop-coearchiveel-salvador-2007	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2007:2007	coe_bop	97	2026-08-28T01:36:50Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2007/	https://cupofexcellence.org/el-salvador-2007/	200	c702bd99563b820ae24055c61ce7433aabf9849f17d0d2951e532a4018b84867	182738	23	23	0		complete:coe_archive_el-salvador-2007.html
coe-bop-coearchiveel-salvador-2008	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2008:2008	coe_bop	98	2026-08-28T01:36:48Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2008/	https://cupofexcellence.org/el-salvador-2008/	200	76fba60c49e9f41b4195fbd9fefc6c0f5da91465aa37ecfe88b7b7fab72f2778	195426	36	36	0		complete:coe_archive_el-salvador-2008.html
coe-bop-coearchiveel-salvador-2009	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2009:2009	coe_bop	99	2026-08-28T01:36:46Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2009/	https://cupofexcellence.org/el-salvador-2009/	200	2817d944d1da05d64980c13d0720c3210319d4a5339f9226339bb8c33f66f104	194257	33	33	0		complete:coe_archive_el-salvador-2009.html
coe-bop-coearchiveel-salvador-2010	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2010:2010	coe_bop	100	2026-08-28T01:36:44Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2010/	https://cupofexcellence.org/el-salvador-2010/	200	06acb37721dcc02547fe699624e346085a5bb8e7df9aa386eca602b9c90f299a	190624	30	30	0		complete:coe_archive_el-salvador-2010.html
coe-bop-coearchiveel-salvador-2011	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2011:2011	coe_bop	101	2026-08-28T01:36:42Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2011/	https://cupofexcellence.org/el-salvador-2011/	200	5faa91e4d06db8a1b41d637be2ce9e11fb1787b97d451a65848fe935bd51d464	204185	42	42	0		complete:coe_archive_el-salvador-2011.html
coe-bop-coearchiveel-salvador-2012	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2012:2012	coe_bop	102	2026-08-28T01:36:40Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2012/	https://cupofexcellence.org/el-salvador-2012/	200	7da1a4e80900994c19678a8c7dd3fc3077d1d4fc67bac3f5f994acfbb6db1460	189075	28	28	0		complete:coe_archive_el-salvador-2012.html
coe-bop-coearchiveel-salvador-2013	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2013:2013	coe_bop	103	2026-08-28T01:36:38Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/el-salvador-2013/	https://cupofexcellence.org/el-salvador-2013/	200	1929fb8364bf9464b10a2e98e6a5b9a1ff5231c3ad7edd34d9674222521761a2	187213	26	26	0		complete:coe_archive_el-salvador-2013.html
